income,debt_ratio,credit_score,loan_amount,employment_years,missed_payments,risk
29.5,0.5648,609,40.1,6.8,5,1
34.9,0.4829,569,47.3,5.2,4,1
29.9,0.3147,459,21.7,2.8,2,1
52.6,0.4808,702,35.6,1.4,4,1
47.0,0.6774,514,49.0,0.2,1,1
33.9,0.6855,586,32.8,0.0,2,1
23.9,0.5976,506,39.4,3.4,4,1
53.5,0.6485,486,8.7,2.0,1,1
36.6,0.7797,566,37.2,2.2,3,1
33.4,0.5635,538,36.2,5.6,2,1
53.6,0.7961,498,14.1,2.7,2,1
28.9,0.4192,578,18.4,7.7,5,1
31.2,0.5368,476,37.2,1.6,4,1
32.2,0.4635,589,26.4,0.6,7,1
19.2,0.6927,571,43.3,0.0,4,1
38.8,0.3674,406,33.7,4.8,0,1
25.9,0.4921,543,30.7,5.9,5,1
28.2,0.2153,613,28.0,1.5,2,1
26.5,0.657,506,33.5,0.3,2,1
28.0,0.7744,616,39.6,6.8,3,1
24.9,0.7139,610,36.4,0.0,3,1
38.0,0.6963,509,24.9,5.5,2,1
33.1,0.7011,579,44.9,1.6,1,1
35.6,0.6759,638,37.9,4.0,4,1
63.2,0.6606,519,34.6,5.7,5,1
33.1,0.6722,566,31.1,4.2,5,1
42.3,0.432,661,36.0,2.3,6,1
43.6,0.514,520,8.0,6.5,2,1
34.2,0.5626,612,32.9,3.7,2,1
38.3,0.4896,504,49.7,12.2,1,1
35.2,0.2681,569,32.6,0.0,4,1
37.4,0.3277,611,31.0,0.0,3,1
28.0,0.5914,412,22.8,5.5,2,1
29.1,0.713,543,35.9,2.9,2,1
35.2,0.5517,610,27.7,5.0,3,1
11.3,1.0,596,45.7,0.3,5,1
53.0,0.3844,543,19.6,3.1,2,1
60.9,0.6301,503,24.6,4.1,0,1
37.0,0.7824,624,22.8,1.6,2,1
43.0,0.7418,557,52.0,3.6,2,1
48.0,0.6679,618,27.7,0.0,3,1
19.1,0.7426,607,23.4,4.0,0,1
46.1,0.56,549,4.9,6.6,3,1
29.9,0.8493,655,19.1,0.0,3,1
62.5,0.781,538,36.3,0.0,2,1
32.7,0.3966,663,36.3,6.0,5,1
45.9,0.6079,672,22.2,0.0,2,1
32.9,0.2715,654,22.9,5.1,6,1
61.4,0.8239,567,52.3,3.1,3,1
28.9,0.5904,758,62.4,2.0,2,1
49.0,0.7928,591,43.8,6.7,6,1
42.5,0.5303,597,48.7,5.3,2,1
39.9,0.2159,578,51.3,3.7,1,1
37.7,1.0,501,56.6,0.0,2,1
27.0,0.5736,671,26.4,4.8,7,1
10.0,0.37,540,19.5,0.3,2,1
47.9,0.7562,644,52.0,2.4,4,1
29.1,0.9165,661,18.4,3.0,2,1
49.0,0.5136,622,17.7,7.7,3,1
39.2,0.5321,532,17.9,2.4,3,1
49.4,0.5928,556,28.4,0.0,1,1
44.6,0.35,393,6.2,6.7,5,1
10.0,0.4257,572,12.8,4.8,2,1
42.4,0.8707,636,22.5,4.9,6,1
30.9,0.5262,563,15.6,6.7,3,1
49.0,0.3992,539,42.7,7.3,4,1
42.1,0.4686,559,30.1,0.8,1,1
42.2,0.7431,665,36.9,0.0,5,1
31.7,0.1943,576,35.6,5.1,4,1
24.0,0.5958,710,27.5,2.3,1,1
29.8,0.9932,540,41.9,2.6,4,1
13.4,0.9156,595,35.4,0.2,3,1
27.9,0.6532,550,26.2,4.5,2,1
17.4,0.787,725,9.8,4.0,3,1
17.7,0.7852,593,36.2,2.6,3,1
36.4,0.5273,729,14.9,0.0,2,1
41.4,0.7165,551,34.6,6.0,2,1
34.6,0.8719,687,30.9,3.6,1,1
29.0,0.3225,588,13.7,5.8,2,1
23.6,0.6538,639,33.1,0.0,7,1
31.2,0.6151,495,32.3,3.1,5,1
25.1,0.5686,604,32.3,1.2,1,1
34.2,0.5526,505,31.8,3.1,3,1
16.7,0.5917,598,22.2,5.4,1,1
43.4,0.6068,474,37.1,3.9,0,1
28.2,0.7514,573,21.7,3.0,1,1
39.5,0.6358,657,17.1,3.0,3,1
45.6,0.518,618,38.1,0.0,4,1
38.9,0.3988,494,41.2,0.7,1,1
44.6,0.465,447,37.3,5.8,3,1
10.2,0.597,615,27.5,1.7,2,1
29.1,0.4229,691,6.7,5.9,2,1
48.2,0.7203,513,47.8,5.1,1,1
41.1,0.6274,727,6.5,5.2,0,1
57.2,0.7558,580,37.0,3.8,2,1
55.5,0.435,443,55.3,1.9,3,1
38.6,0.4004,471,31.8,2.6,2,1
32.0,0.7545,634,33.5,4.6,1,1
23.5,0.5734,589,34.6,0.0,2,1
29.3,0.5135,684,32.4,6.1,2,1
30.1,0.6758,496,58.2,1.7,6,1
27.9,0.6691,588,19.9,2.8,1,1
24.0,0.324,580,18.4,2.8,0,1
39.8,0.7992,570,26.1,2.9,5,1
55.4,0.4761,553,50.9,0.0,3,1
46.2,0.856,555,23.1,3.4,0,1
31.1,0.31,592,35.2,4.5,2,1
47.2,0.6071,601,42.9,0.0,4,1
39.2,0.5166,598,39.3,0.0,2,1
34.5,0.1945,664,42.2,5.2,6,1
33.8,0.6685,496,47.0,4.8,1,1
32.6,0.2037,453,33.7,3.7,3,1
42.8,0.4975,651,24.5,1.3,3,1
36.7,0.7488,514,31.8,4.8,3,1
26.3,0.4546,553,25.9,0.0,1,1
25.7,0.3873,537,60.3,2.7,5,1
38.7,0.6941,536,23.6,0.0,5,1
40.1,0.5051,478,35.8,2.6,2,1
31.2,0.4771,540,12.0,0.4,3,1
21.4,0.7795,625,31.6,4.9,5,1
50.0,0.3399,580,26.6,4.1,3,1
47.5,0.4673,615,38.1,1.6,1,1
11.2,0.706,545,38.4,5.7,4,1
51.1,0.3282,643,47.0,0.6,1,1
32.5,0.8696,544,46.1,2.9,6,1
37.3,0.511,432,29.2,1.5,4,1
48.7,0.7074,602,18.7,4.9,2,1
54.8,0.707,634,20.1,4.6,4,1
47.0,0.5226,541,33.6,6.3,1,1
37.9,0.4638,664,31.9,3.2,4,1
18.5,0.5423,520,33.1,0.0,3,1
10.7,0.6783,627,23.6,1.9,1,1
45.5,0.3724,702,47.2,6.9,2,1
51.1,0.3334,583,12.3,2.2,1,1
25.2,0.8172,564,22.9,0.0,1,1
31.8,0.4177,573,17.1,4.1,1,1
28.3,0.6137,694,27.5,4.3,3,1
28.0,0.5136,608,45.0,1.2,4,1
47.9,0.5216,730,26.5,2.4,2,1
37.6,0.8075,600,31.2,0.9,3,1
32.2,0.5347,534,38.0,4.3,1,1
66.9,0.4858,539,26.0,3.1,3,1
17.8,0.5015,584,34.6,0.1,2,1
41.6,0.4594,437,33.0,3.0,4,1
22.4,0.4294,547,16.4,1.2,0,1
33.1,0.4601,548,24.4,6.7,2,1
36.8,0.8494,597,34.3,5.2,4,1
45.1,0.6781,716,45.4,2.7,4,1
31.9,0.4879,584,45.4,3.2,3,1
30.6,0.7267,445,55.1,5.5,1,1
31.7,0.2643,516,35.8,2.6,5,1
22.0,0.7976,598,25.0,4.9,4,1
42.6,0.7831,587,29.2,6.7,2,1
38.4,0.9525,694,28.6,1.8,2,1
40.2,0.7321,647,25.1,7.1,1,1
34.2,0.6287,645,34.6,6.4,4,1
32.7,0.7824,565,35.2,3.6,5,1
49.1,0.4374,657,15.9,1.9,2,1
47.3,0.4788,517,43.1,3.6,2,1
52.0,0.5384,648,8.0,2.4,2,1
39.5,0.7964,560,27.3,1.0,1,1
51.2,0.3959,479,43.8,4.3,1,1
30.0,0.3768,622,37.3,0.4,1,1
32.6,0.5926,678,25.7,2.2,3,1
49.3,0.6792,552,53.6,2.2,1,1
45.1,0.4234,689,24.7,0.0,0,1
31.5,0.6707,464,6.0,4.6,0,1
22.4,0.7963,496,35.4,2.4,2,1
32.6,0.7661,570,8.7,6.2,1,1
26.8,0.6136,554,20.0,2.4,4,1
55.7,0.5337,533,37.5,2.0,1,1
44.1,0.8624,589,24.5,0.7,4,1
25.8,0.5528,543,37.0,3.1,2,1
22.5,0.7193,555,16.1,3.1,1,1
25.7,0.9025,599,40.3,4.9,3,1
28.3,0.7003,533,9.7,3.2,3,1
33.0,0.3705,573,45.8,8.2,4,1
48.4,0.327,535,24.3,4.1,6,1
23.4,0.4964,496,48.4,0.5,4,1
62.5,0.6777,633,19.9,0.3,2,1
23.7,0.6301,700,53.1,4.3,3,1
18.1,0.9473,655,18.5,0.5,1,1
55.3,0.6283,603,8.5,4.5,2,1
50.9,0.4911,535,30.5,5.2,6,1
32.8,0.346,560,44.8,5.3,2,1
39.6,0.7625,654,39.5,0.8,6,1
39.9,0.5489,420,44.0,5.3,2,1
36.6,0.2789,555,39.7,3.8,1,1
19.4,0.554,631,20.2,1.5,2,1
10.0,0.3708,500,39.2,2.6,2,1
24.9,0.4734,610,31.1,4.2,3,1
56.8,0.5511,606,21.5,1.3,1,1
57.3,0.3871,478,32.2,3.8,3,1
31.9,0.4622,586,29.3,6.6,3,1
23.5,0.4161,537,47.0,5.4,5,1
38.3,0.4209,609,23.8,3.2,1,1
40.3,0.3686,627,23.3,3.6,5,1
42.2,0.4631,608,21.6,1.7,3,1
10.0,0.389,585,52.8,1.7,3,1
72.9,0.6556,600,22.3,0.0,3,1
48.6,0.5861,498,45.6,3.6,2,1
32.6,0.765,578,17.6,4.7,2,1
26.4,0.8896,524,36.1,2.8,1,1
46.8,0.6719,652,33.2,0.8,1,1
40.9,0.6309,628,44.8,3.2,1,1
36.1,0.6833,628,43.1,6.4,6,1
40.5,0.634,700,31.0,5.2,3,1
33.6,0.559,557,23.6,2.9,6,1
39.8,0.5447,542,49.5,8.1,5,1
43.7,0.3661,555,22.4,9.7,2,1
39.1,0.701,468,2.8,1.8,5,1
38.5,0.5444,473,7.7,2.4,0,1
51.7,0.8109,623,10.6,4.7,1,1
15.8,0.7147,482,37.1,0.7,2,1
25.4,0.4373,505,56.6,5.1,2,1
35.3,0.7744,573,5.5,3.3,3,1
26.2,0.0891,551,20.6,3.9,2,1
30.2,0.8974,642,31.1,1.6,2,1
50.5,0.3091,584,48.5,1.0,3,1
33.2,0.6391,524,20.5,0.0,1,1
13.0,0.6269,648,37.1,6.7,2,1
29.9,0.7523,631,27.0,5.4,3,1
35.7,0.4908,481,61.3,4.7,4,1
35.5,0.1638,598,31.7,3.9,6,1
41.7,0.4911,530,34.3,0.0,3,1
40.7,0.5106,528,31.0,1.1,1,1
33.3,0.1811,711,25.0,2.4,3,1
20.7,0.5582,589,41.4,0.3,3,1
29.7,0.3563,565,16.1,0.0,4,1
27.5,0.6668,586,6.0,0.6,2,1
31.6,0.5057,641,28.2,3.1,4,1
43.3,0.903,531,39.8,3.1,5,1
39.8,0.5039,543,23.0,5.3,4,1
44.9,0.6275,626,32.2,8.2,4,1
30.4,0.5116,474,15.4,4.7,1,1
53.1,0.2578,649,42.8,2.6,1,1
43.1,0.5132,468,37.8,7.5,1,1
36.3,0.6856,563,30.2,0.0,2,1
42.2,0.6584,468,32.0,0.0,3,1
26.9,0.4972,506,13.3,0.8,0,1
10.0,0.2878,671,13.8,5.0,5,1
27.7,0.666,653,28.5,3.4,2,1
44.0,0.6255,661,36.2,0.2,1,1
36.0,0.7018,479,36.8,1.2,6,1
33.4,0.5007,506,25.6,0.0,6,1
24.8,0.2468,604,38.9,0.0,3,1
11.5,0.6461,630,47.0,6.9,1,1
52.1,0.5484,524,28.9,2.6,3,1
32.5,0.8005,539,33.7,7.4,3,1
29.8,0.5552,501,27.5,0.8,5,1
26.9,0.5418,696,28.5,4.2,2,1
50.1,0.6251,547,32.0,3.6,4,1
45.6,0.4426,582,50.4,5.2,4,1
23.4,0.4339,586,41.0,3.6,2,1
49.0,0.5324,657,39.9,5.5,1,1
33.3,0.3843,513,24.6,4.4,1,1
27.7,0.5088,662,19.2,0.3,1,1
31.5,0.8991,490,34.7,4.8,7,1
25.6,0.7377,662,44.9,2.7,4,1
19.1,0.6054,460,50.7,1.1,2,1
44.3,0.8293,573,1.0,4.7,5,1
32.4,0.4015,694,59.4,5.3,4,1
42.4,0.9983,629,35.0,1.8,3,1
38.4,0.4671,609,40.9,2.1,3,1
41.6,0.9107,507,9.1,0.0,2,1
10.4,0.9099,529,27.2,0.0,0,1
24.6,0.2344,674,39.9,2.4,0,1
41.8,0.8141,613,15.9,5.0,1,1
19.7,0.4989,642,1.0,1.6,2,1
39.5,0.4478,585,34.0,6.6,4,1
18.3,0.6444,560,29.4,2.5,3,1
35.2,0.3686,634,47.3,2.5,2,1
54.3,0.6404,598,28.1,2.3,3,1
44.3,0.3807,568,29.0,5.5,2,1
12.8,0.5819,481,38.4,0.6,7,1
45.2,0.7904,647,42.4,2.7,1,1
56.9,0.6196,611,21.5,1.6,2,1
68.6,0.4852,538,41.3,1.6,3,1
40.7,0.6475,663,23.7,3.1,0,1
18.6,0.2968,597,30.2,2.7,3,1
40.2,0.399,598,38.0,5.6,8,1
54.2,0.4726,642,40.1,3.0,1,1
32.8,0.6916,627,33.8,4.4,1,1
47.5,0.623,601,17.0,3.4,5,1
24.9,0.6463,567,7.6,6.5,4,1
39.5,0.5451,719,27.7,2.2,2,1
10.0,0.4081,529,41.7,2.3,0,1
23.6,0.8179,632,35.4,4.9,3,1
34.9,0.4244,574,32.9,2.2,2,1
30.6,0.6254,612,29.9,4.2,3,1
19.4,0.5298,666,33.7,8.8,3,1
29.0,0.6513,558,18.1,0.6,1,1
39.0,0.441,622,39.4,6.8,4,1
34.0,0.7395,599,40.2,1.8,2,1
35.7,0.7981,535,25.7,6.3,1,1
43.8,0.7284,668,35.2,4.7,2,1
30.9,0.5784,630,9.4,4.5,1,1
51.3,0.4717,550,32.2,2.6,2,1
23.1,1.0,657,28.4,2.4,1,1
58.1,0.3715,522,45.1,1.2,3,1
48.4,0.7086,578,27.6,3.0,2,1
30.7,0.6099,550,40.4,2.5,2,1
31.5,0.5387,633,25.3,3.5,3,1
37.5,0.5833,546,2.6,0.0,4,1
42.2,0.4582,633,27.3,3.1,2,1
48.1,0.6269,622,32.4,6.2,4,1
18.9,0.607,554,31.8,5.4,0,1
40.2,1.0,708,32.0,3.1,4,1
10.0,0.7427,528,23.9,9.4,6,1
32.9,0.6429,481,26.1,1.6,2,1
52.4,0.6536,640,16.5,2.8,2,1
18.0,0.8811,430,6.0,0.0,2,1
15.8,0.3753,684,28.7,2.0,5,1
37.6,0.5171,587,21.1,7.5,2,1
51.6,0.2067,480,43.0,2.1,2,1
38.9,0.6506,514,3.8,0.0,3,1
12.1,0.7027,466,33.5,5.2,3,1
14.8,0.3708,607,55.5,4.0,2,1
36.2,0.8083,487,27.8,5.1,0,1
20.8,0.4206,615,30.0,2.3,2,1
36.6,0.4884,559,35.1,0.5,2,1
37.4,0.5715,547,36.1,2.5,4,1
29.1,0.837,616,25.1,4.4,5,1
56.8,0.3955,624,17.9,2.8,2,1
42.1,0.6024,660,37.8,4.0,3,1
49.5,0.6895,536,7.1,1.7,6,1
46.0,0.6523,578,40.0,4.1,1,1
33.2,0.659,536,25.3,3.0,4,1
32.7,0.6871,591,30.0,1.2,4,1
31.4,0.4501,526,23.7,3.3,2,1
43.2,0.8538,550,47.2,2.0,1,1
27.2,0.53,551,33.0,4.5,4,1
55.7,0.5061,601,26.1,5.2,4,1
26.0,0.7926,580,25.8,4.3,5,1
37.6,0.4365,615,28.2,0.0,5,1
32.3,0.6077,573,58.8,0.6,3,1
29.6,0.4199,539,14.2,1.4,1,1
61.1,1.0,593,43.0,1.0,3,1
29.7,0.9656,516,36.8,1.6,3,1
31.3,0.5302,620,48.5,5.3,7,1
27.0,0.6436,560,37.5,4.7,4,1
35.5,0.5509,594,30.0,1.9,7,1
33.8,0.4873,595,42.2,4.5,2,1
21.6,0.5715,692,32.8,3.8,4,1
29.9,0.5427,607,39.1,2.9,2,1
42.3,0.2763,585,47.1,5.9,2,1
47.3,0.5973,532,31.1,1.3,7,1
35.3,0.5424,636,24.9,3.1,0,1
35.7,0.6062,561,22.3,0.4,2,1
30.7,0.536,473,35.4,0.5,2,1
29.0,0.4851,566,19.5,0.0,1,1
24.0,0.7075,593,25.8,0.5,1,1
16.3,0.646,523,18.4,3.2,4,1
26.6,0.8013,572,36.1,2.2,2,1
45.8,0.6391,575,21.0,2.3,1,1
29.9,0.5144,576,14.6,2.3,1,1
30.8,0.661,666,16.7,7.4,2,1
30.6,0.1935,488,23.1,0.2,2,1
49.9,0.9287,722,24.2,0.0,1,1
23.9,0.5994,578,33.0,0.9,7,1
38.3,0.9432,621,28.1,2.8,1,1
34.2,0.3935,589,34.4,4.3,2,1
35.8,0.3488,459,35.4,4.5,3,1
37.9,0.6158,506,38.9,5.4,1,1
35.7,0.6153,543,7.1,2.7,2,1
44.5,0.6109,650,16.5,2.0,2,1
34.6,0.5834,483,36.7,7.1,3,1
55.9,0.4369,520,32.5,0.0,5,1
35.5,0.2826,592,41.7,3.2,5,1
14.6,0.601,613,11.5,4.1,3,1
42.7,0.3191,611,24.3,7.7,3,1
39.7,0.3021,511,26.4,0.0,2,1
35.4,0.4815,468,32.0,1.9,1,1
31.9,0.6275,618,30.4,0.0,4,1
10.0,0.9078,680,35.6,0.0,2,1
11.6,0.7263,556,28.6,2.5,1,1
54.8,0.808,500,46.5,5.1,4,1
28.0,0.6677,550,50.3,6.0,2,1
46.6,0.616,608,16.6,1.7,2,1
15.8,1.0,564,30.5,4.7,1,1
22.4,0.3119,679,39.6,2.5,1,1
43.1,0.4756,645,37.0,4.4,1,1
33.8,0.4897,593,25.1,5.9,3,1
41.5,0.7108,443,33.1,2.5,4,1
34.8,0.3738,532,11.0,5.7,1,1
32.5,0.6874,542,29.8,0.0,4,1
26.8,0.6543,528,12.5,4.6,3,1
20.7,0.6964,593,36.1,5.6,5,1
51.8,0.6931,595,16.6,5.3,2,1
53.8,0.8269,463,32.0,0.0,3,1
22.5,0.5411,636,33.8,2.5,2,1
21.8,0.6454,581,30.9,3.8,1,1
30.8,0.4174,605,22.4,4.1,3,1
39.1,0.3763,632,27.5,3.3,4,1
32.8,0.8677,526,44.2,6.6,4,1
41.0,0.4038,668,24.9,0.0,3,1
34.4,0.6654,570,30.3,2.4,3,1
33.6,0.6456,686,23.3,0.0,5,1
64.0,0.7615,517,42.2,4.6,4,1
28.7,0.2515,681,30.9,4.4,4,1
54.7,0.7104,517,20.8,11.4,2,1
52.4,0.5396,758,30.1,5.6,1,1
41.0,0.442,513,27.1,3.8,4,1
11.9,0.5049,654,46.7,3.6,1,1
35.4,0.7366,555,29.5,2.2,1,1
28.8,0.6816,630,13.4,3.3,2,1
35.2,0.527,577,36.0,3.7,6,1
22.2,0.345,504,51.4,0.0,2,1
44.1,0.3577,384,44.4,3.5,4,1
46.8,0.6855,756,16.8,3.3,2,1
49.0,0.32,585,26.8,7.4,3,1
30.4,0.5287,374,29.6,2.7,3,1
22.3,1.0,601,29.8,1.1,3,1
39.2,0.6327,628,34.6,3.7,4,1
56.1,0.6836,530,25.9,3.2,1,1
35.8,0.359,530,19.0,2.7,1,1
40.4,0.3291,579,41.4,0.0,1,1
32.2,0.6932,664,16.5,2.6,3,1
29.0,0.4992,587,20.4,1.6,2,1
42.9,0.7613,682,16.4,2.5,5,1
33.7,0.5758,659,37.3,4.8,6,1
39.8,1.0,564,31.3,1.3,2,1
41.1,0.465,470,40.6,2.4,4,1
39.2,0.62,564,20.6,4.4,3,1
41.7,0.4071,617,15.0,2.3,3,1
24.8,0.7538,584,24.7,9.5,3,1
24.0,0.6473,624,27.8,3.6,4,1
34.5,0.395,640,32.5,0.0,1,1
34.8,0.5109,617,9.8,0.9,2,1
28.7,0.8149,561,35.7,0.7,5,1
37.9,0.7933,616,19.3,0.9,1,1
45.9,0.3134,736,22.2,4.3,2,1
49.3,0.4841,476,44.1,0.2,1,1
51.9,0.8959,614,3.8,2.2,1,1
19.2,0.5379,708,33.9,5.9,3,1
21.0,0.601,498,33.8,1.7,2,1
31.5,0.7528,650,20.2,4.7,2,1
36.0,0.3282,659,24.6,0.0,3,1
32.1,0.3989,477,44.7,2.1,2,1
28.4,0.5097,630,53.6,0.8,5,1
31.3,0.7848,561,42.8,3.7,2,1
40.8,0.7516,576,52.6,0.4,3,1
19.0,0.6976,557,21.7,8.2,0,1
63.1,0.543,672,11.0,0.0,4,1
35.3,0.7713,572,29.4,5.8,0,1
47.6,0.5405,548,39.7,5.2,5,1
28.0,0.672,549,7.7,3.8,4,1
41.9,0.7322,556,18.9,3.1,1,1
36.2,0.8734,504,20.2,7.6,5,1
45.3,0.5579,547,34.3,9.2,2,1
32.6,0.5027,588,32.7,2.5,3,1
53.6,0.8011,608,20.7,3.4,3,1
17.1,0.8149,664,32.2,1.6,3,1
46.4,0.4702,597,16.3,0.1,2,1
36.4,0.3691,547,24.9,4.2,4,1
22.8,0.7874,509,14.8,3.6,4,1
58.4,0.2725,601,28.2,0.0,1,1
57.2,0.2633,572,20.4,4.1,0,1
10.1,0.5197,574,38.3,3.7,4,1
37.1,0.5684,598,29.7,1.5,0,1
43.5,0.3592,616,27.3,1.3,1,1
40.3,0.5899,599,51.2,4.1,2,1
53.2,0.598,568,34.6,7.0,0,1
50.7,0.4635,524,25.6,4.0,4,1
38.2,0.916,537,23.0,5.0,4,1
62.3,0.6274,639,15.8,0.9,3,1
46.2,0.7531,550,29.2,2.0,1,1
30.8,0.2879,486,33.7,4.5,6,1
28.4,0.2863,661,7.0,0.0,2,1
49.9,0.6328,514,13.6,3.5,2,1
25.5,0.8839,582,23.8,4.2,1,1
30.1,0.3682,614,16.8,2.9,3,1
32.1,0.5758,580,30.5,3.8,3,1
39.3,0.3277,407,32.2,3.1,0,1
32.7,0.4206,607,28.5,1.4,2,1
19.2,0.5848,673,36.6,0.1,3,1
48.9,0.4613,635,23.0,2.8,3,1
30.1,0.315,431,29.4,6.3,2,1
59.2,0.311,729,18.0,5.6,2,1
38.6,0.2105,487,33.4,2.1,2,1
50.2,0.6358,505,30.9,2.1,1,1
42.6,0.6576,635,15.6,1.9,3,1
50.8,0.6567,612,28.1,1.9,2,1
41.8,0.3863,586,29.5,3.7,4,1
37.8,0.7311,540,33.4,5.6,3,1
48.1,0.6772,673,33.8,8.7,5,1
64.8,0.5513,577,21.3,0.9,0,1
31.8,0.5218,470,39.2,4.6,2,1
44.5,0.4332,666,36.3,4.4,3,1
34.9,0.5846,595,21.3,2.2,2,1
41.1,0.8411,658,16.3,0.4,2,1
35.5,0.7548,620,22.2,3.7,5,1
10.0,0.5039,747,12.3,8.3,1,1
32.6,0.647,558,32.5,3.7,2,1
47.0,0.3517,581,44.2,1.0,3,1
25.8,0.6814,630,47.1,2.6,4,1
46.1,0.4004,559,16.9,0.1,1,1
37.2,0.6742,636,39.4,3.0,4,1
32.7,1.0,374,31.0,4.7,3,1
45.9,0.4474,575,1.2,1.3,2,1
43.2,1.0,573,26.0,0.0,3,1
40.0,0.6383,570,24.7,3.7,2,1
47.2,0.4151,519,44.5,1.7,2,1
37.4,0.4068,643,19.5,1.1,3,1
15.3,0.9757,545,36.8,1.1,4,1
30.5,0.6387,594,28.7,4.0,3,1
13.3,0.4481,577,12.7,2.0,3,1
42.9,0.5134,615,23.4,5.3,0,1
45.8,0.6275,680,48.4,5.4,3,1
46.3,0.5484,594,27.9,2.3,3,1
40.9,0.6123,639,40.9,1.7,2,1
46.6,0.8692,590,40.2,3.3,0,1
16.1,0.347,545,24.6,2.6,6,1
33.7,0.666,570,14.6,0.0,4,1
18.0,0.5369,560,16.2,7.8,2,1
30.7,0.4602,620,47.4,4.8,4,1
54.4,0.743,587,31.8,1.8,2,1
48.1,0.2869,524,9.2,0.0,1,1
42.9,0.124,564,40.0,2.5,5,1
32.8,0.5904,473,8.6,1.5,0,1
23.1,0.5251,567,20.1,2.8,4,1
37.2,0.3065,580,31.0,0.0,3,1
48.3,0.2421,707,60.2,1.8,4,1
39.9,0.8975,674,39.8,2.0,6,1
16.0,0.6333,508,24.2,2.5,0,1
36.3,0.5535,594,30.3,2.4,3,1
12.0,0.9451,595,41.0,3.1,4,1
44.7,0.734,564,47.1,6.8,3,1
26.7,0.8685,568,27.0,1.7,3,1
20.3,0.3376,555,27.4,0.7,2,1
44.8,0.3309,711,20.0,0.0,2,1
41.7,0.6611,551,38.0,1.7,3,1
37.8,0.6246,604,42.3,0.0,3,1
61.3,0.7749,403,6.7,5.4,2,1
42.6,0.2565,638,25.2,2.8,5,1
27.3,0.6766,663,15.4,5.3,2,1
41.2,0.7281,506,31.8,6.7,2,1
31.6,0.7185,544,15.1,0.8,2,1
50.2,0.4768,612,14.2,2.1,1,1
38.4,0.6434,581,43.5,6.3,5,1
39.6,0.4104,613,28.0,3.5,2,1
17.7,0.4973,560,29.3,4.3,3,1
35.7,0.3623,710,35.2,5.6,1,1
34.3,0.4134,533,41.6,5.2,1,1
22.7,0.5066,768,25.0,4.0,3,1
32.3,0.4616,667,25.2,6.5,1,1
40.2,0.4134,638,25.3,2.8,3,1
34.9,0.3161,507,43.0,4.3,3,1
18.1,0.903,644,29.2,2.6,7,1
31.7,0.4599,622,26.5,5.6,5,1
29.4,0.6094,432,34.7,1.2,5,1
37.3,0.2334,482,52.0,0.0,2,1
36.0,0.7944,605,30.9,4.6,4,1
30.1,0.5801,571,26.8,0.4,7,1
29.6,0.4701,544,53.3,0.2,1,1
35.8,0.4717,656,46.0,6.2,7,1
46.6,0.7065,518,44.2,5.4,1,1
38.3,0.0184,548,24.0,2.1,1,1
52.1,0.4016,535,22.8,0.0,2,1
48.6,0.5286,616,8.0,4.3,5,1
53.0,0.5265,460,41.6,4.7,5,1
51.4,1.0,545,30.9,4.3,1,1
53.8,0.4892,459,8.4,4.2,0,1
21.2,0.7282,558,44.4,2.5,5,1
42.8,0.8761,631,26.0,2.0,4,1
49.6,0.6707,632,27.4,0.2,1,1
51.8,0.4287,529,11.8,1.3,3,1
25.8,0.3188,617,35.9,3.8,4,1
42.9,0.6842,567,36.0,3.8,1,1
35.9,0.8461,675,29.4,5.0,4,1
57.2,0.6483,571,25.0,0.0,2,1
18.4,0.772,372,61.5,0.0,5,1
25.8,1.0,643,15.6,2.1,3,1
13.3,0.7007,548,21.3,0.5,1,1
36.7,0.3519,561,38.5,3.5,6,1
62.2,0.5592,604,17.8,0.0,4,1
34.5,0.7966,480,16.9,6.0,4,1
36.2,0.5052,585,43.6,0.9,2,1
41.6,0.821,617,37.3,7.0,4,1
33.6,0.538,605,35.8,4.3,4,1
39.4,0.6102,538,32.2,0.4,3,1
39.7,0.4869,649,21.7,8.2,5,1
24.9,0.5787,510,27.0,3.7,1,1
33.9,0.5882,536,29.1,3.4,1,1
43.9,0.2605,570,40.2,2.8,2,1
46.1,0.4705,601,35.1,4.2,1,1
50.6,0.328,557,18.9,4.3,4,1
39.0,0.4767,666,39.5,0.8,2,1
39.3,0.4069,601,9.9,2.5,5,1
44.0,0.7321,585,26.2,3.3,0,1
27.9,0.7342,598,16.3,4.5,1,1
27.4,0.6509,631,19.7,4.5,2,1
33.5,0.3218,597,53.1,3.4,2,1
19.7,0.5323,453,12.4,1.6,2,1
39.9,0.3075,656,20.2,1.5,2,1
47.6,0.5235,588,36.1,0.0,2,1
26.5,0.6665,628,24.4,4.5,3,1
40.2,0.7286,552,31.9,1.5,4,1
27.5,0.6351,452,47.2,2.5,0,1
22.8,0.7765,420,37.9,3.6,2,1
59.7,0.5968,514,24.4,3.0,2,1
23.0,0.508,616,28.4,3.0,4,1
19.6,0.7073,671,36.4,0.7,2,1
37.6,0.7132,601,37.6,3.7,4,1
38.2,0.4556,506,30.2,2.2,7,1
43.0,0.6182,525,34.3,2.8,4,1
59.0,0.497,675,34.3,5.9,1,1
25.7,0.1885,488,28.9,4.3,1,1
28.1,0.6292,727,22.7,1.6,1,1
54.3,0.317,711,38.9,2.6,3,1
