blue_ref,red_ref,nir_ref,swir_ref,ndvi,ndwi,texture_var,thermal_bt,land_cover
0.2126,0.1741,0.0151,0.0068,-0.8405,0.8552,0.00174,296.5,2
0.2638,0.2915,0.2846,0.3101,-0.012,-0.0124,0.07581,302.25,0
0.1846,0.4213,0.2199,0.3639,-0.3142,0.1589,0.01383,310.13,0
0.2695,0.2065,0.2165,0.4634,0.0238,0.0472,0.10737,297.99,0
0.0338,0.0581,0.6167,0.1833,0.8279,-0.8613,0.00896,288.29,1
0.0798,0.0676,0.3682,0.0616,0.6899,-0.6665,0.04448,294.46,1
0.0236,0.026,0.8062,0.2088,0.9374,-0.9403,0.0104,297.19,1
0.282,0.237,0.3823,0.4406,0.2345,-0.1913,0.06467,309.85,0
0.2645,0.1526,0.259,0.4114,0.2586,-0.108,0.08053,309.3,0
0.3752,0.1484,0.3633,0.3397,0.42,-0.1623,0.15869,309.32,0
0.0712,0.042,0.8051,0.2064,0.9008,-0.8686,0.03469,299.17,1
0.2747,0.2061,0.2707,0.3421,0.1353,-0.0591,0.07035,313.19,0
0.0521,0.0604,0.4128,0.1276,0.7447,-0.7602,0.02848,299.91,1
0.1401,0.1221,0.0175,0.0034,-0.7495,0.7647,0.00358,296.11,2
0.0916,0.0132,0.0172,0.0096,0.1325,0.5053,0.00579,292.02,2
0.1472,0.0196,0.012,0.0106,-0.2404,0.7484,0.00201,294.41,2
0.0535,0.0393,0.3839,0.0851,0.8143,-0.7843,0.03215,289.01,1
0.3135,0.2586,0.1235,0.4076,-0.3534,0.3968,0.06378,305.39,0
0.0525,0.0655,0.3623,0.1486,0.6939,-0.7201,0.01527,293.49,1
0.3386,0.2418,0.5567,0.3034,0.3943,-0.3146,0.05398,307.79,0
0.1943,0.2078,0.4865,0.4513,0.4014,-0.4151,0.06231,301.87,1
0.1512,0.201,0.1782,0.3797,-0.0603,-0.0058,0.04935,302.63,0
0.1097,0.0265,0.0271,0.0204,0.0121,0.4304,0.00724,296.66,2
0.0579,0.0434,0.7535,0.1439,0.8911,-0.874,0.03337,294.13,1
0.2263,0.1385,0.3084,0.3615,0.38,-0.2567,0.02933,296.2,0
0.3048,0.2496,0.2584,0.3984,0.0172,0.0351,0.0528,297.31,0
0.0683,0.0484,0.6596,0.1662,0.8634,-0.8375,0.0219,299.34,1
0.3061,0.3085,0.2158,0.4153,-0.1768,0.175,0.05012,308.22,0
0.1929,0.139,0.3973,0.5596,0.4816,-0.4108,0.12133,290.36,0
0.1131,0.0194,0.0116,0.0057,-0.2519,0.7018,0.01157,295.44,2
0.0247,0.043,0.8169,0.0811,0.9,-0.9204,0.1,295.44,1
0.033,0.0382,0.3998,0.1502,0.8254,-0.8363,0.02102,289.92,1
0.1115,0.113,0.0187,0.0135,-0.7157,0.7141,0.0031,296.62,2
0.175,0.3831,0.1366,0.2881,-0.4744,0.3428,0.01916,304.97,0
0.2438,0.2645,0.5524,0.3144,0.3524,-0.3698,0.0412,302.18,0
0.2405,0.2471,0.3407,0.4258,0.1591,-0.1657,0.05948,299.63,0
0.2109,0.3044,0.2339,0.3177,-0.1311,0.0484,0.06543,296.24,0
0.2182,0.0743,0.0133,0.0144,-0.6964,0.8333,0.01722,297.37,2
0.0491,0.033,0.806,0.1342,0.9214,-0.9031,0.04314,299.57,1
0.2742,0.2957,0.1979,0.2699,-0.1981,0.1803,0.06533,306.98,0
0.2161,0.3228,0.1921,0.3685,-0.254,0.1677,0.05105,307.07,0
0.2067,0.4138,0.2649,0.4289,-0.2194,0.0788,0.03286,298.25,0
0.1029,0.2855,0.3405,0.3669,0.0879,-0.2737,0.0657,296.59,0
0.2089,0.2334,0.4463,0.4572,0.3132,-0.3373,0.01596,304.5,0
0.0371,0.0264,0.8111,0.1108,0.9368,-0.9246,0.02532,295.42,1
0.2299,0.4271,0.152,0.4912,-0.4751,0.3674,0.05507,301.33,0
0.3076,0.1941,0.2091,0.3511,0.0371,0.0909,0.03413,307.01,0
0.0665,0.0413,0.4672,0.1427,0.8375,-0.7931,0.02049,289.79,1
0.1506,0.044,0.0132,0.0049,-0.5386,0.7613,0.01456,295.37,2
0.1215,0.1903,0.3975,0.1827,0.3525,-0.4365,0.086,303.69,0
0.0954,0.2491,0.2366,0.2561,-0.0258,-0.1573,0.09511,308.9,1
0.0514,0.0703,0.664,0.159,0.8085,-0.8321,0.01403,292.04,1
0.0455,0.023,0.0093,0.0035,-0.4261,0.5745,0.01001,293.43,2
0.2826,0.4581,0.2034,0.3975,-0.3851,0.291,0.10324,310.56,0
0.0707,0.2113,0.3328,0.3979,0.2232,-0.4047,0.07839,298.59,0
0.2024,0.4658,0.2022,0.3548,-0.3947,0.246,0.05997,310.72,0
0.2205,0.1513,0.0093,0.0112,-0.8842,0.9048,0.00312,293.72,2
0.1836,0.2898,0.2055,0.4521,-0.1701,0.0705,0.02981,306.51,0
0.0294,0.0277,0.7165,0.1304,0.9255,-0.9233,0.01163,291.47,1
0.0516,0.0876,0.7056,0.2143,0.7791,-0.8204,0.05319,293.07,1
0.1593,0.1398,0.0208,0.0108,-0.7404,0.7553,0.00449,296.96,2
0.1703,0.1251,0.1276,0.4043,0.0099,0.073,0.07899,307.16,0
0.0358,0.0481,0.7835,0.1215,0.8843,-0.8983,0.04862,296.1,1
0.243,0.3848,0.2083,0.3908,-0.2976,0.2023,0.11291,298.47,0
0.032,0.0359,0.352,0.1818,0.8149,-0.824,0.01195,298.65,1
0.2756,0.2258,0.2548,0.2305,0.0603,-0.008,0.01538,300.18,0
0.2401,0.2127,0.1708,0.3949,-0.1093,0.14,0.03971,303.01,0
0.0532,0.0513,0.7816,0.1147,0.8768,-0.8746,0.02553,300.2,1
0.253,0.2944,0.5313,0.4725,0.287,-0.32,0.07571,310.57,0
0.2101,0.0474,0.3859,0.2793,0.7813,-0.4997,0.06917,293.79,0
0.1123,0.3935,0.1612,0.4218,-0.4187,0.2214,0.05314,307.96,0
0.0442,0.0569,0.7501,0.1807,0.859,-0.8737,0.02623,294.3,1
0.2006,0.2461,0.4046,0.5453,0.2435,-0.2886,0.063,309.3,0
0.1671,0.3908,0.1943,0.4544,-0.3358,0.1788,0.06799,305.21,0
0.1913,0.2356,0.611,0.3858,0.4435,-0.4823,0.03217,302.59,0
0.2534,0.3238,0.2456,0.4566,-0.1374,0.0805,0.0879,302.89,0
0.0243,0.0219,0.6618,0.2054,0.936,-0.9326,0.02251,292.54,1
0.2511,0.2675,0.2217,0.3365,-0.0938,0.0782,0.13456,308.54,0
0.1114,0.2798,0.211,0.2322,-0.1402,-0.0379,0.07663,305.83,0
0.0704,0.0301,0.3509,0.1164,0.8419,-0.7495,0.01037,295.65,1
0.0491,0.0657,0.3722,0.1452,0.7,-0.7329,0.03719,292.81,1
0.2544,0.2981,0.4456,0.3882,0.1984,-0.2346,0.03618,303.64,0
0.1941,0.1432,0.3361,0.3059,0.4024,-0.3318,0.08733,306.42,0
0.267,0.3395,0.1961,0.4342,-0.2676,0.2145,0.0714,303.4,0
0.3697,0.2911,0.2613,0.5388,-0.054,0.1169,0.04336,310.08,0
0.1326,0.2958,0.3201,0.3147,0.0396,-0.1983,0.11113,296.94,0
0.0257,0.0627,0.8069,0.0975,0.8558,-0.8962,0.05005,293.05,1
0.0479,0.0399,0.8384,0.2361,0.9092,-0.9005,0.02986,296.55,1
0.2619,0.1691,0.1862,0.4004,0.0479,0.0732,0.07762,312.98,0
0.0938,0.3671,0.356,0.4776,-0.0155,-0.214,0.03671,306.11,0
0.1364,0.0825,0.0111,0.0422,-0.7626,0.8156,0.01032,294.71,2
0.1943,0.2611,0.2585,0.4497,-0.0048,-0.0635,0.13497,308.22,0
0.0789,0.02,0.0446,0.0122,0.3817,0.0511,0.00762,294.73,2
0.0521,0.0423,0.7223,0.2212,0.8893,-0.8773,0.02092,290.5,1
0.0402,0.0607,0.4428,0.1458,0.759,-0.7955,0.03791,290.59,1
0.1526,0.2898,0.184,0.4975,-0.2234,0.0919,0.10561,299.17,0
0.1484,0.3023,0.323,0.3385,0.0331,-0.1781,0.09323,311.85,0
0.1168,0.0192,0.0103,0.0028,-0.3025,0.7376,0.01072,292.46,2
0.229,0.2264,0.2697,0.3742,0.0873,-0.0844,0.10217,298.61,0
0.3529,0.1578,0.184,0.4449,0.0768,0.1624,0.05501,298.79,0
0.2593,0.3076,0.2351,0.4679,-0.1337,0.0934,0.01451,307.67,0
0.216,0.1707,0.4698,0.3942,0.467,-0.4169,0.05193,307.56,0
0.2217,0.2773,0.3044,0.4561,0.0464,-0.099,0.04268,301.39,0
0.2699,0.4092,0.1499,0.2909,-0.4638,0.3876,0.09299,299.32,0
0.069,0.0393,0.7603,0.1532,0.9017,-0.8671,0.00798,298.06,1
0.0461,0.0437,0.7806,0.1388,0.8939,-0.8912,0.04735,293.94,1
0.0471,0.0298,0.8021,0.1804,0.9282,-0.9085,0.05245,296.88,1
0.2637,0.3886,0.2085,0.5001,-0.3016,0.2201,0.07486,302.91,0
0.2279,0.4849,0.149,0.1743,-0.53,0.4104,0.04257,310.54,0
0.2574,0.155,0.2002,0.3489,0.1271,0.0149,0.0564,305.69,0
0.1572,0.1387,0.2848,0.2597,0.3449,-0.3161,0.06387,302.19,0
0.4177,0.2862,0.3306,0.3808,0.0719,0.0313,0.06105,302.5,0
0.0944,0.0176,0.0401,0.0068,0.3909,0.1647,0.01219,294.12,2
0.0721,0.104,0.7706,0.1137,0.7622,-0.7949,0.03087,296.88,1
0.0449,0.0828,0.7199,0.1534,0.7936,-0.837,0.03748,297.82,1
0.0939,0.0279,0.0216,0.0035,-0.1272,0.4765,0.00298,298.92,2
0.1066,0.2385,0.2215,0.3455,-0.037,-0.1241,0.07847,308.47,0
0.3264,0.4219,0.1723,0.4717,-0.4201,0.3695,0.03809,299.72,0
0.1449,0.2136,0.2698,0.3263,0.1162,-0.2017,0.07839,304.38,0
0.2321,0.2689,0.2065,0.3847,-0.1313,0.0963,0.08071,304.82,0
0.0423,0.0855,0.6919,0.1272,0.7801,-0.831,0.02755,296.34,1
0.0504,0.0223,0.4276,0.232,0.9009,-0.8434,0.02588,294.4,1
0.1321,0.3248,0.2421,0.4112,-0.1459,-0.029,0.06664,309.99,0
0.172,0.3524,0.2092,0.4364,-0.255,0.1124,0.04129,304.95,0
0.2773,0.2884,0.4171,0.3341,0.1825,-0.1919,0.1479,301.19,0
0.2495,0.1975,0.4225,0.3986,0.363,-0.3081,0.10808,302.27,0
0.2728,0.425,0.1939,0.5071,-0.3733,0.2855,0.03837,300.73,0
0.1907,0.3048,0.1922,0.3706,-0.2266,0.1263,0.05138,297.06,0
0.1367,0.1942,0.2521,0.3265,0.1296,-0.2074,0.11577,298.6,0
0.1367,0.2676,0.2142,0.4156,-0.1108,-0.029,0.05484,298.61,0
0.2488,0.2667,0.2863,0.3098,0.0354,-0.0524,0.04297,306.53,0
0.065,0.0827,0.6781,0.1442,0.7825,-0.8035,0.02239,295.71,1
0.0765,0.0326,0.4396,0.1288,0.8617,-0.7791,0.0218,297.23,1
0.1711,0.1998,0.0466,0.0037,-0.6218,0.5984,0.00987,294.92,2
0.3451,0.0989,0.301,0.3872,0.5055,-0.151,0.10445,299.6,0
0.1242,0.1932,0.2245,0.3065,0.0749,-0.1718,0.12414,301.04,0
0.1995,0.1249,0.008,0.0086,-0.879,0.9055,0.0126,292.97,2
0.0878,0.1249,0.0137,0.0077,-0.8027,0.7722,0.00459,295.67,2
0.3071,0.2644,0.2627,0.4446,-0.0033,0.0421,0.02838,299.51,0
0.0228,0.0402,0.675,0.1222,0.8877,-0.9108,0.02626,291.65,1
0.0461,0.0301,0.7177,0.1398,0.9194,-0.8992,0.0162,292.48,1
0.0253,0.0806,0.8291,0.2184,0.8228,-0.88,0.0368,299.78,1
0.2548,0.2301,0.5554,0.3846,0.4141,-0.3922,0.05769,301.45,0
0.2126,0.3505,0.5329,0.4113,0.2065,-0.3087,0.0346,306.82,0
0.2935,0.3047,0.3326,0.2015,0.0438,-0.053,0.0681,311.55,0
0.258,0.4401,0.3018,0.4362,-0.1865,0.0727,0.02283,312.39,0
0.1832,0.3487,0.2703,0.3368,-0.1266,-0.0081,0.06908,312.59,0
0.0471,0.0672,0.8026,0.1112,0.8455,-0.8671,0.00562,292.7,1
0.2049,0.4712,0.2688,0.348,-0.2734,0.1141,0.08943,308.72,0
0.2506,0.3456,0.3046,0.3913,-0.063,-0.0108,0.03803,304.92,0
0.0478,0.0721,0.4451,0.1264,0.7213,-0.7627,0.01524,293.12,1
0.0458,0.032,0.4898,0.2468,0.8772,-0.8528,0.00456,295.64,1
0.1868,0.2772,0.2922,0.2441,0.0264,-0.1149,0.07018,303.78,0
0.3545,0.1295,0.1849,0.2379,0.1763,0.1338,0.05438,306.15,1
0.1542,0.367,0.1639,0.4756,-0.3826,0.2279,0.06955,310.72,0
0.1499,0.0379,0.02,0.0161,-0.3088,0.6487,0.0071,294.28,2
0.205,0.2206,0.5491,0.4135,0.4267,-0.4414,0.10455,308.79,0
0.2237,0.2349,0.3694,0.3196,0.2226,-0.234,0.03581,305.16,0
0.1078,0.1712,0.1193,0.3557,-0.1784,0.0778,0.0227,304.29,0
0.0347,0.0978,0.7105,0.1662,0.7579,-0.8294,0.02715,288.48,1
0.0689,0.0934,0.7021,0.1301,0.7651,-0.7927,0.01964,296.77,1
0.0754,0.0159,0.0128,0.0027,-0.109,0.5631,0.00422,293.44,2
0.2586,0.5028,0.221,0.5008,-0.3893,0.2654,0.10136,305.95,0
0.1341,0.0534,0.0353,0.0093,-0.2038,0.4527,0.00916,293.28,2
0.0418,0.0408,0.7412,0.1273,0.8957,-0.8945,0.02372,297.01,1
0.2126,0.2914,0.2131,0.25,-0.1551,0.0836,0.09447,303.83,0
0.2677,0.4837,0.2334,0.4442,-0.3491,0.2337,0.02193,303.23,0
0.0661,0.0691,0.7283,0.1316,0.8268,-0.8302,0.00933,293.01,1
0.2194,0.1763,0.3605,0.3208,0.3431,-0.2913,0.05239,300.2,0
0.0332,0.0327,0.4203,0.1904,0.8556,-0.8546,0.02101,298.12,1
0.0338,0.0244,0.3407,0.0888,0.8661,-0.8426,0.01725,293.2,1
0.0842,0.0309,0.0165,0.0109,-0.3033,0.5544,0.00297,291.21,2
0.263,0.2493,0.2512,0.3007,0.0037,0.0098,0.02725,307.98,0
0.2419,0.2849,0.2215,0.4322,-0.1252,0.0863,0.07326,310.63,0
0.0575,0.051,0.446,0.2318,0.7949,-0.7831,0.02734,294.43,1
0.049,0.0616,0.5093,0.1393,0.7841,-0.8041,0.02966,298.61,1
0.1172,0.2885,0.4962,0.4557,0.2647,-0.4197,0.08625,297.39,0
0.2813,0.1619,0.3801,0.4184,0.4026,-0.2634,0.06127,302.2,0
0.045,0.0439,0.5974,0.1199,0.8632,-0.8616,0.01942,293.47,1
0.0465,0.0828,0.3899,0.0873,0.6495,-0.7155,0.03185,296.03,1
0.1876,0.5042,0.2774,0.1897,-0.2902,0.11,0.09259,308.26,0
0.2471,0.3776,0.3733,0.3918,-0.0057,-0.0889,0.05394,305.36,0
0.2235,0.3489,0.3642,0.3786,0.0214,-0.1198,0.06049,305.16,0
0.0593,0.0244,0.6884,0.1297,0.9314,-0.8853,0.01917,291.43,1
0.0815,0.328,0.2609,0.225,-0.1141,-0.1204,0.02328,298.62,0
0.2058,0.0966,0.0145,0.0192,-0.7391,0.8251,0.00584,301.25,2
0.0322,0.0401,0.3981,0.1488,0.8171,-0.8335,0.03091,302.01,1
0.2019,0.1739,0.3927,0.2541,0.3862,-0.3527,0.04837,303.41,0
0.135,0.0476,0.0202,0.0137,-0.4042,0.6378,0.01941,295.56,2
0.2922,0.2991,0.1571,0.385,-0.3111,0.3059,0.02968,296.76,0
0.0593,0.0767,0.4381,0.1826,0.702,-0.7312,0.02872,292.13,1
0.0933,0.0206,0.0218,0.009,0.0281,0.4468,0.00342,292.04,2
0.0529,0.0354,0.3456,0.1298,0.8144,-0.7736,0.01511,294.85,1
0.0431,0.0507,0.386,0.1333,0.7676,-0.7833,0.03592,297.47,1
0.2334,0.2674,0.5351,0.5739,0.3335,-0.3624,0.10977,307.89,0
0.1787,0.1264,0.186,0.4067,0.1907,-0.0986,0.12034,314.22,0
0.1675,0.3542,0.4488,0.3927,0.1179,-0.2649,0.02798,300.43,0
0.2357,0.3369,0.171,0.294,-0.3267,0.2522,0.05082,306.37,0
0.0323,0.0305,0.7785,0.1261,0.9246,-0.9225,0.04921,300.73,1
0.2044,0.1667,0.3148,0.4227,0.3076,-0.2583,0.03442,303.11,0
0.21,0.2061,0.2151,0.4602,0.0214,-0.0167,0.05899,299.97,0
0.2499,0.2892,0.3015,0.4126,0.0209,-0.056,0.07285,307.83,0
0.25,0.2071,0.0177,0.0067,-0.8428,0.8565,0.01234,294.56,2
0.2863,0.3315,0.2432,0.4767,-0.1537,0.1191,0.09465,308.9,0
0.0691,0.0821,0.7331,0.0862,0.7987,-0.8131,0.00979,294.62,1
0.4041,0.1325,0.4956,0.3022,0.578,-0.2975,0.03745,307.87,0
0.2257,0.1799,0.3554,0.3623,0.3279,-0.2734,0.10528,302.88,0
0.1949,0.3783,0.1504,0.3647,-0.431,0.3116,0.07361,298.22,0
0.0446,0.0289,0.0147,0.0092,-0.3271,0.4298,0.00358,294.37,2
0.0575,0.0364,0.0175,0.0082,-0.3514,0.4577,0.00192,292.86,2
0.2925,0.1732,0.421,0.3283,0.4171,-0.2878,0.05996,303.91,0
0.0417,0.0737,0.6516,0.1461,0.7969,-0.8374,0.01871,295.19,1
0.0253,0.0964,0.7315,0.1471,0.7671,-0.8465,0.05994,297.95,2
0.2077,0.0899,0.0201,0.0028,-0.6338,0.7615,0.0104,296.96,2
0.1635,0.1433,0.4499,0.3202,0.5168,-0.4915,0.05841,300.64,0
0.0674,0.0397,0.8016,0.0869,0.9056,-0.8747,0.03503,295.34,1
0.1813,0.1421,0.4097,0.5125,0.4849,-0.434,0.033,316.43,0
0.1897,0.3669,0.2027,0.5146,-0.2882,0.1571,0.07201,309.45,0
0.2148,0.3657,0.371,0.3703,0.0071,-0.122,0.04537,306.66,0
0.053,0.0296,0.7384,0.1783,0.9229,-0.8941,0.01276,290.54,1
0.1641,0.3962,0.156,0.3332,-0.4349,0.2846,0.05258,301.18,0
0.1951,0.133,0.0081,0.0068,-0.8851,0.9058,0.00623,295.61,2
0.2062,0.3962,0.3236,0.4117,-0.1009,-0.0358,0.05513,305.85,0
0.1806,0.3616,0.2833,0.4202,-0.1215,-0.022,0.09855,310.12,0
0.11,0.3778,0.1727,0.5677,-0.3726,0.171,0.07419,310.41,0
0.0798,0.0406,0.4999,0.1222,0.8497,-0.7851,0.043,293.96,1
0.2423,0.276,0.1519,0.4891,-0.2901,0.261,0.09572,307.81,0
0.2669,0.2104,0.2022,0.4647,-0.0199,0.0827,0.07837,302.92,0
0.104,0.31,0.2841,0.2759,-0.0436,-0.157,0.07253,306.27,0
0.0454,0.0307,0.8253,0.1319,0.9283,-0.9118,0.02654,296.96,0
0.0369,0.0646,0.7974,0.1176,0.85,-0.8803,0.01358,292.47,1
0.2111,0.1757,0.1502,0.4991,-0.0782,0.1256,0.05917,298.54,0
0.1587,0.3022,0.2457,0.4767,-0.103,-0.0321,0.07872,314.08,0
0.4136,0.3933,0.2191,0.3308,-0.2846,0.2962,0.0739,305.1,0
0.2008,0.1762,0.1914,0.1964,0.0414,-0.0077,0.06896,307.68,0
0.0576,0.08,0.3454,0.1104,0.6238,-0.6678,0.03784,294.05,1
0.0491,0.0765,0.7084,0.143,0.805,-0.8372,0.01266,289.4,1
0.2175,0.3546,0.3393,0.4153,-0.0221,-0.0851,0.04387,306.34,0
0.1993,0.2407,0.4325,0.3022,0.2848,-0.3256,0.06233,310.42,0
0.2768,0.2158,0.2001,0.2874,-0.0378,0.1036,0.02341,310.35,0
0.4209,0.3008,0.3341,0.3565,0.0524,0.0385,0.06567,312.49,0
0.1722,0.3075,0.1787,0.4356,-0.2649,0.1461,0.1001,307.03,2
0.0733,0.0428,0.4976,0.0719,0.8417,-0.7911,0.01519,293.79,1
0.2122,0.2644,0.3716,0.3602,0.1685,-0.2185,0.10159,304.91,0
0.0947,0.3726,0.2997,0.3864,-0.1085,-0.1239,0.06558,305.21,0
0.3119,0.2509,0.2531,0.4653,0.0044,0.053,0.06062,304.16,0
0.0917,0.3335,0.3365,0.4209,0.0046,-0.2257,0.05875,311.85,0
0.2065,0.175,0.1838,0.2602,0.0246,0.0186,0.04885,311.15,0
0.033,0.0864,0.8007,0.1182,0.8053,-0.8613,0.02519,293.3,1
0.1867,0.383,0.2242,0.4169,-0.2614,0.1191,0.07682,303.86,0
0.1738,0.2918,0.2919,0.3941,0.0002,-0.1126,0.06148,300.26,0
0.1893,0.2895,0.4583,0.4043,0.2257,-0.3137,0.04306,297.62,0
0.185,0.2175,0.2301,0.4873,0.0282,-0.0669,0.0608,306.87,0
0.2293,0.4029,0.1762,0.2058,-0.3915,0.2842,0.1315,303.83,0
0.0465,0.0556,0.3801,0.2821,0.7448,-0.7632,0.0208,293.26,1
0.2305,0.175,0.3453,0.5193,0.3272,-0.26,0.0507,296.39,0
0.2246,0.1697,0.0212,0.0135,-0.7775,0.8054,0.01425,296.82,2
0.2183,0.3854,0.2396,0.3622,-0.2333,0.1151,0.05551,305.85,0
0.1404,0.3238,0.4235,0.4738,0.1334,-0.292,0.06961,305.51,1
0.1973,0.3025,0.3844,0.454,0.1192,-0.212,0.08718,309.73,0
0.3299,0.1976,0.2148,0.3621,0.0419,0.1021,0.04524,299.79,0
0.114,0.0279,0.0265,0.0091,-0.0261,0.4566,0.0067,294.07,2
0.2284,0.307,0.2953,0.4734,-0.0195,-0.049,0.12505,306.96,0
0.0306,0.0735,0.7364,0.1527,0.8185,-0.868,0.01782,292.63,1
0.0454,0.0522,0.8131,0.1115,0.8793,-0.8867,0.00976,293.18,1
0.0904,0.211,0.2369,0.4568,0.0578,-0.2223,0.14509,306.06,0
0.2706,0.3072,0.3276,0.3773,0.0321,-0.0628,0.01192,313.37,0
0.114,0.0479,0.0108,0.018,-0.6325,0.765,0.00764,295.59,2
0.1872,0.3861,0.2411,0.4701,-0.2311,0.0863,0.06558,306.28,0
0.2302,0.2415,0.2582,0.3923,0.0334,-0.0452,0.08384,300.83,0
0.2673,0.3132,0.4471,0.4107,0.176,-0.2127,0.15056,302.51,0
0.18,0.1668,0.3179,0.4912,0.3119,-0.2942,0.05053,304.26,0
0.0726,0.059,0.6162,0.168,0.8253,-0.8071,0.02127,297.73,1
0.0405,0.0468,0.4467,0.1353,0.8103,-0.822,0.02765,294.5,1
0.0847,0.0901,0.7115,0.2173,0.7751,-0.7811,0.02098,303.3,1
0.0246,0.0591,0.3965,0.0877,0.7404,-0.8089,0.01237,297.97,1
0.0379,0.0571,0.7671,0.1203,0.8614,-0.8834,0.01705,298.89,1
0.0466,0.0133,0.0099,0.0125,-0.1468,0.5034,0.02182,299.04,2
0.0366,0.0526,0.4099,0.1431,0.7727,-0.8038,0.04071,293.91,1
0.1475,0.359,0.213,0.4601,-0.2553,0.0864,0.0522,301.81,0
0.2597,0.2656,0.1273,0.2989,-0.3518,0.347,0.05127,295.36,0
0.2189,0.2165,0.1548,0.225,-0.1663,0.1691,0.03596,300.1,0
0.1674,0.3327,0.2439,0.3451,-0.154,0.0124,0.05735,307.36,0
0.1471,0.3646,0.2701,0.4083,-0.149,-0.027,0.03484,303.59,0
0.3645,0.3343,0.4273,0.3861,0.122,-0.1002,0.06041,303.72,0
0.0441,0.0211,0.0256,0.0073,0.0966,0.1201,0.00335,293.69,2
0.0356,0.0608,0.7002,0.1642,0.8403,-0.8713,0.02516,292.71,1
0.0324,0.0407,0.3884,0.1756,0.8101,-0.8278,0.0139,299.99,1
0.2493,0.1967,0.2909,0.3486,0.1931,-0.1321,0.0417,301.66,0
0.2751,0.1215,0.3092,0.3628,0.436,-0.2187,0.04594,304.8,0
0.2594,0.2121,0.3452,0.5529,0.2388,-0.1884,0.03534,298.14,0
0.2753,0.3164,0.2848,0.4126,-0.0525,0.019,0.04074,302.15,0
0.2399,0.3893,0.2226,0.4788,-0.2724,0.1712,0.06616,307.26,0
0.2848,0.294,0.1773,0.3785,-0.2475,0.2401,0.16667,297.26,0
0.0701,0.065,0.4513,0.1154,0.7482,-0.7396,0.02249,298.55,1
0.0451,0.0669,0.3757,0.1521,0.6977,-0.7405,0.03719,297.08,1
0.2798,0.2657,0.3632,0.3678,0.155,-0.1422,0.03576,304.87,0
0.2851,0.1914,0.4654,0.4603,0.4171,-0.3228,0.05372,307.15,0
0.3381,0.3574,0.2547,0.3263,-0.1677,0.1544,0.03077,310.17,0
0.2602,0.4582,0.2894,0.3732,-0.2257,0.1076,0.08737,307.2,0
0.0714,0.0508,0.7076,0.2725,0.8659,-0.841,0.01061,300.9,1
0.3352,0.2415,0.1377,0.4668,-0.2737,0.3536,0.03945,309.56,0
0.2448,0.3581,0.3241,0.4152,-0.0499,-0.0361,0.05107,305.94,0
0.2512,0.2483,0.3152,0.3983,0.1188,-0.116,0.04636,310.81,0
0.1514,0.2391,0.2383,0.4612,-0.0017,-0.0992,0.18,309.73,0
0.0713,0.0507,0.6906,0.0841,0.8632,-0.8377,0.0271,295.12,1
0.2651,0.2459,0.3293,0.3379,0.145,-0.1262,0.03701,308.86,0
0.2838,0.2523,0.3685,0.4408,0.187,-0.1577,0.04836,316.18,0
0.2341,0.222,0.3276,0.5037,0.1921,-0.1791,0.07945,300.38,0
0.2797,0.209,0.3012,0.2498,0.1808,-0.1042,0.05185,304.72,0
0.2537,0.1946,0.3215,0.3994,0.2459,-0.1784,0.04592,309.15,0
0.2585,0.3893,0.1713,0.344,-0.3889,0.3081,0.05708,301.01,0
0.1925,0.2123,0.336,0.4649,0.2257,-0.2482,0.06497,305.14,0
0.1613,0.2689,0.1374,0.376,-0.3236,0.2204,0.04916,306.16,0
0.2453,0.3702,0.2986,0.2989,-0.107,0.015,0.17534,302.88,0
0.2173,0.2729,0.1477,0.3539,-0.2975,0.2478,0.03301,298.39,0
0.1264,0.3505,0.2667,0.3692,-0.1358,-0.0559,0.0862,305.61,1
0.2724,0.2889,0.4579,0.4195,0.2264,-0.2401,0.06719,301.83,0
0.0277,0.0929,0.8276,0.1209,0.7981,-0.8641,0.02801,296.76,1
0.227,0.3229,0.2304,0.5175,-0.1672,0.0882,0.10295,305.1,0
0.0425,0.0715,0.7776,0.2028,0.8316,-0.8634,0.04242,297.3,1
0.1165,0.3416,0.3452,0.2739,0.0052,-0.2022,0.07696,305.42,0
0.2474,0.2986,0.2701,0.2619,-0.0501,0.0053,0.10333,307.23,0
0.1686,0.036,0.0319,0.0076,-0.0606,0.525,0.0038,295.99,2
0.2539,0.2808,0.3985,0.5015,0.1732,-0.1969,0.02102,300.52,1
0.1817,0.4805,0.1942,0.2385,-0.4244,0.2607,0.08212,300.88,0
0.0503,0.0639,0.6882,0.1182,0.8301,-0.8468,0.05375,291.21,1
0.0671,0.0551,0.7706,0.1317,0.8665,-0.853,0.00993,290.8,1
0.0442,0.0533,0.7531,0.0998,0.8679,-0.8785,0.00717,290.3,1
0.1401,0.1152,0.0141,0.0128,-0.782,0.8012,0.02681,294.67,2
0.0229,0.0396,0.3145,0.1052,0.7762,-0.819,0.04401,291.74,1
0.2318,0.2765,0.2425,0.2807,-0.0654,0.0233,0.07914,299.96,0
0.2944,0.0914,0.4465,0.3752,0.6602,-0.3966,0.03038,317.28,0
0.2927,0.2395,0.1229,0.2781,-0.3218,0.3683,0.07389,308.21,0
0.0279,0.0634,0.4497,0.1377,0.753,-0.8156,0.04786,295.83,1
0.2144,0.3045,0.2606,0.3997,-0.0778,-0.0021,0.04369,310.06,0
