altitude_km,vertical_extent_km,temperature_c,optical_thickness,droplet_radius_um,liquid_water_path,wind_shear,humidity_pct,albedo,pressure_hpa,cloud_type
0.242,0.1814,7.8719,8.4319,7.8045,30.2253,4.0759,84.2731,0.2417,985.7562,Stratus
0.5721,0.6414,6.4803,9.2263,9.4851,38.4019,1.9469,95.8017,0.4448,949.4795,Stratus
0.9362,0.6789,10.6092,9.9122,9.6095,37.5061,4.3196,100.0,0.4667,910.0059,Stratus
1.3201,1.032,10.6378,7.8213,10.1232,71.693,5.0816,91.0299,0.5735,859.8983,Stratus
1.3895,1.6753,16.289,7.5065,10.6615,97.7676,5.7303,62.7185,0.5351,873.7922,Stratus
1.1958,0.4948,11.5985,11.4624,8.9422,32.7119,4.1178,79.0658,0.4424,869.2026,Stratus
1.4825,0.05,11.6575,9.2134,9.9589,0.0,4.2569,100.0,0.1,848.4143,Stratus
0.4004,0.9594,11.5121,8.1657,10.8163,65.9387,5.3503,89.2593,0.5011,955.6925,Stratus
1.2933,0.4799,6.5839,9.9879,7.958,37.9827,3.5655,67.1488,0.44,883.1247,Stratus
1.008,1.4274,4.5971,8.1301,10.6796,83.4495,2.628,100.0,0.647,894.53,Stratus
1.0749,0.6862,5.4874,8.8906,10.2287,42.17,3.7568,77.3119,0.3581,896.4359,Stratus
0.7826,0.3964,11.4079,7.8181,9.3094,44.7608,4.5276,92.5878,0.4494,924.9967,Stratus
0.4282,0.2948,13.9757,8.4796,10.6901,7.4516,3.6068,78.8296,0.1075,969.9969,Stratus
0.2709,0.9492,11.569,8.1711,10.3257,64.9494,3.7814,100.0,0.4694,965.9479,Stratus
1.1924,0.5899,8.4157,7.5977,9.2409,47.646,3.6001,76.6649,0.367,888.4403,Stratus
1.2987,1.2871,14.8684,8.7914,9.2686,75.2575,3.6456,83.3175,0.5772,868.6807,Stratus
0.9223,0.6158,7.4472,7.7337,9.4211,51.2307,3.9715,96.392,0.4151,915.2301,Stratus
0.9911,1.2658,4.9815,9.1912,8.4342,70.4081,6.2622,83.575,0.6084,924.0308,Stratus
0.5679,0.1479,9.8855,8.1345,12.2465,29.0925,4.2587,91.8908,0.2152,949.6238,Stratus
1.3018,0.05,13.5215,6.4359,9.8788,0.0,4.9635,94.6456,0.1,857.4602,Stratus
1.0364,1.0317,6.0467,9.245,8.9485,75.6023,2.7364,89.417,0.596,918.8441,Stratus
0.7806,0.5142,3.0332,9.2651,7.8879,5.741,4.9764,79.1113,0.1485,941.9499,Stratus
1.5197,0.5946,9.132,11.2043,9.4338,33.983,3.8324,81.7039,0.4392,856.2481,Stratus
1.387,0.2951,11.7,8.5213,8.8415,8.1532,4.1634,84.9326,0.1781,859.0915,Stratus
0.1,0.2658,-1.376,8.72,9.7034,38.2984,6.5457,92.6989,0.3727,1018.0006,Stratus
1.0295,0.9543,12.4208,9.0743,6.7471,56.8741,3.7482,94.4936,0.4743,870.9502,Cumulus
0.4251,0.6925,4.2162,9.7236,10.1224,23.1655,3.3919,89.6409,0.1801,981.2446,Stratus
1.0837,0.2759,11.5369,9.6486,8.3882,33.2617,3.0641,93.6173,0.3338,905.8718,Stratus
0.1,1.0162,2.0115,8.8825,5.4125,57.7415,9.3399,75.2669,0.4773,1129.2285,Stratus
1.1183,1.17,3.838,8.4604,8.6938,70.9132,4.0107,90.3816,0.4488,898.7329,Cirrus
1.4272,0.6565,11.1655,9.5112,9.1106,27.2507,3.7992,87.4809,0.2678,865.2427,Stratus
0.9335,1.1013,13.2552,8.4105,9.215,46.8923,3.1708,91.9618,0.3886,889.8066,Stratus
0.3012,0.2993,8.968,6.953,10.0093,24.9106,6.1084,94.0182,0.2012,984.4992,Stratus
2.1738,0.9309,17.3837,6.6985,9.0775,59.3179,7.1206,79.5912,0.4276,785.0077,Cirrus
1.6936,0.7647,5.4209,8.1481,10.1026,51.0356,4.5715,87.12,0.442,826.4531,Stratus
0.6814,0.3834,5.3762,8.644,8.2346,30.0876,3.0721,98.6758,0.2267,933.0143,Stratus
0.8434,1.5212,7.9422,11.4664,9.491,74.1617,5.1739,90.4317,0.6509,925.7923,Stratus
0.1,0.7931,7.7757,8.356,6.1569,38.9826,6.4423,87.198,0.4395,1030.8598,Stratus
1.284,0.4637,9.9922,8.5559,9.5292,30.0662,4.2707,78.2571,0.2981,889.0557,Cumulus
0.1785,0.7078,6.4,8.0148,7.7158,45.5167,5.7921,92.3426,0.4552,984.4698,Stratus
1.3998,0.3521,10.9863,9.2426,10.8959,0.0,3.8387,76.8779,0.1,869.4873,Cirrus
1.6156,0.2372,10.9026,8.8364,9.7329,22.7819,3.9999,86.5728,0.263,831.7053,Stratus
0.9578,0.5202,14.6468,7.734,9.8888,58.8991,3.8915,84.0702,0.4812,914.5497,Stratus
0.3613,0.5473,7.2834,7.2862,9.0315,0.0,3.3574,91.1475,0.1,958.0326,Stratus
1.7494,0.3783,10.1794,8.0172,11.2449,25.3341,3.7691,83.2105,0.1981,830.8971,Stratus
1.0013,1.2004,11.1204,7.488,7.5923,82.6213,4.6719,85.3723,0.5308,919.3689,Stratus
1.0559,0.3937,8.9747,8.2226,9.3981,35.3233,4.2156,80.7143,0.3415,895.7052,Stratus
0.4411,0.3271,8.2592,8.6698,7.5814,0.0,3.3577,86.0125,0.1,950.4314,Stratus
1.1158,0.2257,1.7768,7.8986,7.2318,12.5065,3.3951,89.7179,0.1247,900.4515,Stratus
0.8783,0.1872,9.2919,10.2454,8.4886,9.55,3.1318,85.2209,0.1805,921.5157,Stratus
0.2029,1.111,11.0842,9.8913,9.7806,59.3631,4.7727,85.4918,0.6331,983.1554,Stratus
1.804,0.8033,8.7976,8.2245,9.3053,80.2783,4.3074,89.3162,0.5529,807.7347,Stratus
2.0555,0.9761,6.262,7.343,9.2954,60.3968,6.5018,96.0088,0.5238,777.5224,Stratus
1.6109,1.1074,3.1227,8.4642,9.8799,70.9948,4.5755,93.9569,0.5668,858.3151,Stratus
1.5213,0.5667,10.5857,8.3395,9.5277,35.4991,4.7453,77.6497,0.3429,843.4187,Stratus
2.0591,1.2889,9.116,8.4247,9.638,82.6667,5.4623,94.1391,0.6354,787.0279,Stratus
0.3715,0.4492,13.8648,8.0224,8.8913,35.5103,3.2159,98.9428,0.4095,966.4493,Stratus
0.3643,0.2617,3.9271,7.2407,9.3215,21.5426,4.4899,93.6455,0.2418,956.7962,Stratus
0.7514,0.8494,7.3539,8.5419,8.7792,33.9582,4.4559,68.6919,0.2915,931.9082,Stratus
1.1787,0.7578,4.3754,8.079,10.5889,42.0938,4.4173,90.118,0.3458,894.843,Stratus
0.8244,0.7572,12.5886,8.1857,7.9691,51.7802,4.3886,99.0679,0.3913,903.9644,Stratus
0.388,1.1061,13.3366,8.6128,8.4591,39.2527,5.3787,84.4111,0.3486,962.3328,Stratus
1.0034,0.7425,15.729,8.4168,10.759,30.5151,5.3886,100.0,0.3563,907.5733,Stratus
0.9434,0.8252,10.825,8.5867,8.6343,60.1886,3.2617,70.5579,0.5563,896.4598,Stratus
1.5048,1.2438,11.7624,8.0234,8.8691,66.4964,4.7968,89.1692,0.4792,839.6975,Stratus
1.0267,0.8067,10.5263,8.9322,11.7313,78.5527,4.472,93.7871,0.601,893.049,Stratus
0.1,0.8977,11.0059,7.6386,9.6536,57.6447,5.7678,89.3767,0.4863,1056.5312,Stratus
1.2313,0.1329,9.1718,7.1945,9.4789,12.4979,3.669,89.232,0.1164,868.3341,Stratus
1.9491,2.1877,11.1659,7.432,8.2884,169.521,5.6541,79.6789,0.712,791.4713,Stratus
1.0174,0.0637,16.49,7.688,6.8904,11.3094,4.0527,83.3975,0.2615,932.9485,Stratus
1.5922,0.4843,9.7654,6.9546,10.0392,29.9634,3.7435,92.5893,0.2495,849.9846,Stratus
0.6969,0.4722,9.084,6.4688,10.4784,13.4737,2.7163,71.0901,0.2062,913.5399,Stratus
1.3394,1.5432,9.6933,9.1042,10.3484,113.3678,4.0012,95.2425,0.7624,856.2343,Stratus
0.5532,0.4598,8.4782,10.0291,7.0225,46.0115,3.7267,87.0876,0.4252,961.9957,Stratus
0.8521,0.8768,9.8625,9.1692,9.0884,41.6321,4.5531,92.4182,0.425,934.947,Stratus
0.8568,0.4749,8.3595,7.9203,8.7065,1.3166,3.3605,94.7711,0.1,935.3696,Cirrus
1.286,0.284,13.0039,6.4403,9.1397,0.1869,4.118,100.0,0.1,872.7234,Stratus
0.5055,0.9281,12.6542,8.7303,11.0716,82.8501,3.2289,99.1897,0.5801,964.9575,Stratus
0.1211,0.4124,16.5808,6.5712,8.6098,24.6952,3.6887,78.3861,0.2058,984.9994,Stratus
1.2821,0.783,8.9176,8.396,10.1313,66.6467,3.6722,100.0,0.558,862.3018,Stratus
1.2595,0.9507,10.0102,7.5405,9.497,52.3855,3.8573,66.2933,0.4511,853.2641,Stratus
1.0675,1.4627,9.8644,5.7633,9.9516,84.6457,3.5052,84.4501,0.4277,905.5893,Stratus
1.5597,0.1951,9.6986,10.2766,8.8507,32.1126,4.939,89.3888,0.3488,844.2554,Stratus
0.8784,0.6389,12.955,6.993,9.749,31.0381,2.1552,85.408,0.1761,912.3032,Stratus
1.1688,0.6554,3.3126,8.0731,9.3459,23.381,4.1622,90.2541,0.2696,905.5567,Cumulus
0.79,0.7004,10.6125,8.3452,8.5323,47.2588,3.8749,86.65,0.4365,929.8584,Stratus
0.8448,1.7275,15.9852,7.9355,10.5145,101.7069,2.6725,98.278,0.6338,930.5239,Cirrus
1.2041,0.6307,13.7703,9.0575,6.8663,52.3504,4.1402,84.142,0.5534,884.0416,Stratus
2.36,0.05,13.37,7.6108,7.8354,0.0,4.7915,87.0749,0.1,777.497,Stratus
1.4454,0.6206,11.9472,8.9583,9.6468,41.6156,3.8712,100.0,0.378,841.5419,Stratus
1.3292,0.6526,6.9148,8.8822,10.1567,28.829,4.5442,95.745,0.284,874.5157,Stratus
1.4641,0.6036,6.3756,6.8467,9.6107,4.4819,2.832,86.6409,0.1,862.3016,Stratus
0.1,0.4125,6.4029,8.783,6.3074,14.7671,7.6794,91.7785,0.1007,1061.7201,Stratus
1.1915,0.1715,5.0154,7.2352,9.2466,0.9829,3.1768,100.0,0.1,885.9294,Stratus
1.5463,1.5638,12.3131,7.1012,10.046,99.8776,3.4866,76.9234,0.6545,861.3644,Stratus
1.0507,0.8273,14.1393,8.8487,11.0855,30.065,4.8117,79.3002,0.2564,887.368,Stratus
0.9741,0.6231,10.5205,8.01,10.0121,10.6008,3.4802,83.4032,0.1778,895.4666,Cirrus
0.436,1.5511,11.8167,8.9475,9.4285,79.1152,5.7619,89.7375,0.638,956.7168,Stratus
0.74,0.3525,10.0271,8.9581,9.7181,19.5541,4.0828,95.7471,0.1699,907.7594,Stratus
0.4999,0.941,10.9907,6.7864,7.8573,62.3869,3.6084,81.881,0.5517,953.1722,Stratus
1.5997,0.2004,1.5903,9.3887,8.1376,0.0784,5.0311,80.4669,0.1,846.7604,Stratus
1.901,1.0003,10.1014,8.842,9.1049,51.1089,5.8539,77.5068,0.4328,841.1974,Stratus
2.161,0.2462,7.5106,7.796,9.7674,21.1305,6.0644,80.4619,0.1859,785.2088,Stratus
0.49,0.8882,8.8594,8.337,8.8354,55.399,3.9073,82.754,0.4728,961.7243,Cumulus
0.599,1.4813,9.7902,9.423,9.3956,109.5503,2.6136,70.6924,0.7191,941.9583,Stratus
0.5502,0.7374,6.4954,8.1165,8.0673,40.6632,3.3558,83.5094,0.2677,950.285,Stratus
0.3889,0.05,5.2354,11.0383,7.459,0.0,5.4944,79.6039,0.1,953.3973,Stratus
0.3985,0.7143,6.3892,10.2888,9.8251,55.2164,6.1647,86.6888,0.4844,948.4422,Stratus
0.6907,0.8922,3.9308,8.6401,9.5945,49.3843,4.5989,100.0,0.4449,948.1866,Stratus
1.5247,1.0604,4.9568,8.2264,9.3389,37.8359,3.3101,75.2524,0.3175,854.6435,Stratus
0.5693,1.2894,5.4374,8.2784,7.7791,89.5507,3.6527,96.1115,0.6073,953.5139,Stratus
1.6318,1.3098,3.9772,7.7792,10.4491,98.3874,3.8251,100.0,0.6308,844.5474,Stratus
1.8205,0.6476,10.8507,8.6503,10.1109,39.0224,4.4326,95.719,0.3665,828.215,Stratus
1.1711,0.4362,5.8483,9.3251,9.7209,5.4148,3.8085,90.7392,0.1,881.2445,Stratus
1.7375,0.2526,2.4789,6.8806,8.9336,38.632,5.1814,98.5118,0.3727,820.1864,Stratus
0.1832,0.484,7.5956,9.2713,7.1395,34.99,5.4513,93.0632,0.3226,983.0297,Stratus
0.6651,0.8906,5.1037,9.6203,8.9784,47.9442,5.5481,96.8856,0.4705,940.1719,Stratus
1.1136,0.1605,14.1068,9.1866,10.7284,3.1794,3.6093,88.9494,0.1,880.9593,Stratus
1.1339,0.3293,9.4652,8.3441,8.2322,28.5134,4.1263,79.5175,0.1782,879.9993,Stratus
1.8575,0.9249,3.8533,9.1368,9.4022,38.6213,5.98,97.31,0.325,819.8722,Stratus
0.4007,0.4414,10.9904,10.0591,10.1501,3.4736,5.3636,100.0,0.1,963.5699,Stratus
0.6778,0.848,9.2974,8.4302,8.3608,72.9511,3.0589,85.2767,0.5579,919.4714,Stratus
0.949,0.3743,8.1649,8.5283,9.1546,0.0,4.1341,88.1806,0.1,900.1395,Stratus
0.6888,0.8151,14.5112,11.0591,8.1833,60.0517,4.3394,88.896,0.6116,939.0795,Stratus
0.3744,0.3912,5.5857,8.8687,9.1515,36.2526,4.7053,76.2478,0.4026,969.0315,Stratus
0.7141,0.05,12.623,7.2912,7.8411,0.0,4.3129,81.2138,0.1,914.034,Stratus
0.8527,1.0824,7.5667,9.5476,8.0543,51.1131,6.0134,90.4362,0.5074,925.8932,Stratus
1.8685,0.4216,8.9358,8.9823,8.8133,36.3126,4.5432,87.2489,0.4467,812.4411,Cumulus
0.3879,0.6005,6.3756,7.7135,9.2308,55.5644,4.2351,88.1337,0.4498,966.5875,Stratus
1.4891,0.4235,6.5987,7.1753,7.9071,21.3101,3.5305,88.2121,0.1437,861.8106,Stratus
1.7633,0.9178,7.4739,8.7863,7.8225,40.816,4.8059,87.0703,0.4026,821.5274,Stratus
0.6924,0.8333,2.3473,8.4279,9.2862,54.8716,4.6779,81.8742,0.4334,917.2765,Stratus
1.1559,0.9168,10.2133,7.0069,9.6737,31.1834,4.0027,91.4794,0.3219,908.7556,Stratus
1.3456,0.4802,9.4021,8.3938,9.0482,12.7137,5.2912,90.6281,0.2139,836.9157,Stratus
1.2466,0.6801,3.758,8.3183,8.8501,31.8585,4.0924,80.958,0.3095,868.9573,Stratus
1.0493,0.8668,11.3098,8.4251,10.3181,48.5433,4.1401,91.3179,0.5223,908.4811,Stratus
0.5927,1.3181,14.0997,9.0899,10.1488,58.8041,2.9404,83.0125,0.5856,932.3627,Stratus
1.3975,0.8226,6.6742,6.3857,9.1127,53.0443,6.0796,93.2247,0.387,857.5834,Stratus
0.7753,0.2987,6.2533,7.1654,9.6924,26.5093,3.8092,87.6546,0.2665,919.3659,Stratus
1.0172,0.8072,12.8969,7.9157,9.3619,39.8508,5.6111,91.1536,0.4217,902.7746,Stratus
1.1055,0.634,10.4114,10.0914,7.7226,5.9396,3.7693,89.4082,0.1,879.4935,Cumulus
1.5136,0.05,8.5243,11.3413,7.3124,0.0,5.3091,87.5494,0.1,839.8362,Stratus
2.1568,0.05,11.851,8.5058,8.2905,24.5613,6.0528,90.6165,0.2975,799.2306,Stratus
0.5573,0.6734,9.9594,8.5547,7.213,38.0723,6.0017,94.7369,0.3048,946.6918,Stratus
1.0315,0.7071,13.9998,5.568,8.9031,34.4971,4.5797,88.964,0.3262,900.1848,Stratus
0.1093,0.5821,8.9414,9.5854,7.7849,20.0835,6.0111,88.8341,0.2785,990.9271,Cumulus
1.8889,1.0537,10.4927,9.0396,9.6674,67.2714,4.1519,85.169,0.6496,827.6229,Stratus
1.0263,0.3259,12.8432,8.8398,9.3807,23.0625,5.5045,73.4505,0.2917,910.4872,Stratus
0.8202,0.1455,0.4326,7.0045,9.6079,17.7026,5.5775,88.27,0.1355,918.0088,Stratus
1.0313,0.3697,12.9699,10.8759,8.4532,0.5071,3.8508,77.8694,0.1,903.6496,Stratus
1.0617,0.4561,7.2321,10.3247,9.8743,25.5079,3.9375,83.4724,0.3003,914.2113,Stratus
0.5609,0.6767,10.7498,8.8532,8.0691,21.3295,4.8403,81.0719,0.268,931.3201,Stratus
1.7128,0.3809,14.8244,9.6904,10.3052,28.3552,3.3046,82.2594,0.369,820.4753,Stratus
1.3868,0.05,7.9294,8.5613,10.3607,0.0,5.4231,82.7585,0.1,865.3757,Stratus
1.4705,0.05,7.4057,9.4853,9.3361,0.0,5.1516,91.8843,0.1,834.5805,Stratus
0.592,0.7493,8.8084,6.9313,8.7307,49.7362,4.3567,90.662,0.3673,927.5493,Stratus
0.5595,0.2484,3.917,5.7715,9.5855,25.474,2.4548,88.8876,0.1971,926.7255,Cirrus
0.9319,0.05,16.6969,6.9766,7.6483,0.0,4.4366,97.6756,0.1,909.8795,Stratus
1.48,0.95,8.8512,7.5322,7.9391,22.0896,3.5205,100.0,0.3081,827.0035,Stratus
1.301,1.3181,14.7596,7.7277,9.6339,95.9809,2.7831,92.0596,0.6553,868.9213,Stratus
0.5334,0.6622,7.8338,9.0377,9.9989,69.448,4.9379,95.2645,0.6161,911.226,Stratus
1.4007,0.8074,9.119,8.1912,7.9843,33.0336,5.0815,90.2427,0.3446,860.3265,Stratus
0.4167,0.8108,12.3049,8.4656,8.8584,38.9586,3.837,93.1835,0.3216,972.6846,Stratus
0.603,0.05,5.1422,7.0785,9.0513,0.5223,5.1542,75.0052,0.1,943.6696,Stratus
1.0946,1.0555,8.6411,6.9746,9.3703,71.4348,4.4831,66.3632,0.5081,898.9717,Stratus
0.2971,1.196,12.1738,8.5493,7.9692,89.3869,3.8976,71.0878,0.6987,983.471,Stratus
0.4219,1.4347,8.2544,7.8495,9.494,109.1448,3.7581,83.0033,0.708,961.6876,Stratus
1.9313,0.525,7.3092,8.5055,9.311,0.0,6.29,98.9349,0.1,795.389,Stratus
1.8198,0.246,12.9033,9.1533,9.9305,4.8273,4.6548,90.0429,0.1,827.2649,Stratus
2.3738,1.2434,13.9039,10.4674,8.3222,90.6352,7.5639,84.8747,0.6737,774.2563,Stratus
1.2703,0.8996,14.4605,8.4755,9.3286,51.9287,4.0321,92.5555,0.5471,866.8393,Stratus
1.3869,1.0499,6.6375,10.676,9.174,68.6615,4.7959,90.8249,0.6907,833.0028,Stratus
0.907,0.4412,6.9724,8.9875,9.2578,14.4551,4.3688,77.1588,0.1,917.5827,Stratus
0.7897,0.8086,7.3495,9.3274,8.6538,42.2841,3.9758,91.7511,0.3868,921.6229,Stratus
1.5231,0.2786,11.5148,9.7637,9.1961,15.4661,4.9405,94.6586,0.1494,844.3049,Stratus
1.8172,0.6979,4.8112,9.3637,8.5708,22.8641,2.949,100.0,0.2925,781.1786,Stratus
1.472,0.5608,5.0088,7.538,9.287,16.7567,3.3671,87.3637,0.1118,852.9457,Stratus
0.4961,1.6374,6.4998,9.7997,8.425,104.3089,3.9478,100.0,0.7626,952.8423,Stratus
1.235,0.9195,5.7162,8.0511,8.2743,47.3341,4.886,84.7617,0.3243,873.5455,Stratus
0.5379,0.05,12.0953,8.862,6.9642,0.0,3.0874,100.0,0.1,938.4229,Stratus
0.8053,0.6994,11.8594,8.6594,9.5311,38.214,4.0722,83.2401,0.2953,922.1071,Stratus
1.9817,0.8473,7.3141,9.8729,9.7229,78.1741,5.6339,93.1413,0.7982,813.1483,Stratus
0.2803,0.5104,8.3215,8.9717,7.3911,42.7121,5.18,90.2931,0.4623,973.085,Stratus
2.3012,0.2589,0.1109,6.8366,9.6359,0.7016,6.6696,99.9183,0.1383,790.4553,Stratus
1.3297,0.9642,7.399,11.01,7.9978,54.6647,3.0957,98.8385,0.6281,855.6857,Stratus
0.7203,0.3154,13.3538,9.5019,8.455,35.6503,3.576,79.6604,0.4606,923.1403,Stratus
1.0409,0.9302,7.2086,7.8394,9.0331,38.5812,4.2052,85.3101,0.3892,903.5831,Stratus
0.589,0.2816,5.1762,7.1352,8.8592,9.2782,3.637,100.0,0.1,945.1575,Stratus
0.6719,0.4864,13.8168,9.6391,8.8565,43.6132,2.3534,88.7927,0.4162,954.1199,Stratus
1.044,1.0825,5.0993,7.2771,8.7543,75.5158,4.4121,94.5115,0.56,897.6852,Stratus
0.8026,0.8957,14.4112,9.4609,9.1603,63.9639,5.4573,79.4372,0.6115,913.4908,Stratus
0.4402,0.7126,19.1077,9.7829,9.5263,47.05,3.6188,86.0328,0.4822,941.6915,Stratus
0.8672,0.688,8.6172,7.7203,9.3664,37.3622,4.9704,82.3305,0.3774,922.4851,Stratus
0.2112,0.7362,13.3532,7.6132,7.9066,13.4688,5.3487,95.4079,0.1114,978.4659,Stratus
0.2369,0.3834,3.1587,7.9357,8.3213,19.3394,3.8298,93.9008,0.1792,989.2002,Stratus
0.2308,0.0933,3.0047,7.3133,9.4158,22.5123,3.97,97.7889,0.1321,983.038,Stratus
2.0028,0.9277,6.2115,8.7755,10.4943,69.5618,5.1402,79.3178,0.6034,803.0986,Stratus
1.2434,1.312,11.8785,8.9467,8.1537,99.3571,4.326,92.3894,0.7017,874.9729,Stratus
1.3575,0.9417,9.0061,9.373,8.0907,63.2999,4.3944,88.1615,0.507,865.9319,Cirrus
1.0068,0.8017,8.3476,7.5,10.289,81.6077,4.5876,68.4425,0.5595,907.084,Stratus
1.3038,0.2166,4.4821,9.508,8.8389,0.0,4.4304,91.7056,0.1,866.7924,Stratus
1.7055,1.0509,8.5543,7.3148,7.4496,64.3565,3.2857,98.3361,0.5298,839.2314,Stratus
1.2447,0.8926,6.7474,9.5073,8.2862,40.3532,3.0504,100.0,0.4118,851.7331,Stratus
1.9842,1.0041,5.7713,6.716,8.6274,74.6339,6.1505,87.7172,0.5634,808.4742,Stratus
0.9777,1.1136,5.4742,10.3813,9.1731,57.0308,3.6571,94.6364,0.6491,903.3472,Stratus
1.3593,1.3344,9.6718,7.8742,10.3358,92.6087,4.0883,92.363,0.6251,856.3891,Stratus
1.4224,0.2541,6.4789,9.2189,8.4206,6.0009,4.91,81.9189,0.1307,826.6,Stratus
0.4408,0.1844,8.9772,9.3142,9.0898,13.6842,5.0456,80.8267,0.1174,941.8217,Stratus
1.0256,0.7593,2.8085,6.9766,9.59,41.2171,3.2678,87.617,0.2399,899.4644,Stratus
0.1,0.331,10.761,9.5022,6.36,17.262,4.5302,86.1139,0.1601,1036.6385,Stratus
0.9221,0.2617,9.8425,7.8391,9.0582,19.2627,3.6635,88.7057,0.1361,914.6192,Stratus
0.8325,1.188,8.1902,8.1327,9.4879,85.2887,3.2972,84.6581,0.6291,917.6935,Stratus
0.7966,0.2964,9.5653,7.6957,8.6255,16.4618,3.7815,89.6997,0.2503,906.6834,Stratus
0.7555,0.6956,12.2696,10.4366,9.0306,46.3554,3.7871,79.4689,0.478,913.6867,Stratus
1.3072,0.05,3.9292,7.096,8.754,20.2491,3.4554,100.0,0.1534,841.1043,Stratus
0.4685,0.7252,9.2334,9.0163,9.2941,27.4048,5.6887,73.4407,0.3004,957.2088,Stratus
2.116,1.1731,4.432,7.7516,8.451,85.3694,5.6947,87.3517,0.5219,814.7847,Stratus
1.3405,1.1852,9.3066,9.8093,11.7977,90.554,3.9678,86.3713,0.7015,869.6466,Stratus
0.5182,1.118,8.094,11.2856,7.6929,55.2032,4.4829,86.9164,0.6198,942.3399,Stratus
1.3883,0.6687,8.9128,7.7436,12.5206,44.2035,4.8344,81.2483,0.4496,862.2026,Stratus
1.5969,1.1446,11.9694,8.6681,8.6242,74.9006,3.718,75.9115,0.6745,835.4747,Stratus
1.2215,0.872,11.8648,8.0378,10.6224,56.4853,5.946,89.9228,0.5079,856.9433,Stratus
0.3965,0.5244,12.8035,9.7457,9.2461,32.3799,3.781,86.3609,0.3227,965.1693,Stratus
2.3424,0.8527,7.6127,8.2016,8.2055,0.0,5.3816,91.0759,0.1,764.6298,Stratus
1.3837,1.0543,11.4611,9.5866,9.9934,41.6645,2.8242,74.8002,0.4343,855.5718,Stratus
0.2515,0.1689,10.7732,8.0227,8.1707,16.8564,4.9832,100.0,0.1652,1006.8084,Stratus
1.1255,0.2758,7.7008,11.1925,9.9528,1.2513,4.186,87.3612,0.1,881.9444,Stratus
0.8678,0.6426,9.4102,5.8702,9.454,44.2122,3.934,63.6667,0.2373,928.4871,Stratus
1.0039,0.2113,8.5373,8.9522,8.8035,24.7702,3.9448,89.5102,0.2712,885.3006,Stratus
0.2838,0.2056,13.8821,8.4874,7.8807,12.3503,4.5526,84.2246,0.1453,960.9899,Stratus
1.0326,0.5318,11.8358,8.4439,9.1716,1.89,3.7884,78.9343,0.1,884.5488,Cumulus
0.5012,1.0968,7.8245,8.8425,7.8321,59.6773,4.4799,97.8562,0.5912,966.9848,Stratus
0.7903,1.0893,7.581,8.5701,8.2132,72.9074,3.773,95.4377,0.5666,914.9126,Stratus
1.2325,0.8284,12.3517,8.7628,9.9832,68.8918,3.9642,90.7341,0.47,856.2022,Stratus
0.714,0.7721,13.6899,8.9897,10.1576,15.4359,3.8737,88.6161,0.224,935.1766,Stratus
0.8257,1.535,10.1044,10.5988,8.0016,89.4351,3.9374,92.0388,0.7129,922.3095,Stratus
1.4921,0.4843,11.305,5.1813,8.2445,6.0606,5.4623,75.3766,0.1,855.4279,Stratus
0.4668,0.7964,13.561,10.7165,7.1842,43.372,3.3903,89.5335,0.497,950.0645,Stratus
0.6109,0.4644,8.3882,11.5718,9.6564,18.0504,3.9429,97.9007,0.2961,933.0344,Cumulus
0.2472,0.185,9.2921,6.3987,9.3217,43.0214,4.9753,96.3205,0.3217,1000.9273,Stratus
0.5063,1.174,10.7035,8.5574,7.6961,62.3686,5.4103,79.5953,0.5569,942.3027,Stratus
1.0775,0.5779,7.4985,10.1456,9.8667,40.2577,4.1832,89.4845,0.3451,882.0267,Cumulus
1.3837,0.9779,14.9467,9.6022,11.3733,71.8025,2.9917,79.0177,0.5615,867.0592,Stratus
0.5163,0.6015,7.467,10.5115,7.6637,29.0699,3.6563,89.2564,0.3622,916.5117,Stratus
1.3659,1.1987,9.2145,8.9463,9.133,77.8815,5.0841,81.9825,0.5999,873.4268,Stratus
1.0631,0.3011,15.7073,6.0606,7.7478,12.9368,3.586,81.0399,0.1,920.9328,Stratus
0.1704,1.1656,2.4838,10.0656,8.5998,63.3444,4.0198,90.8649,0.6515,996.3861,Stratus
1.1047,1.0577,9.7559,9.2626,9.3686,51.1201,4.5937,82.194,0.4514,878.4547,Stratus
1.7166,0.05,6.688,10.2596,8.6895,0.0,5.3184,81.6425,0.1,818.7464,Stratus
0.1,0.4933,9.0006,6.6592,8.1772,15.2646,4.6693,90.8131,0.1607,1028.9539,Stratus
2.2031,1.1083,4.7794,7.0408,8.3403,66.3893,5.0243,76.148,0.3632,787.2639,Stratus
0.6337,1.3549,7.7019,8.5197,8.3395,78.5538,2.1556,85.4239,0.68,964.5586,Stratus
0.1,0.9862,9.0867,10.0997,8.0999,56.1875,5.027,75.7037,0.5401,1031.4975,Stratus
1.0831,0.5414,9.8341,10.4339,9.0554,37.9992,4.5032,77.1598,0.4266,892.6804,Stratus
1.4987,0.3127,12.1348,7.6291,8.5011,7.0666,4.6432,97.3656,0.1,842.7391,Stratus
0.8317,0.9267,0.8666,8.0123,9.2123,35.8118,4.5394,84.6692,0.369,910.5063,Stratus
1.187,0.5296,8.5595,11.9464,9.6142,40.9876,3.4001,82.2621,0.508,886.7507,Stratus
2.2718,0.5466,8.3886,7.8367,9.616,44.1566,6.2304,94.8076,0.4312,788.5084,Stratus
