momentum_gev,track_chi2,ecal_energy,hcal_energy,ecal_hcal_ratio,dE_dx,isolation_score,n_hits,particle_type
5.2309,1.0212,5.2427,0.0306,0.9942,1.0035,0.0413,17.29,0
11.8773,0.9004,0.1458,0.9639,0.1314,0.6323,0.1576,23.14,1
3.837,1.6406,1.3732,2.4133,0.3627,1.9513,0.6041,17.02,2
34.3641,0.5167,0.0414,0.0867,0.3236,0.3932,0.1969,23.87,1
22.2497,0.9441,0.1357,0.1403,0.4916,0.3,0.1578,24.62,1
14.7415,4.6508,4.4646,10.9259,0.2901,1.166,0.5293,15.15,2
2.5611,2.7554,0.7738,1.7909,0.3017,1.3363,0.2358,12.16,2
29.4523,0.5564,0.4902,0.0535,0.9017,0.4022,0.2138,18.43,1
2.3255,4.6769,2.2678,0.3475,0.8671,1.6203,0.0872,16.53,0
7.3786,1.7353,1.4074,3.7808,0.2713,1.2137,0.2554,9.58,2
13.836,0.7345,0.5074,0.5634,0.4739,0.7018,0.287,21.19,1
11.1647,0.7504,0.6215,0.334,0.6505,0.598,0.077,26.24,1
13.3114,0.5519,0.2886,0.1432,0.6684,0.5876,0.1761,23.17,1
3.1286,2.3675,1.3209,2.5301,0.343,2.0588,0.4197,13.58,2
6.0713,2.1597,0.2361,0.1048,0.6927,0.8608,0.2803,22.63,1
14.6092,2.2654,3.8574,4.666,0.4526,1.5591,0.366,9.26,2
4.0633,4.0169,0.6686,1.9785,0.2526,1.7572,0.4577,14.53,2
13.9343,0.691,0.0484,0.7861,0.058,0.6964,0.3904,23.01,1
4.7846,1.1614,0.0882,1.6739,0.05,1.0149,0.2934,19.66,1
116.5354,1.4438,0.9622,1.6447,0.3691,0.3,0.2543,24.57,1
5.8166,1.4067,1.7107,3.3225,0.3399,1.6241,0.7367,18.16,2
7.3487,1.957,5.9418,0.003,0.9995,1.0877,0.1378,20.44,0
23.7294,0.7021,0.0852,0.5174,0.1414,0.6795,0.0087,22.4,1
6.0346,0.9859,0.2334,1.1271,0.1715,0.9251,0.2991,21.04,1
1.9212,2.0858,0.0862,1.4037,0.0579,2.1384,0.545,15.77,2
1.973,3.2266,0.0947,0.7737,0.109,1.8756,0.257,14.66,2
4.815,4.3277,2.5684,2.7567,0.4823,1.9425,0.5669,16.36,2
11.9147,0.9691,0.3981,0.3036,0.5673,0.6691,0.3613,23.13,1
2.6997,1.1744,0.3162,0.1265,0.7143,1.0795,0.1854,21.69,1
5.0058,1.2434,1.9689,3.4325,0.3645,1.5719,0.3558,10.3,2
26.2142,0.6085,0.706,0.1139,0.8611,0.4356,0.1427,24.34,1
1.6894,1.1951,1.4799,0.4187,0.7795,1.5363,0.1565,19.7,0
2.6132,3.2491,0.6605,1.5149,0.3036,1.9944,0.5022,17.33,2
10.6787,2.8004,2.836,6.5081,0.3035,1.2698,0.6566,16.15,2
11.7682,0.6099,0.5225,0.1752,0.7489,0.6476,0.3196,25.24,1
21.8031,0.6436,0.0381,1.1249,0.0327,0.6426,0.0546,18.22,1
11.9114,1.2817,2.9081,6.3475,0.3142,1.5525,0.4732,18.79,0
16.7668,0.5991,0.6591,0.3908,0.6278,0.5231,0.2401,24.14,1
2.7359,1.6184,0.7749,1.6701,0.3169,2.0742,0.4559,17.6,2
45.9748,0.5655,0.0458,0.2187,0.1731,0.4929,0.3332,22.36,1
8.0985,2.1041,7.8548,1.2239,0.8652,0.8676,0.0992,17.63,0
3.999,1.2499,3.3835,0.2066,0.9425,1.035,0.2523,20.8,0
14.4741,0.5178,0.7548,0.0026,0.9965,0.779,0.2746,22.84,1
34.0814,0.6625,1.3975,0.092,0.9382,0.3779,0.3426,23.72,1
17.1121,0.6886,0.4212,0.3701,0.5322,0.7344,0.1753,20.48,1
4.6513,2.6129,4.3967,0.6042,0.8792,1.0654,0.0341,19.98,0
1.8863,1.4587,1.6882,0.1453,0.9208,1.426,0.1846,17.45,0
11.6228,0.9381,10.5597,0.5718,0.9486,1.1537,0.1792,20.12,0
4.024,1.0754,3.5826,0.0011,0.9997,1.4853,0.3608,14.91,0
1.5898,0.9534,1.5148,0.7153,0.6792,1.2506,0.1728,21.37,0
27.334,0.5735,0.237,0.6575,0.265,0.3294,0.3557,20.21,1
2.1452,0.8935,2.0284,0.1617,0.9262,1.3369,0.1619,19.64,0
5.6415,0.6547,1.4137,0.1401,0.9098,0.781,0.0752,18.98,1
11.3343,1.3279,0.5366,0.4613,0.5377,0.6701,0.2809,23.73,1
8.7153,1.6662,2.044,4.911,0.2939,1.4048,0.2299,11.38,2
15.1096,0.5729,0.2524,0.0082,0.9684,0.6041,0.1625,18.39,1
6.7049,2.8381,2.0848,3.2476,0.391,1.3837,0.2674,15.63,2
5.2812,3.3227,0.4245,3.5195,0.1076,1.8215,0.6489,16.07,2
4.5296,2.4493,1.41,3.4605,0.2895,1.7002,0.6192,14.36,2
17.5982,2.4101,0.0077,0.0159,0.3268,0.4742,0.1473,24.11,1
7.2064,3.0568,2.4701,3.8143,0.3931,1.79,0.5377,14.15,2
5.6161,1.1209,0.0607,0.8624,0.0657,0.9398,0.224,24.72,1
18.3335,1.1977,0.4205,0.5044,0.4546,0.5381,0.2611,17.79,1
16.9442,2.5442,0.1145,0.2727,0.2957,0.3437,0.0805,21.24,1
6.9867,2.0754,6.4839,0.1396,0.9789,1.2056,0.1951,18.81,0
18.6732,0.8068,0.8227,0.085,0.9064,0.8019,0.1777,21.64,1
13.21,0.957,0.0506,1.7528,0.0281,0.5835,0.1218,23.46,1
3.0234,1.4502,2.7009,0.5583,0.8287,1.2723,0.1863,20.99,0
29.4435,1.2296,1.15,0.4189,0.733,0.4852,0.4334,21.16,1
10.6529,3.2458,0.7752,6.7696,0.1027,1.3829,0.3855,16.62,2
6.6017,3.3135,1.1319,3.2594,0.2578,1.3525,0.4697,11.03,2
18.9231,0.8144,0.2349,0.7515,0.2381,0.5725,0.546,17.55,1
18.5072,5.6342,7.1868,11.3849,0.387,1.0461,0.4549,11.57,2
2.4652,0.6024,0.3896,0.2949,0.5692,0.9918,0.0772,22.82,1
24.7495,0.8126,0.0512,0.184,0.2178,0.4561,0.3411,23.96,1
2.3257,1.2597,2.0237,0.4514,0.8176,1.5242,0.1736,16.59,0
12.5498,1.0643,0.5496,0.0454,0.9237,0.5653,0.3691,18.98,1
9.4696,1.7776,0.6955,0.4147,0.6264,0.8288,0.456,17.48,1
13.2265,0.7596,0.3528,0.2873,0.5511,0.4339,0.1465,19.68,1
5.9473,1.2787,1.2844,3.2537,0.283,1.8415,0.3746,14.21,2
8.6773,1.2962,0.0929,0.028,0.7683,0.6123,0.0696,21.59,1
3.1485,1.2112,0.9023,1.3449,0.4015,1.6194,0.4397,12.65,2
8.7966,0.9716,0.4465,0.5129,0.4654,0.7988,0.1662,23.12,1
7.3349,4.3244,1.3099,4.8048,0.2142,1.6631,0.2912,10.13,2
5.5053,2.2219,1.0456,3.7059,0.2201,1.6801,0.2099,12.75,2
87.6542,0.9425,1.4067,0.746,0.6535,0.6026,0.3014,19.86,1
9.5131,1.0699,0.22,1.5382,0.1251,0.7398,0.2453,20.33,1
33.5059,0.6197,0.384,0.1822,0.6782,0.3591,0.1465,20.97,1
7.2244,1.0643,6.2403,0.8943,0.8747,1.0069,0.0982,19.21,0
8.3188,1.6585,2.268,5.4439,0.2941,1.5027,0.4363,17.89,2
2.399,1.6773,2.4489,0.2921,0.8934,1.4312,0.1591,18.79,0
20.3514,0.6915,0.4126,0.598,0.4082,0.6526,0.3028,21.96,1
8.5323,0.5218,0.3907,1.673,0.1893,0.3814,0.1888,18.8,1
7.6281,2.4813,6.5399,0.0023,0.9997,0.9101,0.062,19.63,0
34.1686,0.8014,0.0909,0.1997,0.3127,0.5017,0.141,22.04,1
3.1104,0.5466,0.7828,0.2283,0.7742,1.0912,0.1109,20.53,1
1.4289,1.7739,0.46,0.972,0.3212,2.145,0.8365,11.01,2
9.0725,0.5116,1.0163,0.4805,0.679,0.7908,0.0371,18.64,1
21.79,0.9408,0.0657,0.424,0.1342,0.3777,0.1502,20.0,1
10.9392,1.2282,0.034,1.5416,0.0216,0.7631,0.4325,19.12,1
9.2057,0.7601,0.0286,0.2019,0.124,0.7152,0.4521,16.84,1
10.0003,1.1684,0.25,0.2861,0.4664,0.8275,0.1938,22.87,1
6.6307,1.4951,1.5135,3.7656,0.2867,1.5613,0.5214,15.6,2
17.4015,0.6913,0.8034,2.0777,0.2788,0.5417,0.4062,20.94,1
10.7551,1.3507,0.0783,1.4792,0.0503,0.473,0.328,18.92,1
7.4466,0.6977,0.2505,0.3597,0.4105,0.5757,0.5927,24.91,1
5.3314,2.9645,4.4376,0.3793,0.9213,1.1522,0.253,17.95,0
1.1967,2.14,0.3252,0.7139,0.3129,2.3903,0.1595,10.87,2
8.3833,1.2981,6.8619,0.7504,0.9014,0.9904,0.0685,17.03,0
4.5764,1.1256,2.2652,3.1284,0.42,1.5703,0.7231,18.05,2
5.6471,0.6139,0.1903,0.1583,0.5459,0.7686,0.331,20.63,1
5.0346,7.2288,1.2062,3.0778,0.2816,1.6299,0.5842,9.29,2
25.0514,0.8158,0.0006,0.0138,0.0402,0.5288,0.1801,24.31,1
30.3328,0.5822,0.0688,1.0943,0.0591,0.4541,0.0801,25.23,1
14.89,3.6144,3.3673,5.6601,0.373,1.2599,0.4061,18.8,2
24.2061,1.0369,0.5479,0.1184,0.8223,0.3579,0.4354,18.47,1
9.1545,1.0506,8.0235,0.2415,0.9708,0.785,0.0834,13.6,0
10.5497,1.6678,4.2533,6.2623,0.4045,1.4753,0.6067,15.41,2
9.1406,1.5898,0.9817,6.169,0.1373,1.6268,0.3359,17.14,2
6.1643,1.2001,0.3668,0.0194,0.9498,0.9989,0.1076,22.13,1
12.4607,0.5547,0.841,0.727,0.5364,0.6786,0.1901,23.75,1
7.3517,2.1063,1.5559,3.4223,0.3125,1.8052,0.6748,11.48,2
12.7242,0.895,0.0628,0.3758,0.1432,0.5134,0.1009,21.68,1
1.385,2.2449,0.4581,0.9441,0.3267,2.4476,0.5281,11.26,2
17.9105,0.7428,0.4051,1.0269,0.2829,0.6146,0.1448,22.14,1
36.9399,1.5868,0.4469,1.6973,0.2084,0.3,0.234,19.81,1
17.5312,0.8588,0.2301,0.1741,0.5693,0.5711,0.0967,21.67,1
5.6011,1.1934,0.5451,1.6921,0.2437,0.889,0.2238,24.42,1
2.0933,1.7831,0.6886,1.1443,0.3757,2.1886,0.3715,13.04,2
13.5578,1.0971,0.0772,0.2191,0.2604,0.6881,0.3438,21.05,1
3.8369,2.7875,0.7154,2.2431,0.2418,2.0613,0.2613,14.09,2
4.328,1.262,0.9123,2.218,0.2914,1.6508,0.575,16.47,2
8.2998,1.6258,0.5031,0.3832,0.5676,0.7014,0.0561,24.88,1
4.3869,3.4859,1.6264,1.9454,0.4553,1.6133,0.5801,18.45,2
6.9559,3.0826,1.3033,4.1816,0.2376,1.5621,0.6166,15.62,2
2.3663,1.1081,2.1007,0.0091,0.9957,1.5028,0.3344,18.87,0
3.7384,2.1243,0.9478,1.9828,0.3234,1.8953,0.4956,13.44,2
6.4227,0.5271,0.1932,0.8609,0.1832,0.8197,0.0831,21.5,1
11.8563,0.6606,0.1833,1.4773,0.1104,0.8,0.0918,23.97,0
30.2447,0.7435,0.3555,0.9487,0.2726,0.5546,0.1319,24.18,0
1.8797,1.6212,1.7868,0.5243,0.7731,1.3382,0.2223,20.19,0
3.7287,1.7687,3.482,0.1057,0.9705,1.198,0.3908,20.43,0
5.5125,1.4258,0.3462,0.2979,0.5375,0.9737,0.1258,21.07,1
10.9899,1.0506,0.1518,1.6679,0.0834,0.5587,0.2932,19.08,1
36.5029,1.5023,0.307,0.4897,0.3854,0.6258,0.4361,22.76,1
10.2666,1.2942,0.02,4.2276,0.0047,1.1232,0.4672,17.01,2
4.7835,1.9797,1.1405,3.0757,0.2705,1.3246,0.7213,18.92,2
6.2105,1.189,0.1873,0.1006,0.6507,0.7672,0.323,25.22,1
6.608,0.9462,1.4007,3.585,0.2809,1.5325,0.5509,18.11,2
19.5349,0.6842,0.0697,1.321,0.0501,0.478,0.2724,19.89,1
11.4654,0.5763,0.0866,0.3659,0.1914,0.6229,0.0558,22.97,1
1.8628,1.7453,0.2939,0.9773,0.2312,2.4527,0.5554,11.49,2
4.9176,0.9584,0.9522,1.973,0.3255,0.7227,0.1789,21.07,1
18.513,0.5443,0.7525,1.0959,0.4071,0.5305,0.2026,21.2,1
4.9169,0.6846,0.2971,0.1095,0.7307,0.892,0.3408,19.32,1
3.2876,1.9082,0.5453,1.9807,0.2159,1.8782,0.4212,16.41,2
6.766,0.6534,0.2459,0.3125,0.4403,0.7431,0.1193,22.13,1
22.7929,2.2273,19.1337,0.5119,0.9739,0.7739,0.2552,15.67,0
12.1414,0.8708,0.7048,0.0192,0.9734,0.4634,0.0864,21.27,1
23.272,1.0506,0.1809,1.1729,0.1337,0.5197,0.1099,19.21,1
1.3943,4.876,0.42,0.8197,0.3388,2.0878,0.6623,12.72,2
13.5813,1.8663,12.0954,0.2876,0.9768,0.9016,0.1788,18.59,0
6.8708,1.3566,0.0366,0.0854,0.3001,0.9118,0.2344,20.79,1
7.643,1.1623,0.0394,0.6407,0.058,0.8883,0.1184,24.33,1
4.0169,5.2455,1.6575,2.1769,0.4323,1.5354,0.6047,13.2,2
7.4313,0.5962,0.38,0.4227,0.4734,0.5189,0.0387,23.14,1
13.591,0.6776,0.2545,1.0927,0.1889,0.3746,0.2819,18.76,1
29.5845,0.5092,0.2462,0.6682,0.2693,0.55,0.2131,19.76,1
13.3477,0.7772,0.2761,0.601,0.3148,0.4996,0.2115,22.08,1
5.4331,2.1795,4.992,0.2106,0.9595,1.0241,0.2206,20.48,0
8.0029,2.7229,1.9357,6.6386,0.2258,1.3691,0.6758,13.51,2
10.976,0.5695,0.233,1.3809,0.1444,0.6319,0.2686,24.42,1
16.0138,1.2244,0.373,0.6902,0.3509,0.5957,0.0725,22.2,1
16.5686,1.8782,0.2547,0.1443,0.6384,0.8166,0.1345,24.57,1
17.0697,5.5081,5.9204,11.7434,0.3352,1.2667,0.6091,14.47,2
7.3197,1.7791,0.3238,4.5118,0.067,1.3867,0.6741,13.1,2
3.8318,0.7437,0.177,0.2368,0.4278,0.9728,0.0323,21.39,1
12.7278,2.0059,11.3406,0.3064,0.9737,0.8695,0.1254,13.86,0
20.9591,0.9318,1.0531,0.8469,0.5543,0.6292,0.1042,22.46,1
10.8869,1.9537,10.4903,0.8687,0.9235,0.9939,0.1407,20.86,0
9.1392,0.7258,0.3016,0.117,0.7204,0.6592,0.4615,23.72,1
1.8821,2.6372,1.9667,0.6083,0.7638,1.2708,0.1666,19.4,0
1.4499,1.537,1.1715,0.0891,0.9293,1.8859,0.1265,19.92,0
5.4796,0.6485,0.0954,1.345,0.0662,0.7774,0.4557,18.05,1
7.3839,1.1705,2.1089,3.626,0.3677,1.6301,0.8077,14.89,2
2.6071,2.0128,2.3491,0.0291,0.9878,1.3622,0.4823,17.54,0
21.3474,0.6218,0.3428,1.2322,0.2177,0.4491,0.2496,19.03,1
3.6359,0.9722,1.1623,0.4006,0.7437,0.9091,0.4658,18.71,1
0.5021,1.4647,0.4832,0.3242,0.5985,2.1887,0.2844,17.09,0
2.6786,1.0184,0.2349,0.666,0.2607,0.9771,0.2545,22.05,1
6.423,0.5103,0.0186,0.3016,0.0579,0.913,0.2755,21.16,1
4.6969,1.1594,0.507,0.0582,0.897,0.9856,0.3896,24.2,1
6.1295,0.8472,0.765,0.8131,0.4848,0.6481,0.2645,24.82,1
6.5338,1.0427,0.0692,0.2705,0.2038,0.6674,0.2912,19.7,1
13.8486,0.8751,0.5828,0.0115,0.9806,0.3326,0.4524,24.58,1
17.7317,1.012,0.2703,0.0311,0.8968,0.7306,0.1293,24.0,1
12.4172,0.6711,0.2024,0.0435,0.8231,0.7077,0.0733,20.32,1
5.7888,4.4906,1.5856,3.3075,0.324,1.521,0.4785,14.22,2
4.7099,0.8457,0.2998,0.1034,0.7436,0.9877,0.0625,21.19,1
25.1177,2.1085,0.0622,0.1395,0.3083,0.3934,0.2409,23.33,1
13.1051,3.8725,3.3362,6.7948,0.3293,1.4457,0.3544,17.99,2
16.002,1.4434,0.1458,0.2415,0.3765,0.8349,0.4112,17.44,1
4.7646,2.1232,4.3429,0.4599,0.9043,1.0794,0.1897,20.78,0
5.5991,9.1265,0.8166,2.6107,0.2383,1.5146,0.513,13.14,2
1.562,1.1441,1.5829,0.6101,0.7218,1.3916,0.2131,20.01,0
1.7006,0.8663,1.5514,0.0371,0.9767,1.6538,0.0966,21.15,0
13.8708,0.7203,0.5041,0.196,0.7201,0.5161,0.4487,25.35,1
5.3395,0.763,0.0596,0.2801,0.1756,0.9777,0.5047,19.91,1
4.889,3.2392,1.5338,2.3312,0.3969,1.5659,0.8496,13.55,2
7.3243,0.7116,0.2184,0.3681,0.3723,0.822,0.3475,20.74,1
5.6657,2.7304,1.6478,4.3993,0.2725,2.0646,0.2173,13.42,2
3.6443,1.1487,0.4298,0.244,0.6379,1.0221,0.4445,20.2,1
22.5509,0.7469,0.0219,0.0213,0.507,0.5396,0.1885,19.45,1
3.6977,0.5735,0.2613,0.1657,0.612,0.9991,0.2416,22.18,1
9.5232,1.2043,3.0684,3.4096,0.4737,1.2385,0.4227,18.56,2
30.3609,0.6366,0.1598,0.0948,0.6276,0.4136,0.097,23.08,1
6.0632,5.6438,1.8982,3.311,0.3644,1.5342,0.3744,11.09,2
3.1883,1.6385,1.1116,1.6805,0.3981,1.7197,0.6757,13.26,2
6.8139,0.9303,0.0099,0.345,0.0279,1.0037,0.1098,25.0,1
2.3296,0.6384,0.4534,0.3828,0.5422,1.1137,0.2052,23.26,1
3.0672,2.15,1.039,1.6053,0.3929,1.6495,0.6836,14.8,2
1.4892,2.2614,0.2246,0.6926,0.2449,2.676,0.5755,10.3,2
3.8373,1.6027,3.3928,0.4317,0.8871,1.2503,0.4513,13.97,0
6.3659,3.7287,1.0221,2.6844,0.2758,1.4654,0.3874,11.07,2
14.727,1.4582,4.3604,9.0669,0.3247,1.3921,0.3985,14.81,2
2.7475,1.1584,0.6125,1.2816,0.3234,2.065,0.3084,15.29,2
5.8642,1.6275,5.3607,0.2409,0.957,1.1645,0.1614,19.75,0
3.075,2.0863,0.3018,1.2821,0.1905,2.0766,0.5741,10.65,2
4.9939,1.641,4.7247,0.1415,0.9709,1.2509,0.1131,20.49,0
15.6501,0.9472,0.5677,0.7169,0.4419,0.4057,0.0996,19.21,1
16.5105,0.6471,0.1158,0.2695,0.3005,0.3,0.1631,24.38,1
14.1921,1.7047,2.3977,10.7563,0.1823,1.0003,0.4951,14.53,2
12.8333,0.7957,0.0084,0.304,0.0269,0.5402,0.5094,21.63,1
2.5116,2.9632,2.3094,0.8561,0.7295,1.3695,0.0203,13.33,0
6.5953,1.0257,5.6785,0.2022,0.9656,1.117,0.4836,18.12,0
8.4125,3.1733,2.4987,5.7067,0.3045,1.2763,0.6597,13.78,2
4.2177,0.7998,0.2996,0.4542,0.3975,0.9652,0.2238,18.37,1
20.4515,1.4755,0.7689,0.1032,0.8817,0.3325,0.2781,22.65,1
12.4925,0.7686,0.707,0.6367,0.5261,0.7472,0.3484,22.24,1
10.9043,5.582,1.572,7.7008,0.1695,1.5295,0.311,17.04,2
7.5937,1.1904,0.2521,0.8442,0.2299,0.6892,0.4043,18.19,1
3.2229,1.0289,2.8884,0.0813,0.9726,1.2305,0.1484,16.55,0
8.1465,2.8268,2.4858,3.8538,0.3921,1.3811,0.6245,17.93,2
7.9669,0.6283,0.4135,1.0987,0.2734,0.7135,0.1635,24.01,1
3.032,2.5332,0.434,1.9045,0.1856,1.7298,0.4738,14.2,2
8.4395,1.8623,1.0905,5.7372,0.1597,1.5912,0.4486,10.84,2
5.8008,3.3661,1.7251,3.8173,0.3113,1.839,0.569,11.12,2
123.2049,0.8769,1.3994,0.1448,0.9062,0.4211,0.1206,23.79,1
6.1056,1.4346,0.6405,1.5723,0.2894,0.7694,0.1756,21.53,1
2.9051,0.7743,0.0155,0.0728,0.1759,0.949,0.1439,26.07,1
18.3215,0.8173,0.2511,1.4863,0.1445,0.3242,0.0511,24.12,1
16.9372,1.1763,0.4335,0.4259,0.5044,0.668,0.0775,21.04,1
2.2474,1.5643,0.6267,1.519,0.2921,1.9595,0.2053,13.41,2
8.1433,0.6419,0.091,0.1467,0.3828,0.6736,0.067,19.79,1
23.2218,1.046,0.0847,0.0941,0.4739,0.6256,0.0739,23.22,1
33.3916,0.8139,0.0556,0.1518,0.2681,0.3,0.196,17.87,1
16.5292,1.3296,0.0094,0.069,0.1201,0.6977,0.282,21.08,1
11.214,0.9165,0.1027,0.1332,0.4352,0.845,0.1572,22.43,1
10.4832,0.8268,0.1051,0.515,0.1695,0.6468,0.14,19.12,1
10.2871,0.5385,0.6141,0.0263,0.9589,0.5103,0.2111,23.54,1
5.7833,1.4103,6.0626,0.0192,0.9968,0.9153,0.3042,20.4,0
6.3679,1.1274,2.8346,2.6422,0.5176,1.4767,0.4931,11.33,2
6.9463,5.0181,1.5392,2.8897,0.3475,1.5602,0.4037,10.94,2
23.3282,0.6888,0.146,0.2526,0.3663,0.5184,0.1122,22.56,1
24.675,0.5813,0.0088,0.1766,0.0473,0.6819,0.2309,24.35,1
8.3045,2.3219,0.0054,0.0634,0.0791,0.6733,0.2243,21.65,1
12.7417,3.3047,2.5895,10.3099,0.2007,1.5354,0.3285,16.31,2
10.9221,0.5022,0.2793,0.3269,0.4608,0.6609,0.0921,19.14,1
7.6476,0.5377,0.4993,1.3947,0.2636,0.8018,0.1187,19.57,1
3.5457,1.333,3.2618,0.1972,0.943,1.2552,0.1252,15.12,0
7.6979,1.1038,0.8887,0.4239,0.677,0.7334,0.0226,19.63,1
9.9819,1.0842,0.1354,0.1374,0.4963,0.6221,0.6447,18.62,1
6.2978,1.0893,2.3106,2.976,0.4371,1.4846,0.5934,19.42,2
6.7113,2.9796,0.5149,4.9681,0.0939,1.6274,0.5345,12.47,2
13.1055,0.5973,0.1615,0.2117,0.4328,0.6475,0.1507,22.65,1
2.076,1.7886,1.974,0.3421,0.8523,1.7437,0.222,16.34,0
3.3724,1.4958,0.7676,1.6815,0.3134,1.9327,0.5557,14.07,2
9.5142,1.4708,0.2532,0.2883,0.4676,0.534,0.2938,23.4,1
3.6995,1.5414,3.2435,0.0878,0.9737,1.2781,0.0498,18.88,0
15.9409,0.6966,0.0534,0.0681,0.4398,0.5778,0.1544,21.57,0
4.6999,6.1281,1.2927,2.1661,0.3737,1.4192,0.5929,18.74,2
14.0377,1.9276,12.1119,1.3285,0.9012,0.9731,0.3319,17.04,0
1.77,2.576,0.1794,1.0785,0.1426,1.9609,0.5718,11.06,2
7.6712,2.1192,1.3975,4.1951,0.2499,1.7092,0.4427,13.54,2
2.356,0.9139,2.2341,0.4343,0.8372,1.3004,0.1368,15.89,0
8.7644,2.9488,2.1211,3.5149,0.3764,1.6843,0.1835,10.07,2
11.0406,0.5021,0.3086,0.6798,0.3122,0.6357,0.0807,22.17,1
5.627,1.534,5.3383,0.2805,0.9501,0.7915,0.2273,20.04,0
11.1445,0.7343,0.2376,0.0308,0.8853,0.4276,0.3507,22.38,1
13.4797,0.8881,0.4055,0.0224,0.9477,0.5179,0.2447,24.1,1
3.4147,1.11,0.997,1.4036,0.4153,1.8732,0.413,18.7,2
7.5559,0.9686,7.2105,0.415,0.9456,1.0009,0.176,14.98,2
12.4392,1.8865,0.1363,0.0323,0.8085,0.7358,0.249,23.96,1
20.7142,3.8607,4.7381,12.5544,0.274,1.2821,0.3411,19.24,2
2.989,0.8031,0.2733,0.2586,0.5138,1.0608,0.1228,21.92,1
21.1905,0.6845,0.3745,0.5408,0.4091,0.6182,0.0345,22.98,1
16.8464,0.5888,0.2039,1.1153,0.1546,0.464,0.2589,24.89,1
1.3047,2.4217,0.2853,0.9074,0.2392,2.4809,0.6287,12.77,2
2.9519,1.1362,2.6946,0.0156,0.9942,1.3249,0.1958,16.19,0
45.045,1.8052,0.374,0.1505,0.713,0.3,0.1192,23.14,1
14.9111,1.0305,14.2159,0.3233,0.9778,0.627,0.129,16.79,0
30.1103,1.5349,0.1571,0.2082,0.43,0.5138,0.0444,23.69,1
11.4675,0.5699,0.5162,0.7566,0.4056,0.8321,0.1808,20.7,1
13.2081,1.0605,0.1218,0.5301,0.1869,0.5512,0.1936,20.05,1
6.2449,1.1243,0.0936,0.2911,0.2434,0.6473,0.2552,24.68,1
5.1515,1.5631,4.7258,0.1063,0.978,1.1914,0.1675,19.94,0
5.2664,2.5477,1.9593,2.5905,0.4306,1.6648,0.6234,13.38,2
14.0411,3.7491,3.1165,7.2348,0.3011,1.2317,0.6452,11.53,2
14.378,0.7881,0.1718,0.3029,0.362,0.3754,0.1091,22.82,1
4.6343,0.8081,0.6764,0.5038,0.5731,1.0207,0.0642,22.0,1
2.6554,4.2807,0.5759,1.5995,0.2647,2.0093,0.5361,12.25,2
5.464,1.5204,5.1551,0.0247,0.9952,1.1953,0.0377,15.12,0
5.541,0.6822,0.3197,0.2844,0.5293,0.7358,0.0289,23.25,1
4.4134,2.9084,1.2094,3.3207,0.267,1.6708,0.4644,12.96,2
5.2543,1.3381,0.7557,0.3511,0.6828,0.9613,0.6179,21.13,1
2.2656,1.3926,2.0281,0.0751,0.9643,1.8377,0.1223,16.67,0
19.4975,1.5101,4.3138,9.3351,0.3161,1.2184,0.7523,17.01,2
8.6223,0.5424,0.1926,0.7194,0.2112,0.7952,0.1063,21.34,1
2.4237,3.1259,1.9831,1.5674,0.5585,1.3773,0.0722,21.24,0
7.7718,1.2854,0.0029,0.1429,0.02,0.9121,0.2942,20.92,1
7.7308,1.1578,0.0246,0.1332,0.1559,0.863,0.1623,25.48,1
22.3053,0.6541,0.058,0.3532,0.141,0.4239,0.1241,20.51,1
6.045,1.5483,5.3403,0.0043,0.9992,1.1167,0.3313,19.24,0
7.1772,1.0424,7.0811,0.0866,0.9879,1.019,0.4608,17.44,0
9.1089,2.1934,1.3859,4.3363,0.2422,1.5147,0.7115,9.56,2
11.7892,2.3951,4.5124,3.8149,0.5419,1.5758,0.6271,15.63,2
2.6714,0.9319,2.5709,0.0761,0.9713,1.5844,0.1939,15.33,0
4.7449,1.1394,0.1309,0.7963,0.1412,0.8591,0.0675,19.54,1
31.7634,0.6803,0.4783,0.4658,0.5066,0.3408,0.3867,22.91,1
9.7101,0.836,0.1415,0.6731,0.1737,0.8395,0.0556,18.29,1
9.2048,0.5514,1.4714,1.1573,0.5597,0.7525,0.2267,24.49,1
20.8717,3.4631,7.6663,13.6422,0.3598,1.4983,0.6321,13.57,2
10.9579,0.9599,0.1462,0.2264,0.3924,0.6194,0.1591,22.17,1
8.4673,0.5224,0.0552,0.572,0.088,0.7237,0.3933,21.08,1
3.012,1.0873,0.1471,0.1701,0.4638,0.7244,0.0665,17.84,1
7.0306,1.4407,6.3695,0.4326,0.9364,1.0257,0.1912,18.47,0
4.12,1.7072,1.6966,0.0723,0.9591,0.9735,0.1931,17.93,1
4.4425,3.0571,1.0107,3.4389,0.2271,1.8045,0.6818,12.96,2
24.1852,1.3854,22.2385,0.327,0.9855,0.6758,0.1454,14.02,0
4.0449,1.6401,1.2258,2.0052,0.3794,1.776,0.2842,9.77,2
6.9725,1.2163,0.9145,0.1249,0.8799,0.6009,0.0993,24.0,1
2.548,1.9574,2.3878,0.3132,0.884,1.3366,0.3238,20.52,0
6.1669,2.3324,1.312,2.7967,0.3193,1.5996,0.6073,12.43,2
4.8986,2.5324,0.6528,3.1425,0.172,1.6431,0.5553,19.07,2
5.5176,2.4254,0.8165,3.2083,0.2029,1.7045,0.5276,17.62,2
