log_sfr,log_stellar_mass,u_r_colour,dn4000,log_ssfr,h_alpha_ew,log_halpha_lum,velocity_dispersion,galaxy_type
-1.75299,10.64875,1.8,1.4,-12.40174,-8.0,39.69429,80.0,1
-0.49111,10.47192,1.31636,1.06811,-10.96303,5.94482,40.80167,37.70879,0
-0.67494,10.4759,0.88426,0.85,-11.15084,5.28846,40.5161,66.72375,0
-0.80085,9.07953,1.28967,1.06545,-9.88038,35.60522,40.48007,41.12054,0
-0.64337,10.15242,1.30425,1.00088,-10.79579,16.07628,40.24415,68.60157,0
-2.20731,10.80647,3.14992,1.95329,-13.01378,1.30178,38.94375,86.85898,1
-2.13734,11.52147,2.45623,1.8021,-13.65881,6.73865,39.00632,116.5832,1
0.19962,10.53659,1.46879,1.06051,-10.33696,10.54834,40.90323,80.96305,0
-1.60647,11.6467,2.73144,1.67842,-13.25316,6.1693,39.29073,115.96796,1
-0.10577,10.38242,1.50967,1.20503,-10.48819,19.30073,40.96658,44.47142,0
-1.20235,9.30493,1.43575,0.92995,-10.50728,6.53983,39.79432,58.18417,2
-0.82204,9.38066,1.68934,1.15981,-10.2027,23.22451,40.63564,30.25061,0
-1.3,9.42766,1.35041,1.18345,-10.72766,12.01941,39.91548,40.49024,2
0.12934,9.36311,0.62464,0.85,-9.23377,36.99246,41.32433,90.11696,2
-3.02292,10.5313,2.89744,1.70468,-13.55422,5.53944,37.93678,81.42111,1
-0.56307,9.50006,1.54404,1.2839,-10.06313,21.9013,40.14914,75.74521,0
-2.60793,10.50937,2.38957,1.73057,-13.1173,4.6002,38.26252,114.74373,1
-1.42503,11.11614,2.29966,1.51248,-12.54116,1.63068,39.75583,93.26809,1
1.1242,10.61498,1.11937,0.94209,-9.49078,68.4533,42.75959,88.15719,2
0.5353,10.60672,1.12418,1.00794,-10.07141,37.11397,41.818,69.89422,0
-0.09935,10.6302,1.89115,1.40876,-10.72955,11.01679,40.87086,69.90107,0
-1.76651,11.75737,2.7771,1.63438,-13.52387,-0.46851,39.04782,80.0,1
-1.73412,10.13021,3.00169,1.75979,-11.86433,2.06623,39.48563,80.0,1
-1.75639,10.36795,2.60847,1.56691,-12.12433,-0.05991,39.53207,110.00967,1
0.09801,9.57216,0.893,1.01388,-9.47415,150.03948,41.1879,168.59133,2
-2.00501,10.85698,2.73229,1.78416,-12.862,-4.253,39.05341,99.96071,1
-0.07036,9.85208,0.98326,0.95661,-9.92243,67.51401,41.34932,37.17299,0
-2.70084,11.04502,2.83016,1.75827,-13.74586,-0.26076,38.58296,88.98236,1
-1.64908,10.41168,1.92482,1.4,-12.06076,9.25159,38.89079,89.8734,1
1.21626,10.08474,1.67452,1.05986,-8.86848,92.5107,42.54982,119.40721,2
0.12008,10.73976,1.49714,1.06594,-10.61968,23.89498,41.34136,92.63919,0
-1.62362,9.9114,2.73541,1.72351,-11.53502,-1.51939,39.75203,105.39439,1
-0.42346,10.1179,1.58833,1.29496,-10.54136,10.6436,40.82427,79.69118,0
0.2055,10.7854,1.24345,0.90512,-10.5799,27.81055,41.58536,63.93052,0
1.60012,10.22134,1.15044,0.85,-8.62122,53.16318,42.90718,88.3897,0
-0.80354,9.96504,2.0691,1.4023,-10.76858,10.29118,40.18336,50.87785,0
-0.37328,10.10129,1.65109,1.07069,-10.47457,12.69427,40.31624,104.71351,0
-2.0499,10.37069,2.76985,1.73235,-12.42059,2.52393,39.50475,112.13794,1
-1.42959,11.23898,2.30651,1.48135,-12.66857,2.10829,39.58295,94.38064,1
1.94463,11.11639,0.90303,0.85,-9.17176,57.10692,43.10953,149.49622,2
1.43738,10.49534,0.95969,0.85,-9.05796,42.41284,42.3469,75.83916,2
-0.0473,10.37933,1.30782,1.10237,-10.42662,9.55915,41.01887,60.92806,0
-1.28058,11.78457,2.83268,1.40731,-13.06515,-2.22545,39.7535,120.90813,1
-0.99995,9.04288,1.488,1.00981,-10.04283,16.79465,40.54827,83.87665,0
-2.42056,10.27703,2.78084,1.65382,-12.6976,2.1702,38.67439,80.0,1
-0.94532,10.77281,2.39246,1.4,-11.71813,1.28812,39.54186,80.0,1
-1.5207,11.15868,2.44033,1.48794,-12.67937,-0.42411,39.38939,80.0,1
-0.06817,10.61749,1.68074,1.1847,-10.68566,9.27291,40.99122,38.10987,0
1.55143,10.42756,0.97764,0.91928,-8.87613,33.03665,42.43778,43.94574,2
-0.50649,9.54746,1.69469,1.3607,-10.05395,20.30438,40.85852,54.52336,0
-2.09356,11.14609,2.54053,1.54127,-13.23965,4.34664,38.97043,121.21881,1
1.15679,11.10058,1.40632,0.88732,-9.94379,35.76062,41.88352,37.18171,0
0.75839,10.72633,1.04543,0.96835,-9.96794,21.19875,41.31721,69.11807,0
0.068,9.64198,1.53726,1.16311,-9.57397,146.66191,41.58686,68.89921,2
-1.50226,10.93317,2.74017,1.57266,-12.43543,4.36056,39.7102,107.85295,1
0.61269,10.47886,1.67708,1.07316,-9.86617,13.01224,41.51534,87.38395,0
-0.45266,10.15416,0.57179,0.85,-10.60682,17.18045,40.63451,27.30108,0
-0.87667,9.38441,1.80256,1.2163,-10.26109,26.46551,40.1785,82.52592,0
0.36219,10.84228,1.52783,1.21552,-10.48009,32.60214,41.32921,81.69759,0
0.08475,9.1586,0.82035,0.85,-9.07385,147.46321,41.22121,157.28259,2
-0.97225,10.72528,2.5505,1.63701,-11.69753,8.41046,39.9516,88.32558,1
-0.15473,10.71876,1.6118,1.38041,-10.87349,14.76115,41.11729,68.3704,0
1.26771,9.40796,0.81585,0.85,-8.14025,99.45266,42.5451,122.84898,2
0.41021,11.00728,1.38876,1.13965,-10.59707,9.90905,41.75248,51.74335,0
-1.56559,11.20995,2.69109,1.74069,-12.77554,5.33726,39.59442,88.1029,1
-1.05834,9.18214,0.97103,0.85,-10.24048,24.72294,40.20679,49.79996,0
0.59255,9.96081,1.25364,1.00013,-9.36826,112.38225,41.88542,85.34609,2
3.00995,11.49091,1.09565,1.03247,-8.48095,53.38421,44.24523,53.55081,2
1.33254,10.57198,0.8972,0.91917,-9.23943,80.76379,42.37713,117.87014,0
-1.11547,10.0898,1.3321,1.04451,-11.20527,33.31348,40.15615,62.21952,0
0.0138,10.55488,1.4185,1.1818,-10.54108,10.60641,41.22413,97.41692,0
2.40242,10.16393,0.65123,0.85,-7.76151,76.32365,43.34925,104.79584,2
-1.64359,11.19959,2.9272,1.70128,-12.84318,2.7803,39.18161,117.70052,1
-0.66218,9.62115,2.04284,1.26904,-10.28334,19.05239,40.2599,75.26,0
0.0,9.23877,1.33633,1.2296,-9.65688,23.57635,41.0728,119.81734,2
-2.42963,10.7815,2.80391,1.61561,-13.21113,-5.44175,38.51039,80.0,1
-0.97116,10.10724,0.94189,0.86659,-11.0784,8.18492,40.59908,87.95039,0
-1.31616,11.65003,2.90293,1.73944,-12.96619,2.43657,39.41149,171.8549,1
-1.97607,10.36735,2.48795,1.71045,-12.34342,0.74078,38.56003,80.0,1
-2.67575,11.0299,2.39004,1.4,-13.70565,1.55948,38.5349,80.0,1
-1.41688,8.93183,1.79633,1.32582,-10.34871,7.17062,40.11149,20.0,0
-0.15662,10.76855,1.55523,0.87799,-10.92518,12.89503,40.62454,61.79435,0
-1.80181,11.04874,2.46361,1.54924,-12.85054,0.61127,39.34067,80.0,1
-1.86005,11.98151,2.37352,1.43179,-13.84156,-2.3142,39.00893,89.13084,1
-0.79163,9.96218,1.64238,1.1062,-10.75381,22.30648,40.14643,62.66143,0
-2.6111,10.22925,2.76529,1.79205,-12.84035,-1.49977,38.43562,110.77499,1
0.20914,10.80656,1.42392,1.24481,-10.59743,5.49813,41.3924,20.0,0
-0.5255,9.88944,1.60186,1.13433,-10.41494,20.19995,40.61287,80.18712,0
-1.12412,11.69966,2.15837,1.4,-12.82377,-1.22061,39.89315,108.27541,1
-0.78174,9.26858,1.53763,1.21199,-10.05031,14.79035,40.04481,29.22903,0
-2.71852,11.13707,2.73681,1.64369,-13.85559,9.01434,38.62963,80.0,1
1.48467,9.68637,1.10341,0.94941,-8.2017,67.59823,42.56983,41.33778,2
1.91542,10.50447,1.16795,1.0369,-8.58905,57.15222,43.09529,90.01966,0
-2.15671,10.76075,2.96745,1.89969,-12.91745,2.58417,39.49099,115.24667,1
-2.38993,11.56649,2.53249,1.64408,-13.95642,1.8929,39.04249,132.01367,1
0.89846,11.10035,1.40686,1.07387,-10.20189,13.26883,42.25279,103.28775,0
-0.12205,10.50212,1.69397,1.12994,-10.62417,6.74975,41.04895,53.37569,0
-2.16876,10.83906,3.05181,1.74759,-13.00783,4.65368,38.93877,121.28643,1
-1.4111,10.46547,2.8849,1.53021,-11.87657,1.47782,39.54887,80.0,1
0.79635,9.08851,0.8987,1.0783,-8.29216,46.81786,41.7846,162.43304,2
-0.87516,10.35281,2.79333,1.70821,-11.22797,1.83235,39.83231,80.0,1
-0.2284,9.88305,1.32355,1.01338,-10.11145,8.0601,40.42757,35.96202,0
-0.41072,10.45536,1.54531,1.10867,-10.86609,20.76617,40.87278,71.46874,0
0.26997,10.82423,1.68086,1.37868,-10.55426,14.65803,41.51331,33.18664,0
0.04429,10.28578,2.48211,1.42098,-10.24149,17.22364,41.14353,55.72067,0
0.07802,9.69467,0.84398,0.94315,-9.61665,37.55739,40.99115,105.40397,2
-2.28889,11.02374,3.13278,1.85574,-13.31264,7.61623,38.86906,102.74787,1
-0.46725,10.12264,1.89375,1.34458,-10.58989,35.82096,41.09654,20.0,0
2.00244,9.85587,1.5363,1.20683,-7.85344,21.08547,43.267,159.52734,2
0.39954,9.69169,1.16936,0.93118,-9.29215,51.46758,41.48055,117.36335,2
-0.76214,9.7853,1.43005,1.29907,-10.54743,11.58496,40.33488,43.36914,0
-2.18602,12.03398,2.46846,1.53787,-14.0,-0.14438,38.9331,135.85278,1
-0.52673,10.94156,1.21764,1.01567,-11.46829,37.26539,40.49908,52.01942,0
1.07539,9.95089,0.9969,0.94932,-8.8755,86.83524,41.92471,137.52322,2
-0.45656,9.90847,1.13673,1.19596,-10.36502,15.66619,40.37331,39.56051,0
1.27821,11.84127,1.72311,0.87778,-10.56306,19.39715,42.23763,75.36783,0
-0.38139,9.84397,1.24116,1.16432,-10.22536,9.55113,40.7094,54.53951,0
-0.24155,10.72684,2.15555,1.67895,-10.9684,15.92754,40.88441,87.26062,0
0.01524,10.04179,2.07374,1.31588,-10.02655,20.93625,41.36937,61.75638,0
-1.40802,10.06636,2.50753,1.62746,-11.47438,5.39395,39.69307,80.0,1
-1.35927,10.40729,2.96275,1.81426,-11.76656,1.52956,40.02157,102.23413,1
1.90633,10.7875,1.21254,1.02283,-8.88117,38.79931,43.38882,100.08606,2
1.01365,11.00029,1.43924,1.21478,-9.98664,17.44043,42.09393,87.72056,0
-2.54296,10.96504,3.0488,1.89294,-13.508,3.53859,39.05852,113.26466,1
-2.09539,11.21984,2.94957,1.82039,-13.31523,-4.41863,38.96715,84.18211,1
0.0,8.69016,0.51227,0.85,-9.33484,93.73201,40.85451,49.91851,0
-1.68022,10.71106,2.89563,1.84594,-12.39127,-2.71256,39.62854,80.0,1
-1.10955,9.64492,1.62783,1.17526,-10.75447,7.25524,39.92095,53.12801,0
-2.37483,10.6352,2.58205,1.45016,-13.01003,-3.27627,38.99996,80.0,1
-0.55797,9.8649,2.33176,1.29567,-10.42287,9.66806,40.97008,68.91368,0
-1.43446,9.84693,2.66497,1.4,-11.28139,-0.57147,39.87483,167.2099,1
2.0834,11.10332,0.97528,0.85,-9.01993,72.35603,42.97813,232.79482,2
-0.335,10.5875,1.51306,1.22654,-10.9225,13.78749,41.01629,79.1762,0
0.24097,9.67908,1.19166,1.0406,-9.43812,34.58542,41.21941,147.60114,2
-0.41084,9.80576,1.97354,1.36777,-10.21659,25.03248,40.93209,23.89898,0
-1.7919,10.52735,2.71315,1.6567,-12.31925,-1.71885,39.531,114.95341,1
0.32103,9.88235,0.8955,0.93441,-9.56131,29.25724,42.13136,142.1053,2
-1.53316,11.18504,2.14133,1.54915,-12.7182,-0.61256,39.14152,119.88928,1
-1.76339,10.2769,2.51248,1.50597,-12.04029,0.3352,39.83777,80.0,1
-0.21695,10.60715,1.50403,1.17138,-10.8241,10.4591,40.68783,35.57892,0
-2.24173,11.48813,2.35954,1.4427,-13.72986,2.37202,39.40395,138.02062,1
-2.94384,10.82378,2.69685,1.6358,-13.76762,0.2786,38.28903,146.14947,1
0.0087,10.61345,1.8339,1.16426,-10.60475,26.78715,40.92423,54.92847,0
-2.19912,9.96641,2.77768,1.83239,-12.16553,-4.27351,39.27261,114.23133,1
-0.89153,9.59511,2.04976,1.23594,-10.48663,22.5751,40.54436,76.40226,0
0.24876,10.82576,1.75301,1.0757,-10.577,27.58171,41.30379,49.16616,0
0.16693,10.5439,2.5,1.57518,-10.37697,20.8466,41.07969,35.37462,0
0.5929,11.3078,1.91954,1.16278,-10.7149,8.5172,40.93399,55.66259,0
-0.12376,9.51732,1.53355,1.23043,-9.64108,18.27353,41.39888,20.0,0
-0.47645,10.2015,1.08733,1.08373,-10.67795,21.38041,40.58043,20.0,0
-1.04921,10.20615,1.51849,1.18612,-11.25536,4.13946,40.26942,46.11112,0
-1.21339,9.72084,1.34398,0.95634,-10.93423,8.15064,40.23588,74.67197,0
-0.25451,10.4244,1.68283,1.17607,-10.67891,41.62435,41.08492,59.27484,0
-2.68268,10.08524,2.85746,1.7554,-12.76793,0.35901,38.40153,80.0,1
-1.26732,10.31536,2.43247,1.60509,-11.58268,0.87656,39.53342,92.21155,1
-1.00995,9.54935,0.84221,1.0685,-10.5593,8.2925,39.81726,58.66277,0
-1.79264,11.37846,3.17624,1.7736,-13.1711,-2.00091,39.26313,112.98318,1
-0.89907,10.76652,2.014,1.42145,-11.66559,4.05738,40.11381,104.86343,1
-0.07155,10.37913,1.23964,1.10782,-10.45068,45.80256,40.96163,59.02359,0
-0.75742,9.7913,1.55861,1.15386,-10.54873,21.69953,40.84115,20.0,0
0.0,9.33077,1.47908,1.04273,-9.34673,35.66241,41.17161,141.69948,2
-0.11513,10.67911,1.79761,1.36125,-10.79424,31.63713,40.63251,76.43929,0
-1.11418,9.4092,1.45416,1.18842,-10.52339,81.22848,40.4547,53.15562,0
-1.67015,10.45849,2.65912,1.5674,-12.12864,-1.32302,39.51378,95.1866,1
-1.19404,9.84724,3.32596,1.71358,-11.04128,1.30025,40.19724,102.44075,1
0.37089,10.63057,1.36022,1.26464,-10.25968,13.33181,41.46422,63.35669,0
0.0,9.34913,1.3656,1.21302,-9.96162,63.25959,40.91444,115.49661,2
-0.31039,9.94083,0.92997,0.96259,-10.25122,5.64299,41.33305,51.12179,0
-0.91958,9.77789,1.47864,1.26862,-10.69748,14.34888,39.92468,79.78065,0
-1.25467,10.73487,2.38911,1.60289,-11.98954,7.88395,39.61085,80.0,1
-0.65358,9.97455,1.38128,1.02046,-10.62814,21.00663,41.19561,66.41413,0
-1.32988,9.73779,2.12337,1.49738,-11.06767,-1.53954,39.80547,80.0,1
-2.75902,11.34382,2.43944,1.47234,-14.0,1.11374,37.88731,80.0,1
-1.21918,9.29057,1.80571,1.3528,-10.50974,12.78125,40.0518,55.37164,0
0.05928,10.34353,1.48042,0.96582,-10.28425,4.27095,41.33134,121.07527,0
0.17857,10.49527,0.96522,0.9029,-10.3167,100.2623,40.99691,69.93397,0
0.83857,9.94557,1.23506,1.15313,-9.10699,57.63789,42.04543,56.62702,2
-1.68877,10.01232,2.84962,1.84378,-11.70109,2.32659,39.22386,80.0,1
-1.07059,8.6089,1.82265,1.13232,-9.6795,45.89539,40.52211,47.48821,0
-1.03514,9.75163,1.68816,1.18878,-10.78676,25.00704,40.63562,46.89821,0
-1.6008,11.09623,2.43417,1.65006,-12.69703,-2.93516,39.86269,80.0,1
-0.44331,10.28839,1.73966,1.24238,-10.7317,19.01334,40.76948,44.61826,0
1.09384,11.44596,1.88453,1.30787,-10.35212,20.49583,42.07661,49.80408,0
-2.5726,10.13246,2.60002,1.66751,-12.70506,-0.85868,38.0201,80.0,1
3.3998,11.49514,0.5002,0.85,-8.09534,34.75163,43.99033,47.54407,2
0.64681,9.75935,1.06767,1.00675,-9.11254,54.6683,41.78841,95.66647,2
-0.58731,10.29373,0.77784,0.87485,-10.88104,16.4174,40.70704,71.52697,0
-1.26151,10.85277,2.3558,1.41921,-12.11427,-5.08086,39.75403,110.46644,1
0.09193,10.518,1.58853,1.07311,-10.42607,17.40809,41.09725,43.76629,0
-0.57652,9.73303,1.92947,1.12978,-10.30955,22.04175,40.94782,69.5195,0
-0.1573,10.46244,1.14599,0.92709,-10.61975,11.03529,41.17411,26.62233,0
-0.33685,10.21626,1.92786,1.33025,-10.55312,18.56117,41.04215,54.85219,0
-2.7576,9.85657,2.43139,1.58142,-12.61417,1.30923,38.25113,80.0,1
0.01346,10.34143,1.65452,1.12991,-10.32797,23.78913,40.78372,58.72269,0
1.42219,9.79066,0.81643,1.09284,-8.36847,17.16943,42.48474,104.64654,2
-1.27898,9.83196,1.51688,0.95849,-11.11094,13.25831,39.53591,58.64646,0
-1.58196,10.90567,2.35174,1.66174,-12.48763,1.56634,39.46501,105.88067,1
0.50584,10.59295,1.11457,1.0249,-10.08711,88.85218,41.66478,51.45504,2
-2.78135,10.55449,2.81336,1.72468,-13.33584,3.68917,38.06291,148.85222,1
-2.88734,10.40412,2.43869,1.52824,-13.29146,3.99172,37.94166,108.92894,1
0.89677,9.77402,1.26562,1.0888,-8.87725,118.92079,42.18013,174.09515,2
1.53706,10.03416,0.6462,0.85,-8.4971,49.00576,42.8652,108.54242,2
0.91678,10.39836,1.15534,0.96133,-9.48157,26.25991,41.80965,110.49871,2
-0.53216,10.80998,2.60977,1.57311,-11.34213,-4.38503,40.47242,104.67687,1
-0.42566,10.33156,1.72085,1.09208,-10.75722,3.40974,40.64202,60.63894,0
-2.31555,10.33863,2.94786,1.78786,-12.65418,-0.66234,39.15105,113.35733,1
0.39164,9.27614,0.96802,0.97667,-8.8845,28.4015,41.77903,55.58066,2
1.52606,10.4004,0.69642,0.85,-8.87434,34.07569,43.00134,91.91523,2
0.58702,10.69514,1.42746,1.05467,-10.10812,37.21731,41.50619,107.1086,0
-0.69808,10.31114,3.15187,1.81515,-11.00921,0.9377,40.70763,80.0,1
-0.92782,9.42709,1.40843,1.02527,-10.35492,20.1097,40.13273,50.40169,0
-0.04795,10.40625,1.55395,1.08965,-10.45421,8.6495,40.81128,81.59907,0
0.15356,10.34878,1.08885,0.92301,-10.19523,17.23252,41.25884,89.29119,0
-1.8935,9.53698,2.77242,1.76377,-11.43048,2.6751,39.05309,80.0,1
-0.36029,9.60481,1.25552,0.97484,-9.9651,14.56268,40.74227,45.83382,0
1.1206,10.81779,1.36138,1.06865,-9.69719,101.70204,42.43068,168.44351,2
-0.59157,10.45584,1.30042,1.1003,-11.04741,10.3506,40.71437,45.82869,0
0.30747,10.71273,1.35787,1.04062,-10.40527,23.89513,41.233,62.86433,0
-1.72505,9.97332,2.55425,1.68279,-11.69837,0.91445,39.05343,91.99832,1
-2.30716,11.25876,2.35657,1.51727,-13.56592,1.13541,39.41949,127.14308,1
0.77919,10.89598,1.04676,0.88744,-10.11679,17.34671,41.60954,85.13432,0
-1.3792,9.23523,1.22501,1.0713,-10.61443,19.2057,39.72963,52.17727,0
0.2853,10.36774,1.86268,1.30702,-10.08244,8.82192,41.57233,65.39878,0
-1.59528,11.31105,2.84932,1.71211,-12.90634,1.12208,39.31371,80.0,1
-0.30355,9.9348,1.4713,1.10988,-10.23836,20.8956,40.56688,66.5547,0
-1.19206,11.17599,2.44964,1.58087,-12.36805,0.46784,39.87203,80.0,1
0.0,9.05306,1.45266,0.963,-9.67201,41.09539,40.7714,131.47447,2
-2.62496,10.72627,2.60315,1.68178,-13.35123,3.08086,38.69785,84.5634,1
0.17007,10.89812,2.05202,1.08787,-10.72805,31.61298,41.39216,86.35895,0
-1.85387,9.41469,1.4983,0.93545,-11.26856,17.69575,39.50364,20.0,0
0.18835,10.76918,1.8929,1.42065,-10.58083,17.37628,40.91193,123.08976,0
0.23383,8.69988,1.37273,1.05364,-8.46606,96.733,41.24964,147.40847,2
-2.18738,11.89924,2.43424,1.67377,-14.0,1.84331,39.25111,90.53167,1
-2.62637,11.26922,2.50213,1.49434,-13.89559,5.31839,38.23494,80.0,1
-1.10594,9.53739,2.31417,1.34615,-10.64333,86.09455,40.14238,20.0,0
0.0322,11.37511,0.98854,0.91404,-11.34291,27.00649,41.27716,56.76029,0
-2.38007,10.83038,2.85671,1.60671,-13.21045,5.56818,38.6561,94.08527,1
0.4473,9.64578,1.26643,1.06823,-9.19847,41.51614,41.64083,39.44175,2
0.2974,10.60513,1.46197,1.05206,-10.30773,28.41274,41.8053,49.45062,0
0.0,8.5,1.37193,1.01531,-8.97014,57.1169,40.91865,94.79901,2
0.42892,10.74993,1.40421,1.15347,-10.32101,8.21558,41.43048,35.05005,0
-2.09545,11.03517,2.83754,1.47218,-13.13063,0.34194,39.07382,118.32751,1
-0.39326,10.22971,1.37835,1.07385,-10.62297,10.59754,40.6111,33.35941,0
0.5102,11.11782,1.68888,0.8763,-10.60762,30.87172,41.53012,75.79376,0
-0.80285,9.76897,1.33817,1.14577,-10.57181,4.49593,40.10483,35.37898,0
-1.22693,11.29937,2.64062,1.54157,-12.5263,-0.57313,39.15918,133.60678,1
-1.99801,10.76222,2.61673,1.66686,-12.76023,4.143,38.87385,80.0,1
2.01742,10.1516,0.95133,0.98105,-8.13418,45.8578,43.24748,38.31663,2
-1.28605,10.5495,2.42975,1.7985,-11.83554,-0.85477,39.21228,101.25483,1
0.42703,9.5552,1.33144,0.85717,-9.12817,141.58177,41.68779,169.46097,2
-2.84035,10.39567,2.67975,1.62997,-13.23603,2.02851,38.01905,81.17855,1
-1.15285,10.28957,2.71265,1.60966,-11.44242,-6.43696,39.88685,80.0,1
0.77053,9.8044,0.84847,0.85173,-9.03387,54.55451,41.45424,169.22424,2
0.44216,10.42605,1.0576,0.85,-9.98388,15.59068,41.50623,96.0638,0
-0.43668,10.18562,1.56168,1.23249,-10.6223,22.80679,40.60754,57.38058,0
-0.51625,10.35837,1.8961,1.30582,-10.87463,7.62729,40.83153,93.12953,0
-1.48152,10.66682,3.18329,1.70863,-12.14835,-1.48842,39.33636,88.11243,1
0.68699,11.49284,1.57419,1.08317,-10.80585,20.25798,41.06597,99.87285,0
-1.07005,10.19802,1.781,1.1561,-11.26807,15.69135,40.70215,83.30485,0
0.1795,10.73741,1.21364,1.16036,-10.55791,15.97975,41.19624,48.76572,0
0.0,9.63691,1.1905,1.24104,-9.93887,46.54469,41.06231,89.96146,2
-1.83684,8.5,2.03187,1.08698,-9.97528,25.4419,39.67992,30.67377,0
-0.42178,10.15815,1.172,0.95554,-10.57994,3.81526,40.6078,65.14409,0
1.51465,10.29105,1.42646,1.02578,-8.7764,46.47189,42.8066,106.92978,2
-0.9257,9.78895,1.69125,1.09336,-10.71466,6.67233,39.91089,61.24321,0
-2.46377,9.9122,2.44893,1.64253,-12.37597,2.29716,38.56335,109.29085,1
-0.57072,9.90761,1.50067,0.99243,-10.47832,9.79969,40.70721,94.56972,0
0.21924,11.15795,2.0767,1.45353,-10.93871,17.77646,41.27154,76.33558,0
-1.39228,9.25317,0.93782,1.35739,-10.64545,10.99159,40.10471,43.09127,0
0.13819,10.68002,1.4935,1.21379,-10.54183,35.86911,41.24634,107.07696,0
-0.57796,10.06201,1.79856,1.1131,-10.63997,14.61137,40.94288,63.00265,0
-1.91014,9.95309,2.19954,1.51877,-11.86323,0.07194,39.02718,80.40394,1
-1.34967,9.38449,1.66663,1.09952,-10.73415,22.31468,40.13501,75.92553,0
1.19518,9.95238,0.4289,0.96542,-8.7572,91.93417,41.81202,115.5797,2
-0.24968,10.31214,1.48912,1.11109,-10.56182,7.10543,40.78603,61.02751,0
-0.55045,10.01796,1.47897,1.09803,-10.56841,9.07921,40.53687,45.21204,0
-1.16128,9.83264,2.13338,1.22079,-10.99393,9.36622,39.66931,32.27477,0
0.43598,10.74235,2.18651,1.31502,-10.30636,7.06494,41.84015,78.4144,0
0.24182,10.77622,1.54408,1.10407,-10.5344,7.67475,41.71834,63.8822,0
-1.94914,10.93637,2.19994,1.4898,-12.88551,-5.77076,39.11497,107.7385,1
-1.02817,10.03595,0.97536,1.0285,-11.06412,18.55265,40.07768,70.83622,0
-0.51975,10.47115,1.34652,1.1742,-10.99091,7.26086,40.47359,20.0,0
0.0,8.9074,1.21393,1.09295,-8.98627,60.62275,41.46623,92.57422,2
-0.5,10.22871,2.81455,1.81179,-10.65824,2.71569,40.86958,80.17952,1
0.47191,9.6704,0.30554,0.94047,-9.19849,48.71998,41.99128,110.97509,2
-2.87294,10.25598,2.36772,1.50913,-13.12892,2.79778,38.08177,80.0,1
-2.62058,10.75987,2.76292,1.67199,-13.38045,4.75542,38.60225,91.94378,1
-0.31275,9.76419,1.67963,1.18156,-10.07694,26.54477,41.23413,32.18836,0
-1.9183,10.47596,2.57872,1.8001,-12.39425,3.74275,39.24625,82.96088,1
-0.03276,10.81233,1.81893,1.32544,-10.84508,22.44769,41.52149,75.49255,0
0.67199,9.613,1.09144,0.94642,-8.94101,33.20871,41.72863,171.53966,2
-1.65557,10.78607,2.49385,1.66847,-12.44164,1.11584,39.46568,143.82259,1
-0.60527,10.03912,1.35593,1.01698,-10.64439,29.83388,40.21559,65.17994,0
-0.79591,10.15451,2.12382,1.34525,-10.95042,14.25392,40.32449,94.00439,0
-2.272,11.72607,2.83876,1.90774,-13.99807,6.6566,38.8286,80.0,1
-1.92045,10.57271,2.11956,1.4646,-12.49316,6.73453,38.83509,87.72256,1
-1.26357,10.15988,2.62608,1.46418,-11.42345,3.06362,39.61675,88.35642,1
-2.70744,10.27718,2.70375,1.42486,-12.98462,4.50897,38.42171,110.24385,1
0.57996,11.36787,1.92949,1.52062,-10.78791,21.22259,41.47221,75.04125,0
0.18545,10.3325,1.80192,1.24371,-10.14706,11.05702,41.21585,27.08416,0
-2.13005,11.45602,2.28573,1.40801,-13.58607,4.64184,39.08234,80.0,1
-1.81138,8.99356,1.45547,1.14179,-10.80493,12.66372,39.56125,90.5384,0
0.42339,9.82142,1.15501,1.2375,-9.39803,28.79169,41.48161,138.44463,2
-0.26295,10.73936,1.16448,1.11538,-11.00232,18.00386,40.37298,59.31245,0
-2.22734,10.11245,2.81494,1.85349,-12.33979,-0.94823,39.03846,91.69793,1
-1.36903,8.5,2.10232,1.27524,-9.80337,8.06189,40.04514,39.36753,0
0.93866,9.85349,1.72902,1.2374,-8.91483,33.18869,41.99979,134.6358,2
-1.74119,11.25914,2.7153,1.61969,-13.00032,0.29418,39.68218,89.23152,1
-1.74883,11.29741,2.35855,1.66882,-13.04624,-1.15724,38.80204,110.06203,1
-2.46891,10.75861,3.11553,1.7995,-13.22752,4.49612,38.55697,80.0,1
-2.18239,10.67749,2.32207,1.65639,-12.85987,-5.6433,38.8902,95.66939,1
-1.82168,10.71108,2.4592,1.67596,-12.53277,9.05481,39.27891,89.29301,1
0.03155,10.07104,1.23933,1.06493,-10.03949,22.46669,41.3291,61.84643,0
-2.69623,11.1426,2.34353,1.44199,-13.83883,-8.0,38.65775,80.20723,1
-2.46355,10.63217,1.97913,1.54576,-13.09572,2.53823,38.80719,80.0,1
1.5259,10.64169,1.17689,1.00803,-9.1158,42.48081,42.78088,126.37479,2
0.12674,10.45606,1.29168,1.0614,-10.32933,32.07478,41.14118,63.61957,2
-0.99787,9.38583,1.16125,0.87965,-10.38371,9.61295,40.47137,61.53837,0
1.3562,10.22814,1.21684,0.86127,-8.87194,58.22944,42.39407,60.9817,2
-0.41312,10.61593,1.56501,1.06474,-11.02905,13.08348,40.70672,99.61637,0
