battery_voltage_v,solar_panel_current_a,cpu_temp_c,reaction_wheel_rpm,attitude_error_roll_deg,attitude_error_pitch_deg,attitude_error_yaw_deg,link_quality_db,power_consumption_w,eclipse_flag,operational_state
29.77223,6.73041,35.92157,1475.28104,0.00547,-0.00125,0.01142,-3.11458,116.62659,0.0,0
30.71834,5.48208,27.99378,558.24036,-0.00655,-0.00196,-0.0037,-2.81979,98.27754,0.0,0
28.21195,0.22038,26.87786,669.08913,-0.02088,0.01549,-0.00158,-1.31866,97.01142,1.0,0
30.82322,6.3247,52.0,654.5954,0.00665,-0.01344,-0.0315,-3.27728,138.85127,0.0,1
28.31684,0.18988,19.93535,826.42914,0.03133,0.01084,-0.00958,-0.77191,88.95406,1.0,0
27.7643,0.09512,59.22429,546.39057,0.00742,0.00832,0.01335,-1.6478,146.13234,1.0,1
28.20531,2.98182,13.16875,1841.47501,0.02211,-0.02047,0.00678,-3.06172,86.28266,0.0,2
26.93118,0.03779,52.9556,940.44202,0.03036,0.02148,0.01663,-3.79458,146.60223,1.0,1
30.79722,7.80194,25.95391,156.52293,-0.00552,0.00975,0.01656,-2.5618,110.02226,0.0,0
31.08566,8.81899,20.30665,597.65683,-0.00464,0.01409,0.00472,-1.32641,97.23865,0.0,0
27.55089,3.75514,13.83624,1647.31015,0.03459,0.0352,0.01666,-4.28575,61.82379,0.0,2
28.89438,5.71459,14.18702,-370.91489,0.01399,0.01286,0.0498,-2.37545,89.36548,0.0,2
30.66533,8.37995,21.95443,662.81297,0.01598,0.01353,-0.00145,-1.13205,89.921,0.0,0
27.7891,0.20213,33.6997,-375.27315,-0.00768,-0.00565,0.02646,-0.16605,109.44084,1.0,0
29.50233,7.94027,24.78489,1152.71115,-0.005,-0.01321,-0.01561,-0.81889,99.84745,0.0,0
28.33365,3.4374,10.70744,210.97601,0.00236,-0.03074,0.00789,-6.01098,66.60654,0.0,2
30.40812,6.86636,24.30356,519.14884,0.0098,-0.00658,0.02474,-3.03645,94.11479,0.0,0
28.97624,4.1503,32.99028,-2500.11336,-0.06656,-0.07378,0.30914,0.07287,126.42617,0.0,3
31.82587,6.57653,28.15865,1064.19593,-0.00679,0.01518,-0.00949,-1.93903,103.7033,0.0,0
30.28039,7.80631,52.0,-594.37861,0.01073,-0.00611,-0.00303,0.12259,124.83098,0.0,1
26.77939,2.50892,10.0,716.09755,-0.00628,-0.00244,0.013,-2.0241,65.70452,0.0,2
30.82584,6.33167,26.08538,931.50737,0.01109,0.03481,0.00439,-3.45359,108.09135,0.0,0
31.48573,6.03755,52.0,555.34619,-0.0264,-0.00954,-0.01278,-2.41489,126.93255,0.0,1
29.42373,7.2979,24.54993,59.66664,-0.00182,-0.01934,-0.02817,-1.01819,97.32138,0.0,0
28.01924,4.76402,16.71062,-589.767,0.00135,0.00742,0.02559,-5.6797,85.13032,0.0,2
26.4547,0.0963,26.62891,1407.17781,-0.00165,0.00026,-0.00175,-1.47806,101.84085,1.0,0
29.36834,8.70654,29.59873,909.79595,0.00936,0.01315,0.00333,0.644,95.01544,0.0,0
30.50201,10.39172,52.0,-262.85364,-0.02848,0.01513,-0.00384,-2.81905,110.0,0.0,1
30.13291,8.52836,29.88108,1198.8695,-0.00144,-0.00963,-0.0278,-2.06594,104.34677,0.0,3
27.90625,5.63842,52.0,-567.98348,-0.00542,-0.0145,-0.02376,-3.27353,124.18241,0.0,1
29.27267,4.85523,22.97972,931.97156,0.00193,0.01086,0.01222,-1.77041,101.74217,0.0,0
29.57448,5.05262,13.26873,903.51626,-0.01536,-0.05488,-0.03357,-3.43109,75.45786,0.0,2
30.72918,6.19015,29.7624,-277.41588,0.0099,0.02156,0.02235,-0.68725,81.36513,0.0,0
31.62191,6.68026,57.21656,958.93365,-0.00249,-0.02738,0.02323,-0.17207,146.62048,0.0,1
31.50174,8.90885,24.84966,642.45461,0.04865,-0.00594,-0.00053,-2.15602,119.10529,0.0,0
28.62474,0.46002,28.79481,-60.87666,-0.01019,0.00958,0.0239,-2.42765,94.97981,1.0,0
28.23109,0.11096,21.3976,1024.37858,0.01481,0.0058,0.00019,-3.14007,86.36778,1.0,0
31.68574,4.41012,33.40583,2317.57544,0.14233,0.10377,0.10956,-6.95666,113.74574,0.0,3
29.75111,5.37745,26.96754,-217.03026,-0.01981,-0.01024,-0.01623,-1.79804,108.28529,0.0,0
30.57748,6.40579,30.42231,649.67588,0.00071,-0.00032,-0.00346,-2.59351,98.67699,0.0,0
30.00354,6.29214,52.0,420.34031,0.03474,0.04008,0.03522,-3.11314,138.18966,0.0,1
27.30254,0.32609,20.83963,751.73238,0.00085,0.00538,0.02096,-1.61428,107.48295,1.0,0
28.02278,0.17127,21.39303,-612.75376,0.00526,0.01123,0.00627,-1.31223,85.92758,1.0,0
27.54939,4.73409,10.0,891.97746,-0.00588,-0.04109,-0.01968,-3.05711,84.59493,0.0,2
30.58286,7.33947,29.47554,533.70372,0.01703,-0.01073,-0.01771,-1.47939,107.79628,0.0,0
30.55923,6.11015,52.0,520.81566,0.00994,0.00994,0.01471,-2.49405,110.0,0.0,1
30.42798,13.00021,21.86348,103.06855,0.02272,0.0017,0.02187,-0.48412,104.43206,0.0,0
29.45848,0.24999,22.7041,-325.71404,0.00409,-0.004,-0.02065,-1.81958,86.71284,1.0,0
29.41139,8.03497,53.59416,1085.17765,0.0087,-0.01303,-0.01448,-1.96528,127.79971,0.0,1
30.42548,9.074,32.43378,1034.53233,-0.00353,0.01537,0.01446,1.08802,106.51733,0.0,0
25.44766,0.26135,15.49794,-410.91649,0.02822,0.00621,0.00872,-1.53503,77.28803,1.0,2
27.9881,0.58326,52.0,-12.49084,-0.01415,0.01139,-0.00722,-4.08229,124.68703,1.0,1
31.49445,6.87498,28.09283,1210.26337,0.01715,0.01515,-0.00841,-2.94282,112.54982,0.0,0
28.34906,0.42286,52.0,1510.72267,-0.01871,-0.02675,-0.03594,-0.16562,110.0,1.0,1
28.87778,8.00463,56.93122,723.80766,-0.04976,-0.04671,-0.02652,-4.11961,148.59214,0.0,1
30.10986,2.12498,22.87067,1451.52367,-0.03502,-0.02099,6e-05,-3.55941,100.24855,0.0,0
29.84659,8.31483,28.34546,3625.08618,0.26351,0.06704,-0.10722,-5.86441,115.8729,0.0,3
29.13629,8.11967,25.19511,32.45576,0.00173,-0.00459,0.00337,-2.72429,91.80648,0.0,0
27.98848,0.04383,29.01698,-277.61143,0.0021,-0.00949,0.00612,-0.81739,103.58602,1.0,0
29.43037,4.77917,28.78308,47.28419,-0.02122,0.00759,-0.00898,0.03336,104.32037,0.0,0
28.90167,7.11311,18.69642,289.77485,-0.02122,-0.0055,0.00275,-1.52107,84.52783,0.0,0
28.25815,0.20052,23.68682,-123.58408,0.02005,-0.00106,-0.00154,-3.24393,91.32598,1.0,3
28.96501,0.16107,52.0,1375.36751,0.02015,0.03534,0.04175,-0.60607,145.13626,1.0,1
25.87042,6.27967,21.03821,-1043.30262,0.05429,0.00035,-0.00985,-2.49469,83.27222,0.0,2
30.30133,6.36439,22.81209,-739.53999,0.02455,0.02724,0.01946,-0.94889,99.27339,0.0,0
26.56054,0.0221,22.30116,-328.39354,-0.01157,-0.02606,0.01323,-3.15933,76.6195,1.0,2
29.12856,0.47925,19.09279,1221.5948,0.02692,0.02332,0.04387,-2.45174,88.29098,1.0,0
28.86487,11.20363,26.13293,-2209.58198,0.2145,0.24575,0.05934,-3.26256,101.60736,0.0,3
28.74441,0.34096,19.9205,478.26917,-0.00318,-0.02596,0.00467,-2.42723,76.24807,1.0,2
27.15904,4.41899,15.76438,1618.5835,-0.00721,0.01336,-0.00028,-4.54594,69.04991,0.0,2
30.3181,6.39669,31.80183,81.75318,-0.03682,-0.03453,-0.00105,-2.98066,106.77549,0.0,0
29.83886,5.30261,22.38971,1186.52897,0.00867,0.00109,-0.00815,-2.24115,101.98184,0.0,0
28.69771,8.20815,52.0,1433.84008,0.00406,1e-05,0.01393,-2.1951,110.42348,0.0,1
28.463,0.21566,52.0,-336.63946,0.01988,0.02199,-0.02004,-2.24615,140.66036,1.0,1
31.98583,7.36754,22.60658,339.46628,0.00964,0.02544,0.01967,-1.63217,106.50824,0.0,0
30.43473,6.87918,28.77995,294.06129,0.00905,0.03575,-0.01613,-3.10181,112.25734,0.0,0
29.10784,2.9229,14.91901,556.41109,-0.00672,-0.00533,-0.01961,-4.43765,85.95606,0.0,2
28.66439,0.13266,30.54485,-3356.87533,0.15965,-0.13123,0.09085,-6.47762,106.86404,1.0,3
29.17986,3.7123,52.0,359.23788,-0.01306,-0.03849,-0.02604,-1.66327,132.97785,0.0,1
26.92526,0.51548,20.7349,-109.05768,-0.00914,-0.05952,-0.06757,-0.63668,75.78256,1.0,2
31.68914,10.05603,16.47247,983.48133,-0.00149,0.00609,0.02861,-1.40612,89.48947,0.0,0
26.77077,0.05798,14.78298,159.16559,0.05131,0.02456,0.0489,-1.64054,70.18502,1.0,2
26.91806,0.07671,52.0,-81.05946,0.00773,-0.00245,0.01926,-2.22998,126.78899,1.0,1
27.08093,0.04048,25.58016,922.72609,0.01033,0.00775,0.00748,-3.0237,93.83868,1.0,0
29.08709,0.10828,52.0,360.84659,0.01391,0.01309,-0.00404,-2.92954,113.349,1.0,1
30.27971,11.98769,35.91741,2148.71564,0.01521,-0.02533,0.01456,-3.12714,136.85882,0.0,3
30.65115,9.80914,36.18141,-4402.09758,0.18836,0.04768,0.1845,-8.78527,112.06128,0.0,3
28.75294,0.00021,29.37532,-2014.01601,-0.10843,-0.06917,0.29393,-3.9169,113.70844,1.0,3
27.25172,0.02687,52.0,387.8581,-0.02285,-0.04307,-0.02566,-1.10805,131.65297,1.0,0
30.19702,7.34026,29.49732,703.3237,-0.03422,-0.03449,-0.02875,-0.90241,99.87537,0.0,0
30.11063,12.18433,16.89807,-376.5125,0.00951,0.00824,0.00387,-1.74365,84.11931,0.0,0
30.99423,7.56656,17.73006,174.56283,0.00563,-0.0114,-0.00978,-1.48265,82.52832,0.0,0
30.31071,5.812,31.47037,122.17882,0.00144,0.0173,-0.0014,-0.7252,92.45365,0.0,0
27.28133,4.86015,11.81681,-477.25811,-0.01123,-0.00741,-0.01094,-3.33639,80.68637,0.0,2
30.28391,5.96177,27.8718,76.82485,-0.02961,-0.0089,0.00978,0.57682,98.79632,0.0,0
31.38111,7.59912,17.04788,-125.81863,-0.00437,0.00098,0.00704,-0.37021,84.13438,0.0,0
28.96313,0.01,23.94057,1200.78234,-0.01965,0.00575,-0.01252,-1.9913,93.6833,1.0,0
27.68452,5.09676,10.92039,1313.12341,0.00175,0.00986,0.03342,-2.1804,57.62772,0.0,2
27.10431,3.89071,16.79615,114.40903,-0.02066,-0.02687,-0.00739,0.25406,77.29508,0.0,2
27.34606,4.9623,15.43733,798.61454,0.01416,-0.00053,0.01643,-4.64159,63.04485,0.0,2
30.45262,8.56442,52.0,492.43427,0.004,-0.002,0.03491,-3.04178,112.90825,0.0,1
30.11335,6.12207,21.63852,1006.47011,0.00067,0.0169,0.00694,-1.1416,105.59092,0.0,0
26.01739,0.60599,15.70606,454.56556,0.0202,-0.04356,-0.03569,-2.70046,65.03875,1.0,2
27.62829,0.34601,19.15186,831.81598,0.00697,0.01161,0.00409,-1.28343,104.8973,1.0,0
29.75929,7.31903,19.9361,410.43589,-0.03003,-0.03507,-0.02401,-2.25839,101.25303,0.0,0
29.96551,5.49555,52.0,1444.15263,0.00444,0.00894,-0.01229,-0.28763,110.0,0.0,1
29.08444,0.1674,29.04723,271.20629,-0.01927,0.01806,-0.00845,-1.70827,110.27556,1.0,0
29.44156,8.02422,25.35346,2249.21347,-0.06097,0.05127,0.10051,-4.53394,96.03125,0.0,3
30.46839,7.18543,20.58431,-2331.41371,0.08224,0.09676,-0.03969,-5.48109,93.56133,0.0,3
27.95649,0.50286,23.13203,-417.50158,-0.02374,0.01571,-0.00354,-1.50569,94.78072,1.0,0
30.3544,10.1822,35.22842,407.44831,0.01755,-0.02558,0.00452,0.84755,112.76416,0.0,0
29.8931,9.09982,32.2439,1686.63696,-0.00213,-0.00283,-0.01166,-2.04215,114.30856,0.0,0
29.96358,7.08459,31.22931,3225.86238,0.0462,-0.04386,0.08983,-5.83644,106.29568,0.0,3
30.25117,8.00014,27.70537,440.74684,0.00802,-0.02378,-0.00539,-3.69379,86.47556,0.0,0
31.70751,7.97283,52.0,795.46032,-0.01286,-0.0096,0.0209,-3.23982,118.22593,0.0,1
28.29744,0.10986,27.94549,1181.75917,-0.02021,-0.02649,-0.01496,-3.14016,113.05734,1.0,0
30.94819,4.2399,23.08416,1140.58301,0.01767,0.03165,0.04142,-1.15403,110.49448,0.0,0
28.38825,0.26042,34.25396,707.16899,-0.01195,0.00575,-0.00858,-1.54133,106.21321,1.0,0
25.54584,3.02917,13.48759,596.43535,-0.03558,-0.02061,-0.01849,-2.68516,62.34384,0.0,2
30.60307,11.76709,25.98765,228.14701,-0.02439,0.00898,0.00199,-2.99031,82.71912,0.0,0
31.12909,7.73359,30.43368,-660.28577,-0.03664,-0.04672,-0.01278,0.18911,113.04405,0.0,0
27.07161,0.13814,21.57684,721.19917,-0.00061,-0.00859,-0.0118,-0.61732,97.06108,1.0,0
30.96493,3.9976,22.75708,-2839.28825,-0.09269,-0.08649,-0.24313,-4.62496,110.59427,0.0,3
31.12247,9.60841,30.75038,2885.88723,0.11934,0.0759,-0.05943,-6.33552,105.75194,0.0,3
30.21276,3.4977,52.0,604.4915,-0.00027,-0.03306,-0.00469,1.30317,110.0,0.0,1
26.47771,0.999,13.08342,444.05761,0.08645,0.07441,0.03234,-2.09275,58.43318,1.0,2
28.67965,4.58134,19.76488,1104.53176,0.02904,0.0389,0.02199,-4.04694,72.49369,0.0,2
26.03256,0.10061,14.14666,-197.98934,-0.04688,-0.00812,-0.02285,-3.04523,78.37763,1.0,2
31.19732,4.0048,15.0,687.63329,-0.00768,0.0244,-0.00072,-1.43723,82.25478,0.0,0
31.30497,4.38134,17.78095,278.98453,0.04173,-0.00337,0.00142,-3.24904,104.14852,0.0,0
29.08653,0.19113,26.47964,1491.44991,0.0213,0.03438,0.02214,-3.70322,99.42202,1.0,0
29.5936,0.24812,28.53162,166.54827,-0.00239,-0.04161,-0.02314,-1.30612,100.22318,1.0,0
30.95249,8.65293,23.6789,418.38261,-0.00898,-0.00352,-0.01524,-1.48974,98.21014,0.0,0
29.94251,0.15943,53.73077,-312.90664,-0.00815,0.00624,-0.00908,-1.73373,156.95243,1.0,1
28.81508,0.0944,20.85554,1190.12051,-0.02486,-0.01124,-0.00122,-0.85316,90.28402,1.0,0
30.5293,8.44658,31.1389,625.78738,-0.00365,-0.00441,-0.00585,-2.25535,112.71848,0.0,2
30.06152,0.29815,52.0,473.7537,-0.00472,0.00676,-0.01077,-1.05394,132.05101,1.0,1
28.7017,0.06808,23.37553,391.17256,-0.00041,-0.01226,0.0093,-1.01656,100.34392,1.0,0
28.57207,5.13192,53.13509,719.08552,-0.00558,-0.04256,-0.01616,-2.63701,143.54015,0.0,1
30.26227,6.74957,29.80254,764.59225,-0.02972,0.00133,0.00844,-0.27607,118.96021,0.0,0
27.80062,4.86324,17.78742,-287.77166,-0.00942,-0.02632,-0.02218,-1.06261,77.06021,0.0,2
28.58857,0.06072,28.27658,-2195.86443,0.2137,0.24197,0.09638,-4.90749,108.50335,1.0,3
29.1481,9.27944,18.82097,261.11274,0.00203,-0.01616,0.00047,-0.55779,96.48245,0.0,1
28.87315,0.62583,28.3559,-99.11519,-0.00943,0.00811,0.02144,-1.67257,99.47914,1.0,1
26.33062,0.0088,11.52807,1510.819,-0.06652,0.02005,0.03065,-3.94363,90.17415,1.0,2
31.63208,7.15322,29.30238,-87.93497,0.00468,-0.00653,-0.01832,-3.15778,93.03152,0.0,0
26.66738,0.17696,52.0,669.53172,0.03554,0.02178,-0.01304,-2.85813,130.51253,1.0,1
27.66694,0.11396,21.37306,434.53019,0.02239,0.0094,0.01144,-0.77074,88.29351,1.0,0
31.55785,7.0906,23.60095,-163.4924,0.0076,0.00098,-0.00892,-2.26222,113.50281,0.0,0
29.83795,11.47587,32.16702,495.07276,0.01972,0.0004,0.00816,-1.05714,114.34818,0.0,2
28.7598,0.5529,30.40723,2046.71995,0.02338,0.01229,0.0148,-3.68329,107.55236,1.0,0
26.73639,0.04509,21.56973,3.71118,0.01158,0.00864,-0.001,-0.90407,97.99148,1.0,0
29.30316,5.25009,23.9533,1227.29284,-0.01049,-0.00138,-0.0,-0.69849,112.97274,0.0,0
29.7088,1.91949,21.73455,2124.52512,0.00171,0.14103,0.16895,-2.38502,102.03454,0.0,3
28.79453,0.27044,18.07622,1039.84543,-0.02267,-0.01552,0.01383,-0.2474,85.85341,1.0,0
28.98961,3.87039,16.78616,-448.78667,0.02485,0.06178,0.01841,-3.59882,70.97008,0.0,2
29.96284,7.28409,28.62863,1150.6494,0.01932,0.02644,0.03402,-0.70028,109.82661,0.0,2
28.25065,0.10179,26.99373,1538.29162,0.00889,0.00746,-0.01383,-3.06919,97.73753,1.0,0
27.63314,0.35654,15.3317,582.5253,0.00311,0.02788,0.00086,-3.27457,64.67797,1.0,2
26.04185,0.15396,52.0,851.85424,0.0063,0.00239,-0.01341,-1.67468,113.19115,1.0,1
29.85222,3.69016,24.82468,920.22086,0.00067,-0.01782,-0.00234,-1.41465,97.40888,0.0,0
29.64885,6.65299,29.01559,-359.75644,-0.00669,-0.01143,-0.00472,-1.5649,99.79578,0.0,0
29.1316,3.86857,10.0,1041.46343,-0.02686,0.03507,0.04336,-0.96562,63.88401,0.0,2
28.93132,7.96144,18.0,2274.76703,0.09042,0.18205,0.14632,-6.43196,112.02494,0.0,3
29.71638,7.84333,52.0,-803.36095,0.00236,0.02173,0.01337,-2.84964,136.34743,0.0,1
27.59023,0.1012,52.0,60.49639,-0.00545,-0.00448,0.0087,-2.12724,135.36624,1.0,1
30.5359,7.67008,34.80928,761.19317,-0.00546,0.0105,0.01347,-3.53676,117.93994,0.0,1
29.64306,4.15314,52.0,-948.5875,-0.02007,-0.05014,-0.02661,-3.514,129.56391,0.0,1
30.47613,8.98816,55.09009,440.20847,0.00932,0.00186,0.01716,-2.76309,164.90901,0.0,1
28.84946,0.07421,32.6744,2002.88218,0.00169,0.02694,0.03196,0.82501,104.76295,1.0,0
29.80336,4.35679,52.0,99.80224,-0.01033,-0.00576,0.01486,-3.04825,130.55571,0.0,1
30.44557,5.7672,27.45701,-3430.11616,0.13646,0.22229,0.01926,-7.14235,106.40453,0.0,3
29.20433,5.75003,29.83869,59.61325,-0.00091,0.0077,0.02173,-1.05083,100.98575,0.0,0
29.10311,0.03641,21.23635,710.99164,0.0018,-0.01676,0.00539,-4.35099,84.78328,1.0,0
31.92578,6.98517,26.5684,851.90658,0.00745,0.02529,-0.00738,-3.03721,107.70702,0.0,0
28.73999,0.05797,29.0362,727.38731,-0.0119,-0.00511,0.0087,0.69546,91.86011,1.0,0
27.08266,0.65244,10.0,-234.55724,0.01039,0.02042,0.02429,-2.97217,70.23636,1.0,2
27.82127,0.25383,29.08822,463.18091,-0.01197,-0.00512,0.01097,-1.44979,110.48513,1.0,0
30.48196,6.62712,54.72169,1217.3587,0.0011,0.00342,-8e-05,-1.94488,126.02712,0.0,1
31.46212,8.49446,18.95934,620.86899,0.02973,-0.01741,-0.01988,-0.73656,89.15866,0.0,0
28.79794,5.9119,25.91375,-45.10081,0.0126,-0.02209,0.00488,-3.25688,93.56721,0.0,0
30.48457,9.30831,23.05743,711.49858,0.03582,-0.01509,-0.00464,-1.99889,94.10524,0.0,0
30.43835,9.01355,22.44892,453.34836,-0.00935,0.00607,-0.01253,0.05669,102.21043,0.0,0
33.74736,6.89634,28.983,-641.76234,0.00402,-0.01564,-0.0267,-2.79275,100.67842,0.0,0
31.04272,3.16533,20.66535,131.65281,-0.00283,-0.0137,-0.01437,-0.10628,106.20661,0.0,0
28.45323,0.01208,32.47796,-127.1135,-0.00363,0.01725,0.01491,-2.21342,91.12415,1.0,0
28.96081,0.19747,23.135,993.08977,0.00819,0.00712,0.00135,-2.56028,100.9636,1.0,0
30.10952,4.23332,21.58059,717.42289,0.02008,0.01187,-0.00901,-0.17427,99.32845,0.0,0
30.60453,4.95978,19.82123,511.59163,-0.02114,0.00025,-0.01074,1.00687,82.04083,0.0,0
31.39636,9.1021,34.36736,917.88857,0.00377,-0.02193,-0.02164,0.66454,112.85714,0.0,0
28.60593,0.17937,25.52487,374.69842,-0.01315,-0.01075,-0.00353,-0.19192,105.45642,1.0,0
28.27034,0.08687,27.24059,1052.84212,-0.00047,-0.0061,-0.00029,-2.20857,111.56257,1.0,0
28.87504,9.01614,27.09746,-5142.86245,-0.07956,0.03279,0.16527,-5.47053,106.39436,0.0,3
26.66743,11.24895,52.0,917.7275,0.01488,0.00213,0.00566,-2.62882,133.91736,0.0,1
29.87331,6.43618,23.64636,-2299.56958,0.13431,0.03765,-0.12304,-8.63631,108.29946,0.0,3
30.18254,6.30037,22.91129,-461.5756,-0.02422,-0.02272,0.00703,1.25057,99.32209,0.0,0
28.46465,0.16692,25.5015,856.81833,-0.01454,0.01039,-0.00691,-2.20096,93.98862,1.0,0
29.96323,6.14056,28.46414,-37.34532,-0.03261,-0.03892,-0.02683,-1.74639,90.80436,0.0,0
28.06905,0.15117,26.64942,944.35179,-0.01523,0.0,0.00556,-1.20961,99.35182,1.0,0
28.37896,0.16571,16.80884,1161.89,-0.02006,-0.00381,0.01736,-0.92269,106.15248,1.0,0
28.1987,0.16599,52.0,1012.57657,-0.04896,-0.00873,-0.02363,0.0586,118.30529,1.0,1
30.23022,5.39433,26.18768,1160.38196,-0.00514,-0.02688,-0.00011,-2.92725,111.06361,0.0,0
29.30176,8.25072,23.79289,-467.05341,-0.04393,-0.0092,-0.01509,-1.28388,112.89023,0.0,0
28.47564,0.19103,29.91951,370.49476,-0.01536,-0.01215,0.00635,-4.84148,108.88385,1.0,0
29.28329,0.34173,26.88544,699.74867,-0.02783,-0.01506,0.00762,-2.70128,103.27706,1.0,0
27.84325,0.25489,18.0,-3198.51626,-0.14524,-0.28711,-0.28756,-6.78878,100.8835,1.0,3
30.49132,7.23448,27.2164,562.07989,0.02318,0.00705,0.01676,-0.95278,92.58579,0.0,0
26.31491,4.59859,15.94151,1014.65279,-0.02514,-0.03782,-0.02962,-0.85286,79.13259,0.0,2
31.38911,9.58689,22.31017,1012.6918,-0.02193,-0.00279,-0.00973,-0.91545,97.83994,0.0,0
29.41908,7.59544,23.92692,427.53881,0.01305,-0.00026,-0.02316,-0.95957,104.45611,0.0,0
31.66114,10.95425,21.73964,975.91426,0.0045,-0.00486,0.00276,-0.35574,102.16818,0.0,0
30.29589,3.93381,31.99783,-2038.55322,0.04491,0.06792,0.10571,-5.00145,100.32787,0.0,3
32.27628,8.68379,25.80757,-246.56674,-0.04222,-0.0356,-0.01872,-2.26232,97.17243,0.0,0
28.75937,4.29261,52.0,634.42,-0.02582,-0.0072,0.03128,-3.65582,133.05229,0.0,1
31.41867,8.72679,22.80858,927.15458,-0.01839,-0.0377,-0.01244,0.09211,76.58021,0.0,0
25.73282,0.36102,21.42138,495.81778,0.00386,-0.01649,-0.01958,-2.68631,80.12748,1.0,2
31.49437,7.00766,26.15117,2382.30981,0.45906,0.13222,0.02037,-9.04075,116.30929,0.0,0
30.69647,7.75684,28.06718,387.93603,-0.01005,-0.00944,0.0105,-2.19254,99.80174,0.0,0
29.58087,0.189,20.17038,778.27044,0.01399,-0.00599,-0.00927,-1.97961,89.24618,1.0,0
30.77115,7.555,52.0,232.82392,-0.02175,-0.00249,-0.01537,-2.84594,123.08548,0.0,1
27.53109,4.18961,15.53011,-187.52303,-0.03052,-0.00879,0.0131,-3.22961,76.38461,0.0,2
30.06857,5.66009,30.01379,531.87926,-0.00512,0.02439,0.0126,-1.52143,114.93017,0.0,0
26.83751,4.68761,14.59746,1861.88317,0.03977,0.00954,-0.01461,-2.65224,77.8744,0.0,0
30.5446,5.27551,52.0,434.10517,-0.01874,0.0165,-0.00534,-4.75791,150.17447,0.0,1
29.58541,9.45765,33.06182,540.53852,0.00676,0.00194,0.01247,0.31741,116.40909,0.0,0
29.0988,0.29413,23.02289,1334.07208,0.00989,0.02282,-0.00482,-1.86078,86.84826,1.0,0
29.34894,10.03261,27.0506,1405.24291,0.01579,0.01235,0.01324,-1.12987,89.1788,0.0,0
29.43089,0.08313,22.36096,1115.56537,-0.01196,0.02082,0.01822,-2.52644,87.42342,1.0,0
29.23029,7.5013,15.0,-243.75895,0.0122,0.03053,-0.00387,-1.80753,97.14283,0.0,0
27.81061,8.76849,52.0,1176.29531,-0.02721,0.03493,-0.01196,-2.76389,141.95439,0.0,1
30.18931,6.71466,33.63027,2518.93276,0.11752,0.1384,0.11249,-8.00388,107.52351,0.0,3
28.41518,0.27197,23.17552,588.08492,-0.02013,0.02359,0.01489,-2.97678,106.13797,1.0,0
29.804,5.13197,28.35439,847.44813,0.02957,0.00792,0.00593,-2.45766,100.06602,0.0,0
27.07478,4.45977,14.37115,1253.41369,0.00298,0.02648,-0.00641,-2.18776,79.38339,0.0,2
25.69283,4.26831,10.0,768.77063,0.0231,0.01904,-0.03432,-3.86751,69.72539,0.0,2
29.93817,8.30979,18.19291,147.36602,0.01067,-0.02144,-0.00765,-2.96557,89.81448,0.0,0
30.08815,0.10512,24.15449,-527.39642,0.04874,0.00211,-0.00935,-2.62827,109.43984,1.0,0
28.73093,0.00781,52.0,883.72336,-0.0284,-0.01401,-0.02418,-0.35515,136.60802,1.0,1
28.14208,0.03271,27.48449,655.96353,-0.01539,-0.00443,0.01095,-3.22843,98.66847,1.0,0
29.5791,11.49714,33.48665,2273.91724,0.04438,0.14593,0.08989,-6.47782,120.60629,0.0,3
26.42963,4.04098,11.68538,-166.82431,-0.00105,-0.02528,0.00467,-3.37711,89.61061,0.0,2
30.22633,5.74301,25.91748,656.29841,-0.01101,0.01824,0.03748,-0.8862,107.45535,0.0,0
28.18515,8.47632,22.38105,638.59951,-0.01233,-0.00418,-0.01131,-2.96892,90.02416,0.0,0
28.42174,0.02931,17.29955,1153.03797,0.0274,0.03359,0.03649,-2.04442,75.83693,1.0,0
30.98479,9.66238,31.28265,460.72886,0.00592,0.01341,0.01753,0.42128,104.20524,0.0,0
27.48602,0.43747,23.71686,165.9981,0.0073,0.00041,-0.00165,-1.26492,90.43082,1.0,0
29.14725,8.06777,21.02581,1036.49058,-0.03191,0.00374,0.00063,-1.14299,81.53741,0.0,0
28.34992,7.668,32.24968,663.31059,0.02589,-0.00523,-0.01143,-0.29272,111.8909,0.0,0
30.72146,6.54983,52.0,648.82177,0.01164,0.00682,-0.01803,-2.29057,135.6014,0.0,1
30.57712,6.09628,25.45133,1061.90234,-0.00078,0.01413,0.0184,-0.27316,87.70633,0.0,0
29.25168,6.41367,24.32079,559.19667,0.02682,0.01612,0.00787,-1.79837,111.38162,0.0,0
27.04811,5.14949,13.49026,119.56963,-0.01984,-0.00457,0.01772,-1.99942,51.37587,0.0,0
29.0851,0.20821,26.1353,220.40785,0.0021,0.0058,-0.00256,-3.22621,100.96438,1.0,0
29.14264,6.4471,18.17402,220.82178,0.01826,0.02292,0.01005,-2.90456,87.66772,0.0,0
30.00756,8.28536,19.90521,-403.95336,-0.01981,-0.02048,-0.00234,-3.19255,89.6307,0.0,0
30.91533,7.42388,28.00365,814.91678,-0.00316,-0.01952,-0.03969,-0.91113,91.40187,0.0,0
30.57422,7.07245,27.53223,2445.93316,-0.04348,-0.26388,-0.2258,-7.50493,98.37709,0.0,3
30.89426,6.11437,27.74642,826.10571,-0.00617,-0.01712,-0.02038,0.2698,88.24634,0.0,0
29.71924,7.60858,52.0,191.95539,0.01053,0.00545,-0.014,0.35022,136.3173,0.0,1
