log_xray_flux,halpha_intensity,magnetic_bmax,sunspot_area,prominence_height,radio_burst_sfu,uv_emission_index,temp_proxy_mk,solar_wind_speed,spectral_ratio_1,spectral_ratio_2,spectral_ratio_3,activity_class
-5.21666,1.34015,269.09777,84.63238,54.81296,27.8317,-4.79133,9.18287,401.43624,-0.14043,1.92436,0.34099,1
-7.57761,0.98671,93.2029,17.88127,32.90146,4.99116,-6.14031,6.77401,483.34717,0.47047,-1.6344,-1.87976,0
-5.72383,7.35863,457.68305,455.45303,94.33021,113.17657,-5.20831,9.44916,672.75594,1.24377,1.66927,1.5413,2
-7.73024,0.73736,23.99646,10.42291,31.86134,4.43788,-4.24999,9.36273,349.28411,1.68209,1.26686,-1.44257,0
-5.14473,3.33685,138.81743,33.26555,85.38603,15.99685,-6.19663,9.02405,415.12682,2.3122,-0.04826,-0.39635,1
-7.80296,0.95049,83.37029,72.9204,15.0473,2.6994,-4.70165,5.61581,393.85589,-0.68478,-1.36381,0.2794,0
-7.46102,1.03778,45.69188,23.91101,28.45213,4.60731,-3.64667,8.42513,466.08082,0.08277,-0.62539,-3.03172,0
-8.03364,0.64153,45.15238,80.0,26.93678,7.68132,-5.54388,6.22828,280.47663,2.19802,0.14985,1.34906,0
-4.12592,7.96175,722.15679,768.32819,155.81805,607.78277,-3.69362,8.28762,645.55026,1.82984,1.46351,1.729,2
-7.93807,1.48933,30.32803,27.39722,23.32361,1.59721,-4.68372,4.92619,392.27312,-0.06702,2.39502,-1.40997,0
-4.89126,3.43288,652.75084,254.52748,45.2463,12.41038,-2.30317,8.10353,579.83381,0.02353,0.78125,-0.02114,1
-8.62,0.75916,114.54487,27.03128,11.77148,1.22521,-7.88386,4.11835,310.27665,2.32159,-0.07922,-1.67262,1
-7.98553,0.93188,92.06735,11.44541,26.15837,3.26378,-7.52286,6.58188,378.2838,0.98658,-1.17999,0.80518,1
-3.10338,23.64907,693.31258,419.39971,162.27314,167.79745,-1.43253,14.50189,516.22144,3.43756,7.10198,-0.72224,2
-5.52738,0.88752,199.2824,110.90424,57.01843,16.85885,-4.19211,6.67193,320.0,1.42543,2.10838,-0.16219,1
-6.94574,0.50551,26.5853,54.60371,29.52411,3.79954,-6.91464,7.25432,420.846,2.20424,1.19147,-0.54843,0
-3.551,7.97351,857.42721,476.13404,122.97381,376.66645,-3.26088,9.96072,485.44348,1.11397,2.93721,1.29031,2
-8.09,5.63894,426.57736,162.49438,47.91614,4.34548,-8.69571,5.77482,541.24477,1.18942,0.59193,-0.63297,1
-8.29816,1.35828,128.42558,76.09958,19.56035,1.75157,-7.16558,7.69405,354.43675,1.0932,1.76565,-0.60713,0
-7.53319,1.27377,82.09361,2.56222,8.39451,1.91836,-7.58739,5.9494,347.61617,-0.19783,-1.74652,-2.13075,0
-6.89914,1.29171,29.96574,32.10352,23.774,2.87324,-5.62492,10.30703,472.27228,1.45739,1.36782,1.49196,0
-7.51329,0.8697,17.40086,17.34544,12.08449,1.65696,-5.20929,6.77656,436.47308,1.97498,-0.0743,-0.44703,0
-7.03546,1.38068,629.37384,111.6937,63.27564,6.76245,-4.72145,6.47117,400.51873,1.72604,1.51969,-1.27328,1
-5.08487,6.39225,1162.93614,248.25022,32.454,14.69211,-5.22361,10.26686,320.0,3.20691,3.27528,-0.82541,1
-3.65106,10.07402,621.18176,1419.97067,91.8691,95.72499,-1.60918,9.13064,594.54951,2.24114,5.91709,-0.06449,2
-6.19026,1.57831,1200.0,219.45986,63.64204,21.78781,-5.59138,6.71156,320.0,0.94326,0.23764,-0.10217,1
-6.02171,3.25263,408.77552,74.7276,60.30827,13.5506,-6.15045,7.80299,474.07428,3.11834,0.79558,-0.71633,0
-5.92527,3.67223,426.91076,97.81992,40.61689,14.10635,-5.78403,8.72682,631.14053,1.06205,0.10119,-1.04546,1
-6.66355,2.11686,560.90389,205.69596,61.05948,12.0841,-7.33072,7.12909,404.24522,1.5258,2.71319,0.32451,1
-3.95183,4.54922,402.19748,757.45368,112.36513,434.68647,-1.46798,10.49567,638.19038,1.80194,2.21781,-1.13691,2
-5.10925,1.3733,312.30158,80.79681,48.71593,15.6752,-2.31346,6.71396,600.35772,2.02356,-0.26019,-0.0903,1
-5.62539,3.15816,291.23935,370.92726,32.07444,2.78825,-5.08377,6.19562,320.0,0.40914,0.94356,-0.60139,0
-5.27739,3.03375,167.40168,97.57878,40.85958,7.74382,-4.72271,10.95661,568.84336,2.58476,-0.65006,1.72128,1
-7.70476,1.05444,380.20234,61.86396,49.12808,11.99975,-6.95891,5.50856,450.90232,1.91875,2.3296,0.062,1
-6.48976,2.46409,442.02448,245.48678,24.114,31.52225,-6.18486,8.27897,418.1921,1.37548,0.50512,2.22977,1
-8.2376,0.75193,12.02076,19.11321,5.0,7.35838,-7.1076,4.70654,508.34121,0.73729,-0.91922,-0.97149,0
-6.53726,2.20243,20.13386,11.70427,15.02624,4.79354,-4.79191,9.57738,403.55349,1.86704,0.04287,-1.69507,0
-6.34984,2.83319,106.42353,583.34829,43.89271,30.94697,-6.27201,5.91564,435.8403,-0.61653,1.4868,-1.23586,1
-7.19742,0.68536,122.84187,55.32324,19.36095,10.53083,-7.62165,5.36025,280.0,1.68876,0.27983,1.30599,0
-7.52239,0.90031,53.40628,65.70411,23.75776,6.60675,-5.5685,3.71345,338.21888,0.56919,-1.16929,-0.24226,0
-7.2408,0.76651,52.57429,18.45163,31.57436,5.38578,-5.63223,5.70279,375.5211,0.58553,-1.7925,-1.48447,0
-7.68621,1.12469,7.09088,50.56709,27.08465,3.64331,-6.56264,7.19685,319.40058,2.1405,-0.77961,0.36408,0
-5.09813,0.93963,785.9078,232.83256,41.07553,11.8257,-5.74172,10.98216,602.18198,1.45946,-0.05169,2.88989,1
-5.86963,6.36057,214.15629,114.59055,40.51,7.08949,-4.58326,7.48359,483.5718,0.43531,2.91363,1.03164,2
-6.12508,3.02176,369.95093,83.97489,47.27698,18.50481,-5.52967,6.43197,353.31398,0.52986,-0.10547,0.05224,1
-7.60446,0.87032,54.30532,6.97696,25.5034,3.24298,-4.60682,5.03975,368.04607,0.27383,-0.94681,-1.18511,0
-4.38798,13.7851,1167.99799,921.22902,97.66661,60.93217,-5.60785,11.78389,453.00419,2.65936,2.99506,-0.66338,2
-7.49448,0.70613,70.58958,19.87319,11.05896,3.57042,-5.77007,7.75174,469.2046,1.29674,0.39455,0.12318,0
-4.20816,36.82844,1087.60512,759.25203,70.65197,352.51561,-6.08275,10.98755,558.74576,0.50625,9.19688,0.96594,2
-7.45973,0.90014,44.92194,80.0,25.01052,1.68186,-7.98878,5.0384,493.46822,0.77627,0.42363,-0.41433,0
-7.54495,0.65657,115.62669,14.69662,18.25384,2.63519,-6.08692,6.65614,422.60067,1.05501,0.11512,1.88187,0
-6.52186,3.76913,405.14748,256.93032,53.67219,13.00732,-4.91966,6.09336,596.96732,-0.00739,0.61006,-2.28085,1
-6.84857,1.13097,16.42351,9.63699,17.0557,0.94838,-3.7037,9.72237,409.69838,1.68144,0.49479,0.08056,0
-4.00701,2.79442,746.44014,936.49575,64.61529,507.78478,-2.58603,11.75683,504.81329,0.84819,2.56581,0.13398,2
-5.81609,7.27071,672.57613,448.147,73.29501,111.96573,-2.60878,9.61967,415.13522,2.4696,1.8323,0.11166,2
-6.62869,0.96934,106.38293,13.57125,45.17914,3.52036,-5.15648,6.37433,329.99145,0.12645,0.13139,-0.98519,0
-5.35981,5.09293,463.16527,354.81731,76.36452,187.38652,-6.00134,6.68526,710.16732,-0.91889,0.33033,-1.555,2
-7.2725,0.90442,512.87976,199.78749,47.62692,7.53309,-5.89028,6.69666,594.62644,0.60365,-0.48701,-0.74186,1
-7.03947,0.67164,88.61697,38.33068,44.00305,1.95084,-5.93205,5.03766,358.09751,2.13449,1.02454,0.70696,1
-5.67016,4.03696,144.26807,273.35195,55.98882,10.52268,-5.82452,6.38466,424.88957,1.05425,2.45335,2.09551,1
-6.69893,3.84872,198.43714,219.43195,36.50586,11.21561,-7.39811,5.34389,460.45095,-0.23062,0.66176,0.57806,1
-7.99451,1.24654,61.89651,1.90854,31.08993,3.02882,-6.4914,5.322,401.19366,0.71169,0.19286,-0.11414,0
-3.92684,8.32072,1113.60698,654.13731,161.70699,127.3482,-4.27553,13.63878,506.59693,0.64781,1.49161,-0.69318,2
-6.8169,1.34295,11.85258,6.3614,30.25981,2.32104,-6.77596,4.71225,337.44685,-0.50675,0.27149,1.40924,0
-3.69316,17.45696,1391.01193,208.464,60.35485,265.22778,-4.92968,11.79715,452.42852,1.97954,3.70893,-0.92058,2
-4.57868,6.62653,1127.98919,587.28698,57.27667,188.22723,-4.4883,10.28368,539.67598,1.3264,2.53968,-1.14912,2
-7.53033,1.27521,44.97655,52.45492,31.08676,3.46659,-5.59779,5.54072,323.17561,1.37623,-0.55363,-1.25955,0
-4.48072,8.70361,762.77892,1077.5699,139.84153,248.99256,-4.76364,9.66382,700.96335,1.30744,2.16782,1.14764,2
-7.23259,1.4048,50.32639,38.89897,5.0,1.82975,-3.99831,5.28852,423.10144,2.33138,2.23431,-2.11085,0
-2.57825,13.6518,1341.25457,2170.05201,97.18568,176.18732,-3.49916,8.15611,468.19899,1.08261,2.13625,0.39155,2
-5.07676,5.04826,1404.00748,864.08422,106.49235,348.82236,-6.78431,11.4503,616.16595,1.99663,0.74572,1.53217,2
-8.15305,0.80046,23.10313,40.28742,27.57926,1.08985,-5.42986,1.89765,395.01173,-1.07937,2.09927,-0.04576,0
-7.74291,0.80397,168.56546,64.81458,37.04664,1.5732,-6.25861,4.30784,285.11863,-0.36805,-0.94015,-3.81045,0
-8.5061,1.04305,69.43773,4.83019,14.17277,3.88901,-6.92252,5.25992,425.16355,-0.81095,2.14636,1.08013,0
-7.15723,1.60347,27.7214,34.7147,23.74378,2.13665,-5.61196,3.71405,412.87692,0.31759,-0.53862,-1.09544,0
-5.26263,3.57942,1423.31569,748.10297,165.67153,278.61858,-4.08015,6.19222,611.96884,1.35591,3.10197,-0.72318,2
-7.4538,4.07418,189.01584,220.41163,34.41539,26.14669,-6.60279,7.84922,512.19139,-0.09517,0.33462,-0.9271,1
-6.27832,3.79361,489.06316,232.71,26.53208,17.78571,-5.218,6.29564,517.48624,0.38633,1.36151,2.71064,1
-6.59659,1.47429,104.56797,80.0,28.08735,2.1935,-6.72015,7.36104,308.35851,0.63169,2.79562,-0.78037,0
-7.64974,1.25672,29.94126,7.90434,27.71395,2.50085,-4.64031,8.37167,327.98504,1.37431,-0.69038,2.15066,0
-4.88133,3.05137,480.07402,205.7426,47.44477,22.56501,-3.7453,11.0775,660.61415,2.72949,-0.7502,0.5517,1
-6.07361,0.83924,186.56869,133.89803,45.76208,19.40841,-5.82503,7.80309,422.69064,1.72838,-2.17663,0.66691,1
-5.51297,1.44183,180.61501,127.5948,64.46646,37.04691,-3.12004,9.4017,354.39662,0.24988,-1.92036,0.82124,1
-7.59758,0.95704,59.56157,15.76359,18.70323,5.01135,-7.01431,3.13342,521.28453,0.19387,-0.33682,0.08902,0
-5.85861,0.82064,974.01721,148.81334,35.03117,17.52038,-4.45523,9.52492,502.24076,-0.05856,-0.05507,-0.61021,2
-7.62286,0.76452,33.0384,2.70123,16.85287,3.00606,-8.57249,5.12173,537.95206,0.13876,-2.80233,0.33496,0
-4.44284,2.19787,633.86627,296.9945,39.10601,17.4119,-3.68685,11.91594,668.59215,1.06846,0.0642,0.87152,1
-7.95809,4.4256,333.4332,249.82318,66.16843,9.24818,-6.98393,5.37999,429.50925,0.82026,1.32826,0.26557,1
-4.94292,4.18466,623.20483,157.38537,65.86965,11.10864,-6.22292,8.69783,336.91513,-0.40502,-0.16205,-0.70043,1
-5.0535,3.76959,579.73507,278.7418,68.74298,278.63089,-2.64384,8.31879,579.14036,0.84981,1.39573,0.64097,2
-8.67938,1.77192,61.57085,16.68524,16.46945,2.35219,-8.28123,2.49814,344.19255,0.12774,0.17456,-1.93194,0
-7.80703,1.94946,66.82889,61.77814,17.60565,5.64246,-5.2158,5.40223,289.36322,3.93523,0.55261,0.05013,0
-8.23309,0.69357,106.76028,21.22023,35.59804,8.67055,-6.84542,3.50386,402.78151,0.067,-0.36539,-1.98976,0
-8.01445,3.82097,204.85816,108.78577,38.42887,6.99,-7.10585,3.31277,346.70418,1.15816,0.07478,-0.94851,0
-7.83138,1.70873,14.13184,22.10459,32.09215,1.30427,-5.61555,7.5095,420.7655,1.72759,-0.90957,1.10403,0
-7.36921,1.86487,777.56062,404.16457,32.3076,20.74001,-7.6333,4.26484,527.53817,-0.73646,0.08223,1.33544,1
-6.81428,1.19733,35.82542,25.89711,14.55101,3.03978,-4.39502,5.07166,403.7949,2.12867,-0.36495,1.53801,0
-8.57318,0.76141,68.71277,8.19068,31.704,9.55317,-6.15675,7.52787,289.50177,2.05263,-0.01567,0.18606,0
-6.49721,3.07199,513.82752,355.65491,27.22358,7.59218,-4.95875,7.23057,457.90778,-0.33614,0.36704,-0.25573,1
-7.31195,1.04589,4.76339,73.75695,16.18266,2.10101,-5.58087,4.35328,326.20873,-0.31425,-0.99846,-1.28072,0
-7.05175,0.92352,26.85441,59.64506,15.48136,6.51412,-5.80613,7.51943,367.72174,1.58379,-2.08277,-0.66585,0
-6.37113,1.19459,8.82921,13.49511,13.12754,2.22936,-5.53877,7.42777,304.92095,0.3797,0.18268,1.15636,0
-6.02239,1.20669,252.92251,168.97024,8.0,2.96038,-4.64283,7.6068,378.06978,0.44165,0.11207,1.03676,1
-7.06644,0.65816,34.61152,1.76816,12.04245,4.45298,-5.51958,7.37408,317.85775,0.87678,1.32591,-0.77047,0
-5.6267,1.26779,778.43672,282.51915,19.28121,9.21931,-5.58136,7.58604,466.18936,2.4926,0.6594,-1.15287,1
-6.23803,5.66915,562.21317,947.88565,149.74972,191.59633,-4.02467,8.31523,456.25563,0.61552,0.51427,-0.3717,2
-6.89459,2.4196,734.84039,320.76974,74.9763,20.7909,-6.06361,8.00896,533.0209,0.60207,1.44985,-0.79255,1
-7.27054,0.94705,50.69455,5.80312,28.84091,3.91187,-4.53897,8.46093,386.71809,0.11159,1.8036,1.23352,0
-6.90341,3.20438,358.78018,39.14211,45.63257,2.38984,-6.00979,8.01402,320.0,1.71538,2.11045,1.17528,1
-5.10281,1.32261,589.38159,104.17222,56.2297,14.23454,-1.99351,8.90151,398.0159,0.90393,-1.81947,-0.86317,1
-5.42459,6.37005,842.15763,917.31879,172.41931,70.98026,-5.13407,4.99773,624.50626,0.7094,2.90418,-0.55018,2
-8.40246,1.10775,43.57204,74.55476,22.39628,6.32241,-6.24799,3.14772,334.90348,0.55698,-0.21166,0.10298,1
-5.11081,1.01524,716.16891,603.36552,79.67454,8.2641,-4.43133,11.66347,349.02239,1.52286,0.67051,-0.85173,1
-7.79677,1.05187,4.79597,7.9933,17.29553,3.01739,-6.39736,6.1035,417.51039,0.7177,1.72516,0.52737,0
-6.06175,10.0,114.32756,146.93785,51.95505,9.87795,-5.63429,7.35582,543.10727,0.98922,3.21092,0.17297,1
-7.91927,1.38461,47.77331,18.98878,21.42851,3.38779,-5.49279,8.21445,337.22412,2.68723,1.89599,0.27948,0
-6.96033,1.17456,65.23927,7.01077,29.79843,2.99035,-6.45925,7.51541,349.42732,1.07314,0.8308,1.35512,1
-7.91928,1.12205,49.15512,73.57734,26.55653,3.90661,-4.95297,7.3859,317.27521,0.98277,0.30839,-0.81996,0
-6.97954,0.53101,173.05204,110.08155,71.75028,27.87847,-6.11401,4.79532,368.37538,0.14029,-0.28353,0.11538,1
-4.90969,7.36243,542.9112,264.15199,92.67647,1723.32368,-5.2399,9.61616,629.42188,1.33146,1.28867,-0.28497,2
-7.56865,1.15824,75.47211,17.56083,24.409,2.44618,-6.02663,9.65981,302.46106,1.11607,1.46739,1.1709,0
-7.50419,1.2848,30.44984,23.85361,24.01442,3.19946,-5.68614,4.31957,383.56365,0.39871,-2.93926,0.2765,0
-6.39162,1.57844,352.87958,344.7228,69.11758,16.61156,-6.03719,8.59454,469.72845,0.77302,0.72485,-1.70102,1
-7.13121,1.65114,171.42398,324.68774,8.0,9.61426,-6.56035,6.14373,377.49398,2.57326,-0.23905,-1.77196,1
-4.7583,7.0963,381.899,764.20701,106.47512,244.89175,-2.00931,6.32824,653.44985,0.76237,1.04858,2.72217,2
-6.86714,3.9523,483.2389,348.57831,39.418,18.23623,-5.7028,6.49369,392.73349,0.38144,2.24131,-1.88828,1
-4.23036,4.80589,902.25386,467.99791,112.02465,132.32874,-3.71534,9.93424,616.06168,2.02121,2.16317,-0.96897,2
-7.1929,1.57599,34.80008,20.11642,23.74278,2.32005,-4.22112,7.87484,377.66939,1.25236,0.78998,0.46041,0
-4.43573,12.29094,232.85684,426.32408,127.55228,196.56589,-4.35699,10.62028,707.89661,2.06945,2.19466,1.18611,2
-8.32371,1.67522,41.11355,1.4018,18.21126,2.30668,-6.88068,5.97263,535.83004,1.74627,0.49269,0.10722,0
-7.21632,1.21073,90.65631,11.45994,27.23229,1.98321,-4.27469,6.83817,280.0,1.45788,0.65923,-0.18757,0
-4.62736,13.64944,1221.82334,675.45939,115.6345,65.6891,-4.80432,9.67976,651.13882,1.49212,2.70435,0.2707,2
-4.55995,4.00042,714.07197,248.34541,103.92036,84.99938,-3.60281,9.82621,506.71074,1.11498,1.32397,0.10946,1
-7.05228,0.85182,35.4889,18.03813,5.0,4.82866,-3.27678,6.47391,280.0,0.67069,1.14951,-2.61722,0
-6.81302,0.52542,430.53143,197.91661,58.02073,41.97344,-5.74226,6.22683,417.28509,1.52565,2.04598,-2.17403,1
-7.17851,2.12913,457.2258,385.40038,41.66321,12.85185,-3.58496,4.0779,328.61985,0.28404,1.51252,-2.35949,1
-7.30491,0.86279,26.49003,51.07744,35.08873,3.18666,-8.07937,4.8951,384.68488,0.26277,1.83204,-1.65723,1
-7.9916,0.73965,34.57218,14.32728,21.32324,1.49205,-6.6123,6.32159,307.4851,-0.08996,-1.86401,-0.36897,0
-5.83434,2.62908,111.29474,76.56236,49.10235,40.72617,-3.55157,9.12205,579.0266,1.64921,2.26565,-0.49307,1
-5.13281,3.77498,393.54512,110.2136,14.58157,16.61351,-3.6923,8.17141,573.09732,0.20472,1.37823,-2.48804,1
-8.21917,1.18535,28.68802,39.96628,22.16576,4.40756,-6.1676,2.09256,387.07802,1.47529,-0.358,-2.38158,0
-5.97487,2.92633,1160.1575,85.26233,32.25388,60.18758,-4.57473,11.79145,508.60932,2.9808,0.81931,0.25844,1
-8.63645,1.94313,37.7102,21.62758,28.66649,5.80042,-8.2278,4.07042,401.20921,1.62481,1.12164,-0.14717,0
-6.31884,0.86407,116.55968,13.7485,18.78308,1.4858,-6.99356,7.31268,350.8697,0.03192,0.20002,-0.42662,0
-6.87533,0.96903,59.07838,36.7001,24.58248,1.66064,-5.76432,4.88894,364.17435,1.86397,0.30718,-2.37753,0
-4.72529,3.33738,284.25283,285.66816,74.99534,35.06119,-4.55736,8.77864,577.81662,1.44508,1.40535,-0.5683,1
-5.70531,5.75364,449.13885,778.82248,78.18308,96.07655,-3.38782,10.25393,655.94672,2.13985,0.20662,0.68599,2
-4.67069,3.98457,1033.32538,839.49063,225.18106,586.15545,-4.35934,10.74147,614.32048,1.72159,1.11843,-3.03047,2
-6.84985,1.679,142.41642,3.62318,22.40696,4.41019,-7.13335,6.7314,422.13933,0.78105,0.44034,-0.33592,0
-6.7241,0.69805,66.10342,10.01944,26.77396,3.12174,-5.35499,6.83463,470.65138,1.28308,-0.56978,-0.01568,0
-6.21406,1.12366,21.92689,71.92947,29.33454,5.47095,-4.21749,10.37945,418.55105,2.06806,-0.35967,0.06448,0
-3.07955,4.18242,199.23311,950.56688,161.72582,391.36818,-4.6068,8.46532,440.27425,0.26694,3.52817,-0.05901,2
-6.8727,1.1036,53.10183,58.66811,20.48094,3.13357,-5.21392,5.89544,495.36294,3.50386,0.57009,-0.56326,0
-5.80946,1.40567,410.43843,700.0,54.32951,14.27805,-4.44367,5.7417,605.57805,0.26407,0.97135,0.12138,1
-7.96507,1.54592,33.50752,34.69708,33.76513,2.45509,-5.76013,5.36345,407.59881,1.34636,1.73953,-0.38578,0
-7.49839,0.85973,67.255,20.73521,5.0,4.01952,-6.01913,6.5332,456.84925,-0.10352,0.22032,-0.82488,0
-7.2819,3.89051,901.94427,265.31439,40.47941,12.16733,-7.18444,2.32329,592.35509,0.64748,1.79886,-0.14898,1
-4.52089,31.71595,501.58348,281.84982,196.08074,120.78982,-3.45042,8.12602,633.87303,1.88378,8.61495,1.33189,2
-8.11046,0.79803,43.70079,16.33832,32.64256,1.50333,-6.91883,5.10737,280.0,-0.96415,1.78364,1.36112,0
-6.83593,1.247,57.47637,27.69316,20.79657,5.39639,-5.14628,8.90713,311.62131,1.88516,-1.0158,1.04846,0
-8.08898,0.67294,32.07423,29.33002,26.88153,7.84935,-4.98844,4.05915,348.27414,0.44352,0.863,2.64446,0
-6.65177,4.52384,127.33058,67.16183,47.51932,15.09502,-5.33885,6.79897,431.20909,0.86157,1.14092,0.98349,1
-4.07729,8.39933,2039.68162,413.46953,110.9643,39.93926,-1.20629,9.61594,614.22254,1.05265,3.26252,1.03273,2
-7.8881,1.14935,31.60875,67.80326,21.20957,1.39613,-5.66374,1.9253,342.58628,0.57086,1.56744,-1.21799,0
-7.22133,2.4486,422.52335,222.6063,48.09992,12.02624,-7.67231,1.96023,428.64118,0.4401,0.11276,-2.47657,1
-4.17133,7.13734,1178.6717,580.8409,144.97433,53.63769,-3.76471,13.85898,690.48294,1.72915,1.82145,2.22276,2
-7.10561,1.19526,48.6104,37.05731,20.316,4.36217,-6.22305,5.22031,388.66974,1.69371,-0.0362,-0.18428,0
-5.98409,1.37974,536.28466,100.99515,29.2632,15.36237,-4.11734,6.04684,458.62787,1.2193,-1.61049,0.20956,1
-6.57434,1.15577,364.10194,155.05569,47.00076,57.47563,-5.42218,5.9129,558.36233,1.16708,1.41477,-2.24421,1
-7.49413,1.16109,45.92408,28.84203,15.212,3.64908,-4.60692,6.7921,328.19943,0.61687,0.2402,0.98436,0
-7.18133,1.12684,46.36257,8.71711,32.67571,2.71185,-5.82165,7.51987,381.64408,0.70041,2.05358,0.53617,0
-7.5908,2.8734,714.16661,637.20489,25.84915,14.6493,-7.37471,6.62855,347.89122,1.35418,2.67255,0.00988,1
-7.61099,0.97501,349.29018,169.87339,41.01725,13.68812,-5.95377,5.4639,325.37889,1.18023,1.63149,-0.3674,1
-7.3282,1.17265,41.46845,20.91233,24.31222,2.14398,-5.17102,7.86348,400.44321,2.01843,-0.14812,0.8012,0
-4.11529,5.56549,600.63396,369.8976,216.55613,160.25385,-3.75601,10.40893,592.76548,1.43114,1.17979,0.33621,2
-6.32923,1.43746,656.64568,39.24984,46.45125,11.32649,-3.33371,11.46317,436.89482,2.67107,0.71745,-0.64625,1
-4.41121,0.59503,199.38936,118.49103,50.68786,18.18347,-0.60808,9.91616,468.26123,1.16205,1.14527,-0.75876,1
-4.71124,7.83816,1058.83356,399.03774,163.90829,187.26007,-2.98766,10.97236,517.63795,1.78431,2.64214,0.41125,2
-4.26656,13.15466,531.43439,714.78137,109.10725,417.4893,-3.97477,10.71838,574.25566,3.65383,2.0517,1.01684,2
-7.78326,1.01012,59.80677,23.28819,32.37237,3.49342,-7.12478,7.30689,373.78337,0.5263,2.26005,0.5201,0
-8.24506,1.11683,82.31222,15.19751,16.95169,3.05334,-7.14278,4.39362,353.49526,1.02118,-0.09596,-0.9638,0
-5.86969,3.92082,479.36876,78.34993,49.62087,40.90043,-3.26833,10.23147,340.19178,0.1175,2.78894,0.69448,1
-7.01344,2.4955,347.51101,236.09745,41.47405,18.55093,-7.28363,5.18488,466.62651,0.013,0.75796,-0.51685,1
-8.08324,1.14065,108.27787,9.74195,17.07844,5.88299,-6.51773,3.98678,280.0,0.45523,0.32454,0.1921,0
-6.58321,1.53383,652.61533,260.70485,24.99579,19.26546,-4.85286,7.04918,452.17986,0.3025,-0.11892,1.77621,1
-5.96605,2.28837,371.82999,198.68512,42.51811,10.8708,-5.62739,8.40808,355.2747,2.00056,-0.67419,-2.3763,1
-6.20277,6.12874,554.44606,404.88364,20.0,42.66997,-5.91482,5.82049,900.0,1.8626,1.14541,-0.80578,2
-6.8688,1.54802,24.97177,11.83966,22.38523,5.33712,-5.97972,5.20736,327.50135,1.45459,0.59585,1.06659,0
-7.70456,0.80518,104.12452,3.89757,9.74441,3.20857,-7.60724,4.32956,352.34987,0.22667,0.16481,-0.16418,0
-6.31903,2.31571,230.67654,172.59084,37.97367,9.11444,-5.08352,4.91755,413.6172,0.63238,1.63171,3.39633,1
-7.43042,1.86854,109.90647,4.04978,31.32083,2.19271,-4.61097,3.51482,342.69641,0.72425,-0.74525,-0.59936,0
-7.74605,0.93535,23.04717,33.9024,17.31057,4.12053,-7.00665,9.44863,350.47378,1.92542,0.51714,-0.15448,0
-7.66313,0.56866,20.05889,8.2951,16.21521,4.38442,-8.55723,5.79255,438.98455,0.42477,-1.20451,0.8884,0
-5.27074,1.46996,164.76709,37.89322,41.87254,18.34543,-3.67408,7.76021,347.61995,0.7672,-1.96954,-0.64633,1
-7.22921,1.43733,619.06852,133.50539,72.23703,28.25057,-6.38521,4.66885,583.98018,1.68388,-0.15159,0.96571,1
-8.49058,0.90102,97.41485,16.3457,26.89051,5.89706,-7.7708,5.16471,400.79346,0.59223,-0.61852,1.04517,0
-3.96132,7.55094,885.20085,369.65821,124.70124,21.84048,-3.78572,8.47666,433.07142,0.0759,1.67424,1.0196,2
-2.97534,6.2646,1260.2259,428.86831,146.7469,58.04922,-0.34848,13.52622,552.1753,0.83545,2.30872,-0.33063,2
-7.53569,0.7194,61.37851,34.54826,30.81398,5.8839,-6.10599,4.38511,358.3923,0.62336,-1.32548,-0.7264,0
-5.48355,1.00586,423.87655,247.47583,37.54037,5.12867,-4.26833,7.60235,553.1926,-0.4439,1.14095,-0.49408,1
-3.07048,11.76114,250.79094,562.30938,111.34886,21.68661,-3.178,10.41708,664.71023,3.26033,1.4607,-0.43812,2
-7.08454,0.62477,37.24989,1.7435,19.89097,3.64268,-5.53265,8.14945,486.46474,2.47533,0.81953,0.21408,0
-6.40004,2.07561,113.42116,247.19819,40.77109,6.28006,-4.60408,9.20218,532.21251,2.11911,0.89374,-0.655,1
-7.6676,0.6398,50.34879,60.32528,21.75897,2.53924,-7.86744,5.20563,414.20107,-0.27061,2.02246,0.33693,0
-3.91498,4.93085,758.77489,850.233,115.5588,61.84561,-5.25018,9.20476,473.88115,0.23431,0.40183,-1.40788,2
-7.1657,0.90841,119.78332,9.78952,13.2911,4.21364,-6.14548,4.80456,360.95203,0.86356,-0.74157,-1.44743,0
-3.76568,4.0187,629.79,910.23507,85.02923,72.84453,-5.95795,9.8413,557.58672,-0.5053,1.03893,-1.24752,2
-4.1105,10.54988,1836.39843,410.54172,86.5187,229.95007,-1.45114,8.81218,741.8705,2.4534,3.16508,1.12527,2
-7.53555,2.5,190.85879,80.0,10.46712,3.56441,-7.99648,3.94695,395.97974,0.19796,1.9479,0.66784,0
-5.35175,3.76334,904.08915,376.31707,43.30382,29.55982,-4.98394,5.53702,359.16191,1.0852,3.15303,1.20515,1
-6.16329,3.10403,157.1003,89.24186,45.32499,16.41257,-5.11202,5.93757,539.61183,0.22322,-0.06769,-1.43333,1
